round,B0_accuracy,alt_accuracy,alt_minus_B0_pp,returning_client_rate,flip_fraction,reset_recovery_coeff_mean_I,reset_recovery_coeff_mean_F,reset_residual_ratio_mean_I,reset_residual_ratio_mean_F
388,75.7300033569336,76.87999725341797,1.149993896484375,1.0,0.4,0.002126721794259687,0.006128259642159005,1.0878238834985152,1.0732413726297674
389,78.55000305175781,82.11000061035156,3.55999755859375,1.0,0.3,-0.0054382892833739855,0.005278509271250841,1.163493489445605,1.0550021022773908
390,70.19000244140625,74.12999725341797,3.9399948120117188,1.0,0.7,0.011573669656971992,0.002736173714827709,1.1059832760477224,1.092059862238651
391,72.58999633789062,73.97000122070312,1.3800048828125,1.0,0.3,0.0008969687798511753,-0.005261853553237317,1.0910556438639272,1.1266487759414907
392,70.23999786376953,66.41000366210938,-3.8299942016601562,1.0,0.7,0.01244322285257121,0.006361470614374324,1.1389495414575699,1.1176231982309133
393,78.5999984741211,80.91999816894531,2.3199996948242188,1.0,0.5,-0.0020591248625828,0.006030390172625963,1.1264974477231404,1.1041647179688883
394,69.93000030517578,71.41999816894531,1.4899978637695312,1.0,0.6,0.0035174418240097893,-0.002603396625886538,1.083043197535015,1.2116347390076188
395,70.26000213623047,74.18000030517578,3.9199981689453125,1.0,0.4,0.0024518928363552656,0.011529002933626603,1.0825134504732203,1.1169531491839413
396,67.16999816894531,68.0,0.8300018310546875,1.0,0.4,0.004778374937027749,0.0029357695113536005,1.1445182291369742,1.1161732798524313
397,79.48999786376953,82.18000030517578,2.69000244140625,1.0,0.3,0.002926972560769521,0.002638045172907258,1.0865637237617451,1.1153026306600937
398,72.83999633789062,79.43000030517578,6.590003967285156,1.0,0.7,0.00770403728089319,0.00044340475522238024,1.1104966180167484,1.0943285168323262
399,62.36000061035156,64.86000061035156,2.5,1.0,0.5,0.006456693267050705,0.005850798112958762,1.1154558141204656,1.1887253489064376
400,73.2300033569336,78.23999786376953,5.0099945068359375,1.0,0.4,-0.00232780588226526,0.0032292711188708816,1.09297006503911,1.0937541906184343
401,75.94999694824219,80.05000305175781,4.100006103515625,1.0,0.4,0.0006735496547277098,0.0005921271317053151,1.1065166802984914,1.0986918406455983
402,63.93000030517578,68.98999786376953,5.05999755859375,1.0,0.6,-0.0019049189767069664,0.0008882555874937209,1.1990555142443633,1.090507161792503
403,68.05999755859375,73.04000091552734,4.980003356933594,1.0,0.6,0.00657157393839937,0.0035542451554125866,1.1607075647676426,1.1522494973214272
404,73.05999755859375,78.8499984741211,5.790000915527344,1.0,0.4,0.004291882195780145,-0.0017175808631932506,1.1128637973445252,1.1316124604480788
405,73.55999755859375,75.0999984741211,1.5400009155273438,1.0,0.6,-0.006076761084414567,-0.0008687936942268125,1.092339258002407,1.1012853853622895
406,73.62000274658203,76.66999816894531,3.0499954223632812,1.0,0.5,0.005595749727875144,0.002736111326896123,1.1391468979590518,1.1540367603289208
407,73.22000122070312,77.02999877929688,3.80999755859375,1.0,0.3,0.0016469293438341795,0.008228332455738743,1.1051174591987374,1.0595644870047585
408,74.52999877929688,77.68000030517578,3.1500015258789062,1.0,0.7,-0.00458668235000629,0.0046934162526654595,1.0922451360530794,1.096975966182918
409,77.95999908447266,81.54000091552734,3.5800018310546875,1.0,0.5,0.0024638823919664937,-0.008171474813437612,1.1101641013382433,1.1870071952855261
410,67.30999755859375,70.73999786376953,3.4300003051757812,1.0,0.5,-0.0027785587449988543,-0.0068482882793803,1.1380553272639056,1.239348617147496
411,68.80000305175781,72.54000091552734,3.7399978637695312,1.0,0.9,0.0007196143107669712,0.00034254612001350065,1.0617581258732491,1.1754437197518834
412,64.12999725341797,66.55000305175781,2.4200057983398438,1.0,0.5,0.000868736300990974,0.005457296606520825,1.1430120778578434,1.1078724440150367
413,73.56999969482422,79.44000244140625,5.870002746582031,1.0,0.4,0.004064619567884476,0.0035383731078700814,1.1454337903672454,1.1402405168044334
414,76.87000274658203,79.70999908447266,2.839996337890625,1.0,0.4,0.008300956547546564,0.00339131009757107,1.0644959227436657,1.1349636706829205
415,78.44000244140625,81.08999633789062,2.649993896484375,1.0,0.6,0.0012067679923188843,0.0040972995688026625,1.1105686182883436,1.1185426054341787
416,71.83000183105469,77.23999786376953,5.409996032714844,1.0,0.6,6.683018258755721e-05,0.0013010862334821274,1.1462577342967606,1.0891292129738488
417,78.80999755859375,81.48999786376953,2.6800003051757812,1.0,0.5,0.0016916285728853868,-0.0008126656652005272,1.0947739183913878,1.0828994825815985
418,68.20999908447266,77.30000305175781,9.090003967285156,1.0,0.4,0.0036087816125873733,0.004131422717076993,1.1264442793786003,1.0921471585855334
419,72.77999877929688,76.83999633789062,4.05999755859375,1.0,0.5,0.0018963082189978014,0.008028952861579881,1.0994296353198458,1.0888994943458155
420,78.44999694824219,82.18000030517578,3.7300033569335938,1.0,0.5,-0.0004174474699889958,0.0022566786611252746,1.094314169249805,1.0902940811300355
421,76.7699966430664,77.5199966430664,0.75,1.0,0.3,0.0005498536751483655,0.002763276971363126,1.087454780047209,1.0956038465366902
422,73.8499984741211,74.5199966430664,0.6699981689453125,1.0,0.6,0.0015461803531186832,0.0031474093761015777,1.1025532564200904,1.1028646210937618
423,74.80999755859375,76.80000305175781,1.9900054931640625,1.0,0.6,0.0017286428873768498,0.0037794407347304915,1.1005455093500156,1.0870807189158072
424,70.83999633789062,77.1500015258789,6.310005187988281,1.0,0.6,0.008168049205107131,0.007258369398753003,1.0908486448348427,1.0818726528056106
425,77.98999786376953,82.16000366210938,4.170005798339844,1.0,0.4,0.0021677375487318246,0.0025480012978758367,1.0830461853052642,1.081227172312568
426,66.62999725341797,71.86000061035156,5.230003356933594,1.0,0.3,-0.0006839447766810665,0.002508146908063933,1.0815526127773045,1.051720004590632
427,70.51000213623047,74.20999908447266,3.6999969482421875,1.0,0.5,0.0013634015838304113,0.0029754858187365863,1.1141140548450241,1.1207118126963587
428,73.45999908447266,75.05000305175781,1.5900039672851562,1.0,0.5,-0.0011734337859296384,0.0032402824004811813,1.1084111758501964,1.06277057255838
429,71.05000305175781,74.75,3.6999969482421875,1.0,0.6,0.00869822191466745,-0.00011045622276266557,1.2792356567702694,1.128268685317739
430,75.37000274658203,79.30999755859375,3.9399948120117188,1.0,0.4,0.004152263724227134,0.002652882697695249,1.1011811504617786,1.1094465190871807
431,76.01000213623047,78.61000061035156,2.5999984741210938,1.0,0.4,-0.0004983369829617847,0.007030918856715789,1.1443120681798664,1.0858481863473644
432,75.08000183105469,79.69999694824219,4.6199951171875,1.0,0.5,-0.004390193883728461,0.006132965899801282,1.072852116547205,1.074648036155216
433,76.0999984741211,79.83000183105469,3.7300033569335938,1.0,0.6,-0.002405925401544891,-0.000565261716667616,1.088161881943108,1.1691953955570564
434,79.48999786376953,83.38999938964844,3.9000015258789062,1.0,0.5,0.0037430064519102116,0.0023189805114426586,1.065602623622745,1.0711379995355554
435,68.94999694824219,76.26000213623047,7.310005187988281,1.0,0.4,-0.0006834901537047135,0.00256914385114834,1.1536697026002112,1.081418536301129
436,71.19999694824219,76.5199966430664,5.319999694824219,1.0,0.4,0.001993877809184188,0.0018851080651681178,1.1233516835173942,1.090995046718803
437,70.9800033569336,76.12000274658203,5.1399993896484375,1.0,0.9,0.025809908149787602,0.0020476510256623413,1.1505664397100095,1.1056559978636056
438,75.30999755859375,73.75,-1.55999755859375,1.0,0.3,-0.0009258611299718682,-0.0018258173650591545,1.1063469535875579,1.139697399129465
439,74.38999938964844,79.88999938964844,5.5,1.0,0.5,0.002958159167608129,0.0031049528746030274,1.0803094317582118,1.1188313997510728
440,69.41999816894531,75.48999786376953,6.069999694824219,1.0,0.5,0.0018843440509080096,0.007133603331763716,1.1206132660214831,1.076937808806448
441,79.04000091552734,81.31999969482422,2.279998779296875,1.0,0.5,0.005920138709790548,0.003420440309435898,1.0976021995977034,1.121793477895012
442,79.54000091552734,81.94999694824219,2.4099960327148438,1.0,0.5,0.0028447044987589113,0.0064700955199307065,1.07352794846348,1.0617531299748257
443,72.86000061035156,79.12000274658203,6.260002136230469,1.0,0.4,-0.000966300705670309,0.004230777186140851,1.1101396117312876,1.0972367009851638
444,72.69000244140625,74.4800033569336,1.7900009155273438,1.0,0.4,0.00011213933649688312,0.006712822114910221,1.1243422525709958,1.131334631223653
445,76.2699966430664,77.48999786376953,1.220001220703125,1.0,0.7,0.006528221278032944,-0.001279276932206358,1.0640239343831166,1.082682515853008
446,76.48999786376953,78.91000366210938,2.4200057983398438,1.0,0.2,0.001335327525518115,-0.004470293806980856,1.1074755252513049,1.0787722805700883
447,73.70999908447266,74.26000213623047,0.5500030517578125,1.0,0.3,0.0007857908223003186,0.004637139572665114,1.1277596106308272,1.1228285900930355
448,78.44999694824219,82.30000305175781,3.850006103515625,1.0,0.7,0.004139427008834902,-0.003495971542831252,1.1068261854742005,1.1507484937594086
449,70.72000122070312,72.70999908447266,1.9899978637695312,1.0,0.5,-0.004328846098874574,0.009724148475391861,1.0883943603302886,1.117335943303823
450,76.12999725341797,78.79000091552734,2.660003662109375,1.0,0.6,0.007643188460294175,0.007176545685146839,1.0826667390830202,1.1053109841153272
451,70.81999969482422,73.1500015258789,2.3300018310546875,1.0,0.5,0.005533227050277345,-0.0030869006723779234,1.0847476680377608,1.1429841514435477
452,80.31999969482422,82.3499984741211,2.029998779296875,1.0,1.0,,-0.0006162035783789412,,1.0953275853405973
453,77.6500015258789,79.86000061035156,2.2099990844726562,1.0,0.6,0.005848198858481051,0.007935129854896741,1.0803625269763035,1.0967505545376883
454,56.380001068115234,80.79000091552734,24.40999984741211,1.0,0.5,-0.005899440448374725,-0.004406273366442065,1.1341978406246191,1.1863760233812246
455,76.19000244140625,79.54000091552734,3.3499984741210938,1.0,0.4,-0.0006870926018899254,-9.825070230677635e-05,1.0916958095551985,1.0907960543288215
456,74.48999786376953,79.5199966430664,5.029998779296875,1.0,0.4,0.006703017639749695,-0.004223013192364772,1.092550278068171,1.0905608651220797
457,77.45999908447266,80.94999694824219,3.4899978637695312,1.0,0.4,0.004640651786976749,0.0015284719799488274,1.0712418409605036,1.0761823671135242
458,69.76000213623047,76.0199966430664,6.2599945068359375,1.0,0.3,0.0032059914488635553,-0.00013528318031477072,1.1087969860527773,1.149753884697345
459,79.4800033569336,82.45999908447266,2.9799957275390625,1.0,0.5,0.004090015638184506,0.0016332062885728257,1.0673100594772744,1.1200009464984164
460,66.98999786376953,69.16999816894531,2.1800003051757812,1.0,0.6,-0.000881957642608037,0.005927116262337946,1.1776115000668832,1.081917997918634
461,80.3499984741211,82.97000122070312,2.6200027465820312,1.0,0.4,0.00738519926741268,-0.0004684349827566004,1.107563227269519,1.2299898181350033
462,77.29000091552734,81.4800033569336,4.19000244140625,1.0,0.6,0.010981085495655803,-0.00032565899918878894,1.0971748900963878,1.0868036438324895
463,78.86000061035156,82.22000122070312,3.3600006103515625,1.0,0.4,0.008509371122596776,0.005718213372345486,1.1576413398886791,1.1080447326920857
464,70.87999725341797,73.80999755859375,2.9300003051757812,1.0,0.7,-0.005959993011775792,0.0012604060043548196,1.1372609115984365,1.1289311963630786
465,78.77999877929688,80.45999908447266,1.6800003051757812,1.0,0.1,0.0008991977494401519,-0.009280553028756178,1.093718373400318,1.1424720533470305
466,78.22000122070312,82.20999908447266,3.9899978637695312,1.0,0.6,-0.0002825676903854669,0.006089262643976904,1.1288958275068668,1.09319789272482
467,69.54000091552734,67.05999755859375,-2.4800033569335938,1.0,0.6,0.0051914012383320555,0.001230733491378158,1.20733887620915,1.1319138488357963
468,73.06999969482422,78.08000183105469,5.010002136230469,1.0,0.6,-0.004014202237661431,0.0044591562077275345,1.1505722859140808,1.1405020610213146
469,73.58999633789062,81.06999969482422,7.480003356933594,1.0,0.4,0.0024130453006135353,0.004046875282958099,1.0764810805464748,1.1882703588224486
470,74.6500015258789,76.01000213623047,1.3600006103515625,1.0,0.2,0.0008891051181310261,0.0023064516904474064,1.1310003499380206,1.076581060213082
471,74.04000091552734,29.790000915527344,-44.25,1.0,0.6,0.005401952976699564,0.0009800372842035901,1.2875273069932143,1.1648836230609934
472,77.73999786376953,79.48999786376953,1.75,1.0,0.6,0.006466990717700396,0.006743786460642369,1.1708200046905077,1.1605520808686627
473,75.4800033569336,75.66999816894531,0.18999481201171875,1.0,0.5,0.0014386170526087508,0.002910437013931479,1.0863310614539547,1.0970334315265142
474,69.5999984741211,78.41000366210938,8.810005187988281,1.0,0.4,0.006984500545418184,0.004812398862135511,1.1101102118388202,1.0981337812201808
475,74.86000061035156,79.33000183105469,4.470001220703125,1.0,0.6,0.006492347550616451,0.004221802005461046,1.153719457481101,1.1166454424563765
476,70.73999786376953,79.61000061035156,8.870002746582031,1.0,0.7,0.0023620668863781236,0.0023369524673211898,1.1432704496685169,1.0983309193467958
477,73.11000061035156,74.01000213623047,0.9000015258789062,1.0,0.4,0.004412414120106514,-0.002562476025179224,1.0820367513761173,1.0901484199351361
478,67.31999969482422,70.56999969482422,3.25,1.0,0.5,0.0024723331364762827,-0.0008926687620575026,1.1678269673240327,1.146358688440039
479,79.3499984741211,83.02999877929688,3.6800003051757812,1.0,0.2,0.0010390274682547031,-0.002420894738013968,1.1323377551743812,1.2174791581249116
480,73.1500015258789,80.86000061035156,7.709999084472656,1.0,0.6,0.00314433582087389,-0.00021594641407859014,1.13635188833298,1.0857431569699332
481,78.33000183105469,80.98999786376953,2.6599960327148438,1.0,0.3,-0.0027188635385728926,0.000828850735438951,1.1180701974435296,1.1313637796609113
482,76.55999755859375,77.37000274658203,0.8100051879882812,1.0,0.6,0.002825731496166335,0.003288942778339634,1.0825739698381758,1.1029978225156079
483,76.12000274658203,80.80999755859375,4.689994812011719,1.0,0.6,-0.007855321456368724,-0.0006930069503208659,1.2267634626931443,1.138616317491061
484,75.68000030517578,76.79000091552734,1.1100006103515625,1.0,0.7,0.007609572975862431,0.0011601718361951778,1.06668683173756,1.1401381560970651
485,73.66999816894531,75.62999725341797,1.9599990844726562,1.0,0.7,-0.003950559844563669,0.007563152182657467,1.1686774773740352,1.209696173347065
486,65.0999984741211,69.12999725341797,4.029998779296875,1.0,0.8,0.009794514305497814,0.004250485486157927,1.2644793349025119,1.137293748709753
487,75.29000091552734,78.20999908447266,2.9199981689453125,1.0,0.2,0.0022042744826563363,-0.001349386025788828,1.1412238259375924,1.0953152557571477
488,79.9800033569336,83.72000122070312,3.7399978637695312,1.0,0.7,0.010266684631410871,0.0046320758401787844,1.0870483306030894,1.1028822088782975
489,79.73999786376953,83.16000366210938,3.4200057983398438,1.0,0.2,0.00041330912310687685,-0.0040839301712301025,1.1066767824608301,1.0686816085441908
490,79.56999969482422,82.11000061035156,2.5400009155273438,1.0,0.4,0.00225501638285447,0.0030903536421804066,1.0974945609108218,1.0862095231794904
491,69.02999877929688,72.30000305175781,3.2700042724609375,1.0,0.8,0.0037039804401934155,0.004051248996609455,1.1765683284264687,1.1148710484057258
492,76.27999877929688,81.31999969482422,5.040000915527344,1.0,0.4,0.010465968646150603,-0.00026340458437320094,1.1269430378430099,1.1442892550575117
493,76.79000091552734,82.01000213623047,5.220001220703125,1.0,0.5,0.004553626280957882,-0.0019916390330209596,1.0877867117576823,1.1192775769869034
494,75.12999725341797,77.9800033569336,2.850006103515625,1.0,0.6,-0.0011054522413466226,-0.0011829852006623196,1.0981991596696337,1.103170619558481
495,73.2300033569336,76.2699966430664,3.0399932861328125,1.0,0.4,0.004173172165907828,0.007390755026180462,1.1947233202498448,1.0700143192617213
496,68.62999725341797,69.94000244140625,1.3100051879882812,1.0,0.5,0.004454329039861205,0.0021148340461862453,1.1293122775659352,1.2679380040268229
497,75.61000061035156,78.0199966430664,2.4099960327148438,1.0,0.5,0.006171868411722431,0.011492497244750478,1.0581787726984675,1.2389427828065247
498,80.41000366210938,83.08999633789062,2.67999267578125,1.0,0.6,0.0027408005633681176,-1.0950846886062602e-05,1.0792735072350255,1.1029857523656215
499,71.27999877929688,78.31999969482422,7.040000915527344,1.0,0.3,0.005818774923186199,0.0071324193455347615,1.107582153617696,1.090283673980941
500,79.70999908447266,82.8499984741211,3.1399993896484375,1.0,0.5,-0.0022806032217580824,-0.0010634840936079445,1.1076011263718009,1.1355013412548807
501,75.83999633789062,80.48999786376953,4.650001525878906,1.0,0.6,-0.003613530688744113,0.0022359098192444196,1.1354513370955404,1.0892070222885093
502,77.08999633789062,81.5,4.410003662109375,1.0,0.6,0.010470956174043219,0.002180703238656313,1.1392523001551733,1.1032721976959665
503,77.6500015258789,80.27999877929688,2.6299972534179688,1.0,0.3,0.0005246039981230531,0.0037500119037838513,1.1479257977799957,1.1182958268369407
504,76.62000274658203,80.91999816894531,4.299995422363281,1.0,0.5,0.0033824458856111664,0.00021774267183710064,1.1420080550476848,1.1114721680610904
505,78.6500015258789,81.95999908447266,3.30999755859375,1.0,0.3,0.005183198310574168,-0.021460389310871353,1.095211380512642,1.2125288820953894
506,62.86000061035156,66.02999877929688,3.1699981689453125,1.0,0.7,-0.005346404137783129,0.008981841637204155,1.1289739491634447,1.1107179429799534
507,66.62000274658203,74.91999816894531,8.299995422363281,1.0,0.6,0.004220725423578256,-0.0016107941950146776,1.146481769104862,1.1595416051824983
508,67.30999755859375,77.7699966430664,10.459999084472656,1.0,0.5,0.0008792849015583724,-0.0010508664632587607,1.0907480121657658,1.1299827199607582
509,72.58999633789062,75.97000122070312,3.3800048828125,1.0,0.4,0.007611907966296793,0.004741262515339466,1.119872965435633,1.092069642419428
510,76.45999908447266,74.83999633789062,-1.6200027465820312,1.0,0.6,-0.005167128197784173,0.010569449600104473,1.150491026140077,1.170395553482521
511,71.81999969482422,67.2300033569336,-4.589996337890625,1.0,0.4,-0.0011997393532682912,-0.0026337746776444195,1.1723397436566716,1.1960184174767703
512,69.37000274658203,70.12999725341797,0.7599945068359375,1.0,0.5,-0.00845733521391346,-0.003369313268211829,1.3070400422012987,1.345407459005329
513,71.12999725341797,74.62999725341797,3.5,1.0,0.5,0.007479852719809782,0.009560898804033439,1.1483569164633987,1.1240847595743224
514,73.12000274658203,75.69999694824219,2.5799942016601562,1.0,0.7,0.003932599543747435,0.009697898680041004,1.0873520372802903,1.1066290060578745
515,76.8499984741211,82.30999755859375,5.459999084472656,1.0,0.7,-0.0012329392964105965,-0.0012527515293727376,1.104907703708317,1.2447828373797447
516,77.08000183105469,82.29000091552734,5.209999084472656,1.0,0.3,0.005627386862069858,0.007880165211636451,1.096021653433637,1.0802566182532354
517,77.9800033569336,80.80999755859375,2.8299942016601562,1.0,0.4,0.00016033585167929212,0.01039859432035446,1.0902772726419523,1.1494771981495981
518,71.26000213623047,74.9000015258789,3.6399993896484375,1.0,0.5,-0.00015616898619293275,0.003945856521370997,1.1543944010992688,1.121264659465086
519,75.27999877929688,77.37000274658203,2.0900039672851562,1.0,0.6,-0.009392196927945948,0.009350192193562933,1.2467248441034036,1.1311370006112917
520,75.83000183105469,80.77999877929688,4.9499969482421875,1.0,0.5,0.004229528884530967,0.012409797147413632,1.0719168088727506,1.1042699789884918
521,69.5999984741211,79.79000091552734,10.19000244140625,1.0,0.7,0.007064784888595865,0.005664457244807466,1.066243612096433,1.0995214507115416
522,66.45999908447266,76.06999969482422,9.610000610351562,1.0,0.5,0.0036079524388127693,0.003951337031582921,1.079093164899809,1.101995321773672
523,66.30999755859375,71.69000244140625,5.3800048828125,1.0,0.2,0.003333987721056314,-0.002345803308409158,1.243355204509482,1.0926227332407668
524,76.55999755859375,77.81999969482422,1.2600021362304688,1.0,0.4,0.002457184436886729,0.003071456600394888,1.1123908311040593,1.0960992055813419
525,73.5999984741211,78.43000030517578,4.8300018310546875,1.0,0.5,0.004759685423790148,0.0030576630796965627,1.1234706082388084,1.0899212467405532
526,74.37000274658203,78.01000213623047,3.6399993896484375,1.0,0.5,0.003398979579101836,0.00105814321051355,1.0971383363372336,1.1788897399378153
527,74.01000213623047,75.79000091552734,1.779998779296875,1.0,0.5,-0.0027698503866859245,0.009419604389831129,1.1369571843494142,1.145358504281322
528,76.83999633789062,77.4800033569336,0.6400070190429688,1.0,0.6,0.005458489530857032,0.0037492306470203675,1.0765255623610923,1.0986591134679977
529,78.11000061035156,81.01000213623047,2.9000015258789062,1.0,0.5,0.00203716139763909,-0.0052918773172149335,1.1253567751714397,1.1605931363554614
530,78.5199966430664,82.45999908447266,3.94000244140625,1.0,0.7,0.003767297251001224,-0.0022059167341629588,1.1347566389523303,1.1150489749539783
531,70.05999755859375,76.2300033569336,6.170005798339844,1.0,0.4,-0.0029403259543205273,0.00764862743665772,1.1455425673792214,1.0915980022544653
532,72.55999755859375,79.83999633789062,7.279998779296875,1.0,0.7,0.0024883152419646593,0.005588211227582517,1.0994396161486255,1.1599239401753298
533,73.79000091552734,81.55000305175781,7.760002136230469,1.0,0.4,0.0036907594107882294,0.008718298376190928,1.119357901297022,1.1081982517449824
534,76.9000015258789,80.0999984741211,3.1999969482421875,1.0,0.4,0.005750310603285511,-0.0007998650243994577,1.0788344606614857,1.091076872272718
535,76.55999755859375,81.25,4.69000244140625,1.0,0.6,0.006597807310487169,0.0052523025904777495,1.0929101921036388,1.1281172997981228
536,77.33000183105469,81.62000274658203,4.290000915527344,1.0,0.4,0.0016816589603406368,-0.00794873281112122,1.0981179792451272,1.1457981777616562
537,78.29000091552734,82.9000015258789,4.6100006103515625,1.0,0.6,0.009290505407304295,0.00601745615347771,1.1255847683639524,1.0826288316356143
538,77.11000061035156,84.02999877929688,6.9199981689453125,1.0,0.5,-0.0014972622980579137,0.0048912339401161655,1.07370355532666,1.109183309168841
539,79.62999725341797,82.61000061035156,2.9800033569335938,1.0,0.4,0.004393850777996548,0.0035753520823425993,1.0670330679657491,1.0740389221771625
540,67.52999877929688,73.98999786376953,6.459999084472656,1.0,0.6,-0.0021817569431039933,0.006674237938597587,1.1238621719019963,1.0896438137324111
541,59.529998779296875,72.13999938964844,12.610000610351562,1.0,0.3,-0.004013716192220412,0.0010451128752464465,1.1735324076211893,1.274639206561449
542,69.02999877929688,76.81999969482422,7.790000915527344,1.0,0.3,-0.005611501113945989,0.010609982247431217,1.1170984100679016,1.2233875770754639
543,70.3499984741211,78.20999908447266,7.8600006103515625,1.0,0.6,0.00023381931497506032,6.55762927037953e-05,1.0864229060540813,1.0937533522333922
544,57.86000061035156,80.04000091552734,22.18000030517578,1.0,0.8,0.002438114829085009,0.003686878623858906,1.3077082358401508,1.1327223090154621
545,76.30000305175781,79.5999984741211,3.2999954223632812,1.0,0.5,-0.004374449483275419,-0.0043310869399551455,1.1326697800098084,1.09959785169058
546,74.31999969482422,76.58999633789062,2.2699966430664062,1.0,0.4,-0.0036932308358289187,0.0007430036991443265,1.1187858612736308,1.0937091257878313
547,68.73999786376953,73.73999786376953,5.0,1.0,0.5,0.0058051959008382755,0.006435346847755816,1.188729615398687,1.1827251168360289
548,64.81999969482422,66.16999816894531,1.3499984741210938,1.0,0.0,0.0062567069854123246,,1.1473431830925658,
549,64.93000030517578,38.27000045776367,-26.65999984741211,1.0,0.7,-0.008311959246426298,-0.003432576102676996,1.4445961045062985,1.1648433287303737
550,77.13999938964844,80.22000122070312,3.0800018310546875,1.0,0.6,0.005764375686034573,0.005329540837469876,1.0812956703980223,1.1926475097682332
551,75.13999938964844,76.0,0.8600006103515625,1.0,0.6,0.0029982547192581054,-0.0017275789079432221,1.1327878622166745,1.1315835616209697
552,78.16999816894531,81.56999969482422,3.4000015258789062,1.0,0.1,3.6308423808661835e-05,-0.010524836804193576,1.1686423764064273,1.1375796706754633
553,79.62000274658203,78.05000305175781,-1.5699996948242188,1.0,0.6,-0.005663796586467039,-0.00024032586826790058,1.1550321927870029,1.091131987943259
554,75.05000305175781,77.29000091552734,2.2399978637695312,1.0,0.4,0.004399447977210306,0.0019366292705618067,1.1315321888870382,1.130017433026501
555,75.19999694824219,79.66000366210938,4.4600067138671875,1.0,0.5,-1.1970126331030743e-06,0.004034059179971407,1.0810183268411053,1.1130953600493603
556,73.45999908447266,78.83000183105469,5.370002746582031,1.0,0.4,0.002521746018248266,-0.003825924186686738,1.1571457002571892,1.2005171084985433
557,75.79000091552734,78.95999908447266,3.1699981689453125,1.0,0.5,-5.506533598155171e-05,0.010870285804213477,1.0646830266960166,1.1220410159803813
558,79.3499984741211,82.62000274658203,3.2700042724609375,1.0,0.3,0.005781862732004939,0.007817798717747968,1.1274859101667822,1.0613564997677374
559,76.30999755859375,82.2300033569336,5.920005798339844,1.0,0.7,0.0022103535321834704,0.0035966811147452905,1.0970465002275764,1.085761294084415
560,77.87000274658203,81.3499984741211,3.4799957275390625,1.0,0.3,-0.0068613758951738294,-0.004860586546392854,1.14134147557084,1.1135916077065315
561,79.05000305175781,83.55999755859375,4.5099945068359375,1.0,0.6,0.01140002535666257,0.002325898038017914,1.0795466254159645,1.061876556982893
562,77.9000015258789,81.4000015258789,3.5,1.0,0.4,-0.0003116332735172416,0.0077072537984598545,1.0994077363043298,1.0720652264068233
563,72.56999969482422,68.56999969482422,-4.0,1.0,0.8,-0.007507293771593168,-0.0007239380770189022,1.2202955629368912,1.2078812197054833
564,77.55000305175781,80.77999877929688,3.2299957275390625,1.0,0.4,0.00390803769025411,0.005859310434643505,1.0818299645018636,1.124712587898029
565,81.43000030517578,81.13999938964844,-0.29000091552734375,1.0,0.5,0.0004069101983684577,-0.0001731740209201719,1.1223659167105486,1.130532722648501
566,68.73999786376953,79.08000183105469,10.340003967285156,1.0,0.8,0.005934319566447604,0.0017970722788928813,1.0842341387490562,1.097982594050738
567,75.58000183105469,75.43000030517578,-0.15000152587890625,1.0,0.4,0.006790964892641853,0.002724140257717737,1.0904274867922996,1.1412497432447584
568,71.20999908447266,73.68000030517578,2.470001220703125,1.0,0.4,0.010673110803045706,0.0031130241492561715,1.140788614311246,1.0633019758795244
569,66.80000305175781,70.0199966430664,3.2199935913085938,1.0,0.6,-0.007124764702234439,-0.0005665033478385041,1.1556344659131237,1.1717402146539129
570,80.08999633789062,84.26000213623047,4.170005798339844,1.0,0.4,-0.0005261011136625179,-0.0015940820086791168,1.2619170618915214,1.1112430742868782
571,71.05999755859375,81.33999633789062,10.279998779296875,1.0,0.6,0.0014240990440210302,0.0023696317801525316,1.1920151388365854,1.0912002475273679
572,78.37999725341797,84.16999816894531,5.790000915527344,1.0,0.7,-0.001363071603646851,0.002457306694103069,1.1209606374705154,1.0771479148474026
573,79.05999755859375,82.2300033569336,3.1700057983398438,1.0,0.4,0.001398203943666818,-0.0003944536573670967,1.0797520439068293,1.0914492816455468
574,80.58000183105469,84.87999725341797,4.299995422363281,1.0,0.4,0.0028760352242736807,0.0045094750401479845,1.0817027823384051,1.0804033884902284
575,67.45999908447266,73.38999938964844,5.930000305175781,1.0,0.6,-0.0010857866905783656,-8.237321709417039e-05,1.1582634048212372,1.083718702269037
576,71.6500015258789,73.23999786376953,1.589996337890625,1.0,0.7,0.003263782632075095,-0.0009606295547552557,1.1631163319766629,1.229033804253282
577,80.97000122070312,84.80000305175781,3.8300018310546875,1.0,0.4,-0.006958815421572788,-0.01452933372236324,1.1510008687120619,1.1991301760512074
578,71.44000244140625,81.19000244140625,9.75,1.0,0.7,-0.005230477878673344,-0.0016832295012565075,1.095849939597865,1.0903794679086365
579,43.2400016784668,69.3499984741211,26.109996795654297,1.0,0.7,0.009493915320123246,-0.0007832435770523603,1.21163738251507,1.1883289359292735
580,75.88999938964844,83.33000183105469,7.44000244140625,1.0,0.2,-7.733106520730286e-05,0.006885529542815741,1.2125675907539055,1.1080812876482713
581,79.25,81.9800033569336,2.7300033569335938,1.0,0.5,0.003974007021103016,0.0006336974627773735,1.0529923206429976,1.0925893265847633
582,78.41999816894531,82.6500015258789,4.230003356933594,1.0,0.3,0.0018452341709645893,0.006596990418038208,1.1166810109627927,1.0995754993842721
