round,algorithm,seed,tfp_target_ratio,tfp_max_history_gap,test_accuracy,round_train_seconds,selected_clients,task_seeds,global_state_sha256,clients_with_history,clients_history_eligible,clients_targeted,clients_dispatch_changed,clients_cold_start,clients_stale,clients_no_valid_history,clients_no_target_slots,total_reset_slots,targeted_reset_slots,random_reset_slots,actual_target_fraction,baseline_random_overlap_slots,baseline_random_overlap_rate,replaced_reset_slots,mean_history_gap_for_targeted,history_memory_bytes,controller_rng_unchanged,failed_client_updates
124,TargetedFedPhoenix,1,0.25,20,64.01000213623047,8.49736930000654,"[43, 96, 9, 0, 74, 19, 1, 23, 38, 66]","[12500370, 12501367, 12502364, 12503361, 12504358, 12505355, 12506352, 12507349, 12508346, 12509343]",d00e53ef6e7d712c3e4decb1d277b4c6e75a2891472b2b14514884e2b380a4d2,10,10,10,10,0,0,0,0,650,150,500,0.23076923076923078,4,0.02666666666666667,146,7.0,2112800,True,0
125,TargetedFedPhoenix,1,0.25,20,65.1500015258789,9.166426499999943,"[27, 62, 32, 10, 22, 72, 64, 25, 86, 60]","[12600373, 12601370, 12602367, 12603364, 12604361, 12605358, 12606355, 12607352, 12608349, 12609346]",05835fe1a99b713d829c3590063cad174f09e2472b433af01c52c7f335cdb057,10,8,8,8,0,2,0,0,650,120,530,0.18461538461538463,2,0.016666666666666666,118,9.875,2112800,True,0
126,TargetedFedPhoenix,1,0.25,20,64.30000305175781,9.553022700012662,"[84, 7, 64, 76, 15, 46, 27, 47, 40, 69]","[12700376, 12701373, 12702370, 12703367, 12704364, 12705361, 12706358, 12707355, 12708352, 12709349]",bcf1fa70af3791c79ab5dcd353dfbc4b45021ff5895880e6dcb32b48fb752e34,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,3,0.022222222222222223,132,4.444444444444445,2112800,True,0
127,TargetedFedPhoenix,1,0.25,20,72.47000122070312,11.029917500010924,"[75, 97, 79, 87, 11, 7, 37, 92, 41, 12]","[12800379, 12801376, 12802373, 12803370, 12804367, 12805364, 12806361, 12807358, 12808355, 12809352]",43083f629d2d6ddfa0070462f3ebeae8083e20da08467300e16e2bfe97f99d3c,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,2,0.014814814814814815,133,6.666666666666667,2112800,True,0
128,TargetedFedPhoenix,1,0.25,20,67.43000030517578,9.42946889999439,"[78, 4, 17, 21, 76, 74, 19, 61, 45, 86]","[12900382, 12901379, 12902376, 12903373, 12904370, 12905367, 12906364, 12907361, 12908358, 12909355]",d927564516850a4bfc0bad3da011e782c9ee10f2e39ad3b3d46d5cfb03d7b381,10,7,7,7,0,3,0,0,650,105,545,0.16153846153846155,5,0.047619047619047616,100,6.142857142857143,2112800,True,0
129,TargetedFedPhoenix,1,0.25,20,74.62999725341797,12.485188699996797,"[23, 41, 75, 36, 26, 49, 95, 16, 93, 72]","[13000385, 13001382, 13002379, 13003376, 13004373, 13005370, 13006367, 13007364, 13008361, 13009358]",254a9884606484531cd66139c8e7ff140edefec0850c1932f9368e6db12a055f,10,10,10,10,0,0,0,0,650,150,500,0.23076923076923078,3,0.02,147,7.3,2112800,True,0
130,TargetedFedPhoenix,1,0.25,20,67.72000122070312,10.871127800011891,"[59, 53, 65, 8, 68, 35, 13, 55, 23, 97]","[13100388, 13101385, 13102382, 13103379, 13104376, 13105373, 13106370, 13107367, 13108364, 13109361]",cc97fea534d5d48def80d896d9b1e2c8562fbf680803c5080b9adec97cc013ca,10,8,8,8,0,2,0,0,650,120,530,0.18461538461538463,2,0.016666666666666666,118,8.5,2112800,True,0
131,TargetedFedPhoenix,1,0.25,20,68.86000061035156,7.9377661000035005,"[74, 98, 22, 45, 97, 87, 92, 71, 47, 79]","[13200391, 13201388, 13202385, 13203382, 13204379, 13205376, 13206373, 13207370, 13208367, 13209364]",00f1378c5bbf20850e163fa563dfe0b48bd370ed7221f8d696db28935b2fa69b,10,10,10,10,0,0,0,0,650,150,500,0.23076923076923078,3,0.02,147,6.0,2112800,True,0
132,TargetedFedPhoenix,1,0.25,20,75.8499984741211,9.850914300011937,"[35, 70, 59, 49, 36, 91, 82, 50, 26, 72]","[13300394, 13301391, 13302388, 13303385, 13304382, 13305379, 13306376, 13307373, 13308370, 13309367]",ffabd15b38d79787dd70c6f00f1d4e79e5c8eaa188d070c6cf525eaf937bac08,10,10,10,10,0,0,0,0,650,150,500,0.23076923076923078,0,0.0,150,8.0,2112800,True,0
133,TargetedFedPhoenix,1,0.25,20,70.5,8.876027099991916,"[22, 83, 75, 29, 66, 48, 12, 10, 86, 1]","[13400397, 13401394, 13402391, 13403388, 13404385, 13405382, 13406379, 13407376, 13408373, 13409370]",ff9435f0745b725af0eee63335d030d38a4e71c950c59e7991f9e159e783aa7c,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,4,0.02962962962962963,131,8.222222222222221,2112800,True,0
134,TargetedFedPhoenix,1,0.25,20,72.62000274658203,12.645827000000281,"[76, 33, 40, 59, 65, 63, 73, 36, 99, 82]","[13500400, 13501397, 13502394, 13503391, 13504388, 13505385, 13506382, 13507379, 13508376, 13509373]",2262218c5f5ba484d89209d8bfd25dcf6e477907c37eba8cc64d75d02cb9ea87,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,2,0.014814814814814815,133,8.0,2112800,True,0
135,TargetedFedPhoenix,1,0.25,20,67.02999877929688,9.327663799995207,"[85, 88, 54, 40, 70, 67, 86, 38, 58, 42]","[13600403, 13601400, 13602397, 13603394, 13604391, 13605388, 13606385, 13607382, 13608379, 13609376]",728400f7e07b90a373055e55e3690f35041e8c7de9aaea02fb7c6a8e36fa02a0,10,7,7,7,0,3,0,0,650,105,545,0.16153846153846155,0,0.0,105,11.0,2112800,True,0
136,TargetedFedPhoenix,1,0.25,20,67.18000030517578,8.722402400002466,"[89, 56, 12, 90, 94, 86, 19, 78, 92, 59]","[13700406, 13701403, 13702400, 13703397, 13704394, 13705391, 13706388, 13707385, 13708382, 13709379]",5ccacfbfc688aa5a522495167eef3694c6e5b6576fb1b12c68c41c9c9eb528d4,10,7,7,7,0,3,0,0,650,105,545,0.16153846153846155,2,0.01904761904761905,103,6.0,2112800,True,0
137,TargetedFedPhoenix,1,0.25,20,71.79000091552734,11.715006300000823,"[7, 94, 69, 44, 50, 26, 75, 24, 33, 18]","[13800409, 13801406, 13802403, 13803400, 13804397, 13805394, 13806391, 13807388, 13808385, 13809382]",c27ae7e7c0d8f7a3a2b480127bdcd904e07148333bb72862fe0464c0c9f9e0fa,10,8,8,8,0,2,0,0,650,120,530,0.18461538461538463,6,0.05,114,7.0,2112800,True,0
138,TargetedFedPhoenix,1,0.25,20,74.16999816894531,9.620996199999354,"[89, 75, 84, 93, 35, 71, 19, 63, 59, 94]","[13900412, 13901409, 13902406, 13903403, 13904400, 13905397, 13906394, 13907391, 13908388, 13909385]",9236c9a3dd6bfecf36f5664ce58fc7c63f992a817e22add6fbfffe68d6ffc40f,10,10,10,10,0,0,0,0,650,150,500,0.23076923076923078,5,0.03333333333333333,145,4.6,2112800,True,0
139,TargetedFedPhoenix,1,0.25,20,70.88999938964844,8.469663800002309,"[54, 66, 17, 43, 53, 40, 76, 1, 4, 81]","[14000415, 14001412, 14002409, 14003406, 14004403, 14005400, 14006397, 14007394, 14008391, 14009388]",c7a2a2baf145e245b25e0bfa6fb49198c62f1a2935103a22f97fe0af301087a9,10,10,10,10,0,0,0,0,650,150,500,0.23076923076923078,1,0.006666666666666667,149,9.1,2112800,True,0
140,TargetedFedPhoenix,1,0.25,20,74.94999694824219,10.185757900006138,"[52, 51, 97, 7, 41, 61, 29, 88, 49, 26]","[14100418, 14101415, 14102412, 14103409, 14104406, 14105403, 14106400, 14107397, 14108394, 14109391]",daac0843d078f0fb10a3b2422e48408c9cd138c68fcf2a03a55b44334fa4b20c,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,2,0.014814814814814815,133,8.666666666666666,2112800,True,0
141,TargetedFedPhoenix,1,0.25,20,74.19999694824219,9.711346399999456,"[21, 47, 20, 59, 85, 2, 99, 70, 54, 50]","[14200421, 14201418, 14202415, 14203412, 14204409, 14205406, 14206403, 14207400, 14208397, 14209394]",d88dd715bf649062272b9b9fcb4a537b0a5fe9eed1ac342bf84d33a8d264b9a7,10,8,8,8,0,2,0,0,650,120,530,0.18461538461538463,1,0.008333333333333333,119,6.375,2112800,True,0
142,TargetedFedPhoenix,1,0.25,20,65.0,12.764376899998751,"[65, 98, 79, 6, 58, 92, 19, 37, 33, 75]","[14300424, 14301421, 14302418, 14303415, 14304412, 14305409, 14306406, 14307403, 14308400, 14309397]",95d5377acf5e03a6395874947d2f214c416e41fa2e65b35bdd155781f4e96086,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,3,0.022222222222222223,132,7.888888888888889,2112800,True,0
143,TargetedFedPhoenix,1,0.25,20,64.94000244140625,8.935430700003053,"[44, 84, 56, 0, 69, 15, 66, 78, 42, 95]","[14400427, 14401424, 14402421, 14403418, 14404415, 14405412, 14406409, 14407406, 14408403, 14409400]",0541ec93711067e7cf1ccdf7ccb061034fd88d093c0b36659c06d40fd041ade1,10,10,10,10,0,0,0,0,650,150,500,0.23076923076923078,2,0.013333333333333334,148,9.3,2112800,True,0
144,TargetedFedPhoenix,1,0.25,20,74.37999725341797,11.525776299997233,"[36, 20, 53, 26, 80, 67, 25, 37, 39, 10]","[14500430, 14501427, 14502424, 14503421, 14504418, 14505415, 14506412, 14507409, 14508406, 14509403]",2c2cc802935c1e379863a3a70de7e98f1f2d235c4f41b6fe8d85ff1f3c8bd575,10,8,8,8,0,2,0,0,650,120,530,0.18461538461538463,2,0.016666666666666666,118,7.875,2112800,True,0
145,TargetedFedPhoenix,1,0.25,20,69.0199966430664,11.24695120000979,"[54, 62, 65, 69, 82, 46, 64, 70, 59, 11]","[14600433, 14601430, 14602427, 14603424, 14604421, 14605418, 14606415, 14607412, 14608409, 14609406]",81cecb47a766e9fc2a48824de8ed714622ab0530b3fb2d82439347369430ddd2,10,10,10,10,0,0,0,0,650,150,500,0.23076923076923078,1,0.006666666666666667,149,10.4,2112800,True,0
146,TargetedFedPhoenix,1,0.25,20,65.68000030517578,9.399021199991694,"[78, 89, 64, 25, 85, 9, 57, 41, 97, 45]","[14700436, 14701433, 14702430, 14703427, 14704424, 14705421, 14706418, 14707415, 14708412, 14709409]",2bdf95f2292d5725a99981982d112639a1ad0a1032602896686f4756df96577b,10,8,8,8,0,2,0,0,650,120,530,0.18461538461538463,2,0.016666666666666666,118,5.75,2112800,True,0
147,TargetedFedPhoenix,1,0.25,20,73.06999969482422,9.304376700005378,"[32, 8, 70, 41, 12, 19, 88, 20, 98, 33]","[14800439, 14801436, 14802433, 14803430, 14804427, 14805424, 14806421, 14807418, 14808415, 14809412]",66fda7723ea2eb5ff56b3ee77ffe5389b9afc374c6049b2a86632794f6846180,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,1,0.007407407407407408,134,6.222222222222222,2112800,True,0
148,TargetedFedPhoenix,1,0.25,20,69.63999938964844,10.88267619999533,"[50, 29, 81, 33, 44, 69, 2, 68, 93, 85]","[14900442, 14901439, 14902436, 14903433, 14904430, 14905427, 14906424, 14907421, 14908418, 14909415]",3b8b4f94e55286c057ed4d76c170d9d69d0ef8570f103209fe1c2109d70022a4,10,10,10,10,0,0,0,0,650,150,500,0.23076923076923078,4,0.02666666666666667,146,7.0,2112800,True,0
149,TargetedFedPhoenix,1,0.25,20,68.45999908447266,9.062805599998683,"[5, 84, 70, 73, 31, 62, 69, 13, 86, 74]","[15000445, 15001442, 15002439, 15003436, 15004433, 15005430, 15006427, 15007424, 15008421, 15009418]",74339cec6306ad12bf88adf23f27c8b59d5d9812df3935e73778b9c81df1e61f,10,8,8,8,0,2,0,0,650,120,530,0.18461538461538463,3,0.025,117,9.75,2112800,True,0
150,TargetedFedPhoenix,1,0.25,20,75.33000183105469,9.107684899994638,"[69, 9, 41, 83, 76, 63, 34, 67, 36, 87]","[15100448, 15101445, 15102442, 15103439, 15104436, 15105433, 15106430, 15107427, 15108424, 15109421]",85e0735f66aa43bee6bdefd3fffc736dc0dcc39a2d6315af475f63a9ea0190ac,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,1,0.007407407407407408,134,8.777777777777779,2112800,True,0
151,TargetedFedPhoenix,1,0.25,20,63.209999084472656,9.635040099994512,"[40, 77, 95, 52, 25, 38, 46, 47, 93, 88]","[15200451, 15201448, 15202445, 15203442, 15204439, 15205436, 15206433, 15207430, 15208427, 15209424]",23539d61b83fc5da285523b5dba078420f743cd36f0a04317f75a628db0d2347,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,2,0.014814814814814815,133,8.333333333333334,2112800,True,0
152,TargetedFedPhoenix,1,0.25,20,66.72000122070312,11.137369000003673,"[14, 22, 87, 6, 15, 36, 37, 44, 48, 38]","[15300454, 15301451, 15302448, 15303445, 15304442, 15305439, 15306436, 15307433, 15308430, 15309427]",243572187f87a54b3037d89e67384ccb8ef66792cd4ba11b30ca3a4999a59ec6,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,1,0.007407407407407408,134,8.222222222222221,2112800,True,0
153,TargetedFedPhoenix,1,0.25,20,73.80000305175781,10.046254200002295,"[14, 66, 74, 62, 49, 45, 18, 79, 15, 68]","[15400457, 15401454, 15402451, 15403448, 15404445, 15405442, 15406439, 15407436, 15408433, 15409430]",9b200e14092afd13e97d99da2861ffdb5cb362351f6f5f7e7465180ad6d2f736,10,10,10,10,0,0,0,0,650,150,500,0.23076923076923078,1,0.006666666666666667,149,7.2,2112800,True,0
154,TargetedFedPhoenix,1,0.25,20,73.23999786376953,8.239309099997627,"[92, 32, 77, 87, 27, 13, 14, 47, 22, 73]","[15500460, 15501457, 15502454, 15503451, 15504448, 15505445, 15506442, 15507439, 15508436, 15509433]",4c00427c7876d55dba40cdd9cdb025bf5c941c6fdc23be5cef161e40bf3f5b3d,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,2,0.014814814814814815,133,4.444444444444445,2112800,True,0
155,TargetedFedPhoenix,1,0.25,20,70.2300033569336,10.130030100001022,"[60, 31, 44, 3, 84, 25, 98, 73, 52, 82]","[15600463, 15601460, 15602457, 15603454, 15604451, 15605448, 15606445, 15607442, 15608439, 15609436]",f763b6fba18dbd907e30d587ab763fbc9db4001fca99f92c325d009650ac49a0,10,8,8,8,0,2,0,0,640,120,520,0.1875,2,0.016666666666666666,118,5.25,2112800,True,0
156,TargetedFedPhoenix,1,0.25,20,72.6500015258789,10.638871699993615,"[66, 38, 74, 49, 46, 45, 12, 0, 81, 23]","[15700466, 15701463, 15702460, 15703457, 15704454, 15705451, 15706448, 15707445, 15708442, 15709439]",eab1c97ad9f9ddc7bccc79ee081ad31a44274e8277659e115834634c018843f9,10,9,9,9,0,1,0,0,640,135,505,0.2109375,0,0.0,135,5.666666666666667,2112800,True,0
157,TargetedFedPhoenix,1,0.25,20,64.72000122070312,12.12632080000185,"[6, 14, 56, 8, 37, 71, 68, 53, 88, 65]","[15800469, 15801466, 15802463, 15803460, 15804457, 15805454, 15806451, 15807448, 15808445, 15809442]",6a40729db3e32e391d484e10a4600339613265ca654f1e9a2fada3f2ff799097,10,10,10,10,0,0,0,0,640,150,490,0.234375,2,0.013333333333333334,148,9.1,2112800,True,0
158,TargetedFedPhoenix,1,0.25,20,68.31999969482422,8.914054499997292,"[76, 40, 68, 38, 91, 92, 18, 11, 69, 94]","[15900472, 15901469, 15902466, 15903463, 15904460, 15905457, 15906454, 15907451, 15908448, 15909445]",8470b08ab66014d096b31c61e6164665d2b770a19911a3afad5e2ecb8734e140,10,9,9,9,0,1,0,0,640,135,505,0.2109375,1,0.007407407407407408,134,7.555555555555555,2112800,True,0
159,TargetedFedPhoenix,1,0.25,20,70.2300033569336,9.265036199998576,"[0, 23, 91, 83, 98, 64, 90, 32, 84, 36]","[16000475, 16001472, 16002469, 16003466, 16004463, 16005460, 16006457, 16007454, 16008451, 16009448]",b0a983b0a53a45bffc90e5d44ecebcd2ccf4610901aff19db19ce235ee784a95,10,9,9,9,0,1,0,0,640,135,505,0.2109375,1,0.007407407407407408,134,5.444444444444445,2112800,True,0
160,TargetedFedPhoenix,1,0.25,20,71.2699966430664,10.055540000001201,"[15, 9, 95, 71, 80, 49, 39, 81, 30, 8]","[16100478, 16101475, 16102472, 16103469, 16104466, 16105463, 16106460, 16107457, 16108454, 16109451]",df38df5b1600e2936f34f4a0251e47afbb851bec0afd2e0988ab4416ae1e7979,10,9,9,9,0,1,0,0,640,135,505,0.2109375,2,0.014814814814814815,133,8.0,2112800,True,0
161,TargetedFedPhoenix,1,0.25,20,75.36000061035156,9.482455000004848,"[29, 87, 67, 36, 35, 96, 15, 61, 24, 62]","[16200481, 16201478, 16202475, 16203472, 16204469, 16205466, 16206463, 16207460, 16208457, 16209454]",ae4b42468f11e0fd8ad0d2c04e8c1ecf5e1bc48482d567785d4eabe171875fb6,10,6,6,6,0,4,0,0,640,90,550,0.140625,1,0.011111111111111112,89,7.0,2112800,True,0
162,TargetedFedPhoenix,1,0.25,20,73.44999694824219,10.23674249999749,"[13, 58, 87, 52, 50, 60, 3, 19, 35, 0]","[16300484, 16301481, 16302478, 16303475, 16304472, 16305469, 16306466, 16307463, 16308460, 16309457]",65cc168166dcccd7d558e4ed8816308c0b14c1c346243166ed9faa1e78b463d1,10,10,10,10,0,0,0,0,640,150,490,0.234375,2,0.013333333333333334,148,8.3,2112800,True,0
163,TargetedFedPhoenix,1,0.25,20,72.4000015258789,8.698867500002962,"[55, 46, 66, 67, 73, 12, 51, 1, 57, 90]","[16400487, 16401484, 16402481, 16403478, 16404475, 16405472, 16406469, 16407466, 16408463, 16409460]",7da28587d9d192d411c81b99715da0ce91ec8236351399535dba4e38b9f5b71e,10,7,7,7,0,3,0,0,640,105,535,0.1640625,0,0.0,105,7.428571428571429,2112800,True,0
164,TargetedFedPhoenix,1,0.25,20,70.83999633789062,9.441191599995364,"[40, 72, 92, 86, 89, 90, 16, 98, 73, 58]","[16500490, 16501487, 16502484, 16503481, 16504478, 16505475, 16506472, 16507469, 16508466, 16509463]",d4056c64920cefe80eb1158855e73edcfa54bf9f86e465cdd9c745f14b6c1bec,10,8,8,8,0,2,0,0,640,120,520,0.1875,1,0.008333333333333333,119,6.75,2112800,True,0
165,TargetedFedPhoenix,1,0.25,20,75.05000305175781,10.661004099994898,"[0, 58, 47, 44, 94, 66, 4, 7, 27, 2]","[16600493, 16601490, 16602487, 16603484, 16604481, 16605478, 16606475, 16607472, 16608469, 16609466]",3df6cd25b05b7769a89734f9c209a7418cb5d212ee62c01756cf9f95d2c222d2,10,8,8,8,0,2,0,0,640,120,520,0.1875,2,0.016666666666666666,118,7.75,2112800,True,0
166,TargetedFedPhoenix,1,0.25,20,72.18000030517578,10.859868500003358,"[58, 87, 14, 78, 40, 83, 73, 18, 52, 31]","[16700496, 16701493, 16702490, 16703487, 16704484, 16705481, 16706478, 16707475, 16708472, 16709469]",e36e9122e865b94849ad8f34ef88ac57e3517fecbc479d89a305801d62734c97,10,10,10,10,0,0,0,0,640,150,490,0.234375,2,0.013333333333333334,148,6.8,2112800,True,0
167,TargetedFedPhoenix,1,0.25,20,71.69999694824219,10.721323300007498,"[99, 22, 62, 86, 5, 20, 9, 51, 7, 54]","[16800499, 16801496, 16802493, 16803490, 16804487, 16805484, 16806481, 16807478, 16808475, 16809472]",d2d5389fcf996d5d0fbc8390153f00b7cfeaa61dcb36e159a71bc0e359a7d868,10,8,8,8,0,2,0,0,640,120,520,0.1875,1,0.008333333333333333,119,9.125,2112800,True,0
168,TargetedFedPhoenix,1,0.25,20,67.58999633789062,9.764061000008951,"[97, 37, 42, 7, 22, 5, 24, 56, 69, 12]","[16900502, 16901499, 16902496, 16903493, 16904490, 16905487, 16906484, 16907481, 16908478, 16909475]",3277abf01d7332f2a26a56ca142625252bdea2405b961e2c2fd00796e13da2df,10,8,8,8,0,2,0,0,640,120,520,0.1875,1,0.008333333333333333,119,5.875,2112800,True,0
169,TargetedFedPhoenix,1,0.25,20,70.5999984741211,8.905475899999146,"[96, 22, 76, 44, 59, 78, 12, 68, 94, 87]","[17000505, 17001502, 17002499, 17003496, 17004493, 17005490, 17006487, 17007484, 17008481, 17009478]",dacba8b001b001310b557d5ca024c15c280fff252de59f24d9aa0cdc85560fa5,10,9,9,9,0,1,0,0,640,135,505,0.2109375,2,0.014814814814814815,133,5.111111111111111,2112800,True,0
170,TargetedFedPhoenix,1,0.25,20,64.29000091552734,11.79077320000215,"[45, 7, 65, 19, 95, 16, 35, 23, 83, 88]","[17100508, 17101505, 17102502, 17103499, 17104496, 17105493, 17106490, 17107487, 17108484, 17109481]",f4ebabc9aa122f2dd8f0eb9d5e5f83d92b7314a7c9a20da833605ec7e0149912,10,10,10,10,0,0,0,0,640,150,490,0.234375,0,0.0,150,8.9,2112800,True,0
171,TargetedFedPhoenix,1,0.25,20,68.1500015258789,9.325123800008441,"[12, 91, 4, 90, 47, 66, 33, 9, 61, 84]","[17200511, 17201508, 17202505, 17203502, 17204499, 17205496, 17206493, 17207490, 17208487, 17209484]",1d8acc5d02637b3d3383fef52add7fbf6b97f110383105cc16132c6b9b061221,10,9,9,9,0,1,0,0,640,135,505,0.2109375,4,0.02962962962962963,131,7.222222222222222,2112800,True,0
172,TargetedFedPhoenix,1,0.25,20,67.05000305175781,8.916736600003787,"[46, 60, 83, 2, 37, 70, 93, 29, 3, 43]","[17300514, 17301511, 17302508, 17303505, 17304502, 17305499, 17306496, 17307493, 17308490, 17309487]",1a73bd1f4991f1872cf3b0587b890bf2b4e3d0633d8b751bd80c2157cf87353a,10,7,7,7,0,3,0,0,640,105,535,0.1640625,1,0.009523809523809525,104,7.571428571428571,2112800,True,0
173,TargetedFedPhoenix,1,0.25,20,64.93000030517578,8.337129599996842,"[27, 45, 49, 4, 31, 62, 9, 95, 69, 72]","[17400517, 17401514, 17402511, 17403508, 17404505, 17405502, 17406499, 17407496, 17408493, 17409490]",85f6731cc09d08bede400eba5b5315f72c3a0abb0ccdab2c782e709ca0ddefed,10,10,10,10,0,0,0,0,640,150,490,0.234375,4,0.02666666666666667,146,5.8,2112800,True,0
174,TargetedFedPhoenix,1,0.25,20,68.80000305175781,9.198366600001464,"[27, 28, 1, 92, 55, 48, 74, 7, 99, 62]","[17500520, 17501517, 17502514, 17503511, 17504508, 17505505, 17506502, 17507499, 17508496, 17509493]",38cc1ead84e6ab3c9b751baa9fb02bcc4e4f6cb475ba6f601d3db0fdcf8eaa05,10,8,8,8,0,2,0,0,640,120,520,0.1875,3,0.025,117,7.875,2112800,True,0
175,TargetedFedPhoenix,1,0.25,20,74.5999984741211,9.466860200001975,"[24, 0, 9, 11, 31, 45, 58, 35, 69, 21]","[17600523, 17601520, 17602517, 17603514, 17604511, 17605508, 17606505, 17607502, 17608499, 17609496]",5dd8025878a1930ab719b1a0f814f9e118dc358cd68cb491ade9a1551b448337,10,9,9,9,0,1,0,0,640,135,505,0.2109375,5,0.037037037037037035,130,6.222222222222222,2112800,True,0
176,TargetedFedPhoenix,1,0.25,20,74.73999786376953,9.942450000002282,"[42, 98, 67, 21, 24, 81, 20, 75, 29, 36]","[17700526, 17701523, 17702520, 17703517, 17704514, 17705511, 17706508, 17707505, 17708502, 17709499]",ac84f1e0ff2a8b4c49ccdcc885e240e83360f09ef54e7c9de7bdb7e548b80732,10,9,9,9,0,1,0,0,640,135,505,0.2109375,5,0.037037037037037035,130,8.777777777777779,2112800,True,0
177,TargetedFedPhoenix,1,0.25,20,70.76000213623047,10.893333600004553,"[49, 75, 33, 60, 42, 64, 69, 11, 47, 70]","[17800529, 17801526, 17802523, 17803520, 17804517, 17805514, 17806511, 17807508, 17808505, 17809502]",a68daabec93206e51576f171944c9305ec24228767fee287028963fdb5bdeffa,10,10,10,10,0,0,0,0,640,150,490,0.234375,2,0.013333333333333334,148,5.0,2112800,True,0
178,TargetedFedPhoenix,1,0.25,20,68.05000305175781,10.283826300001238,"[96, 60, 16, 70, 73, 40, 11, 24, 87, 93]","[17900532, 17901529, 17902526, 17903523, 17904520, 17905517, 17906514, 17907511, 17908508, 17909505]",d3cd0ee2fd20ce66b81e832879dceecd7dc44d1fe992f96643488fd05abfe98b,10,10,10,10,0,0,0,0,640,150,490,0.234375,1,0.006666666666666667,149,6.1,2112800,True,0
179,TargetedFedPhoenix,1,0.25,20,75.87000274658203,9.411014099998283,"[37, 16, 85, 31, 69, 36, 54, 25, 32, 38]","[18000535, 18001532, 18002529, 18003526, 18004523, 18005520, 18006517, 18007514, 18008511, 18009508]",bba59a54fd2ab305403f866e54301b7a6dcd6c8926ccffc3b88ab8b8ff0a9eb7,10,7,7,7,0,3,0,0,640,105,535,0.1640625,0,0.0,105,7.0,2112800,True,0
180,TargetedFedPhoenix,1,0.25,20,72.66000366210938,9.904364199988777,"[80, 92, 61, 76, 19, 28, 7, 73, 67, 38]","[18100538, 18101535, 18102532, 18103529, 18104526, 18105523, 18106520, 18107517, 18108514, 18109511]",e713efb90349ffcbc8b7c72afecc5a57baa5630f8b4406036e970ee4f02d9e47,10,10,10,10,0,0,0,0,640,150,490,0.234375,1,0.006666666666666667,149,7.5,2112800,True,0
181,TargetedFedPhoenix,1,0.25,20,73.91999816894531,8.827377699999488,"[78, 26, 35, 44, 29, 85, 64, 66, 97, 21]","[18200541, 18201538, 18202535, 18203532, 18204529, 18205526, 18206523, 18207520, 18208517, 18209514]",45e5ef0e1e6ec0bb63813a2ed5ca0f58ae750ef3e2570c3040f0b24a97681909,10,9,9,9,0,1,0,0,640,135,505,0.2109375,1,0.007407407407407408,134,7.666666666666667,2112800,True,0
182,TargetedFedPhoenix,1,0.25,20,67.6500015258789,10.745537700000568,"[78, 73, 10, 52, 54, 24, 44, 70, 99, 90]","[18300544, 18301541, 18302538, 18303535, 18304532, 18305529, 18306526, 18307523, 18308520, 18309517]",43718d20731c733ac669075cd00cdd62f8179415263cbfb9a952c87c851cfa21,10,9,9,9,0,1,0,0,640,135,505,0.2109375,2,0.014814814814814815,133,5.555555555555555,2112800,True,0
183,TargetedFedPhoenix,1,0.25,20,76.2300033569336,8.274072200001683,"[96, 38, 1, 4, 36, 19, 77, 52, 41, 49]","[18400547, 18401544, 18402541, 18403538, 18404535, 18405532, 18406529, 18407526, 18408523, 18409520]",07170d6cd3f0ec81e3380acde13fc2b338e24fade26a5d68fa8da1bd95994039,10,8,8,8,0,2,0,0,640,120,520,0.1875,1,0.008333333333333333,119,5.125,2112800,True,0
184,TargetedFedPhoenix,1,0.25,20,75.0199966430664,10.597853900006157,"[87, 55, 49, 7, 51, 67, 40, 21, 34, 0]","[18500550, 18501547, 18502544, 18503541, 18504538, 18505535, 18506532, 18507529, 18508526, 18509523]",ca10bc161ae701a49acfd003637b5200105e692c45b1e31237f8ab31f911478d,10,9,9,9,0,1,0,0,640,135,505,0.2109375,3,0.022222222222222223,132,6.666666666666667,2112800,True,0
185,TargetedFedPhoenix,1,0.25,20,75.4800033569336,9.171110199997202,"[74, 63, 39, 14, 96, 82, 21, 45, 88, 13]","[18600553, 18601550, 18602547, 18603544, 18604541, 18605538, 18606535, 18607532, 18608529, 18609526]",2bff6346452e44414fd3add1117761347ec7fb98a492642698348679744d29fb,10,6,6,6,0,4,0,0,640,90,550,0.140625,2,0.022222222222222223,88,9.666666666666666,2112800,True,0
