round,layer,baseline_reset_slots,targeted_slots,random_slots,targeted_clients,baseline_random_overlap_slots,replaced_reset_slots,cold_start_count,stale_history_count,no_target_slots_count,no_valid_history_count,targeted_count,before_start_round_count,non_target_layer_count
36,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
36,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
36,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
36,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
36,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
37,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
37,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
37,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
37,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
37,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
37,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
37,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
37,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
37,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
37,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
37,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
37,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
37,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
38,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
38,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
38,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
38,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
38,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
38,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
38,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
38,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
38,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
38,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
38,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
38,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
38,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
39,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
39,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
39,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
39,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
39,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
39,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
39,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
39,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
39,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
39,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
39,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
39,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
39,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
40,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
40,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
40,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
40,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
40,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
40,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
40,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
40,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
40,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
40,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
40,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
40,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
40,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
41,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
41,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
41,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
41,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
41,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
41,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
41,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
41,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
41,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
41,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
41,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
41,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
41,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
42,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
42,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
42,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
42,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
42,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
42,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
42,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
42,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
42,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
42,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
42,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
42,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
42,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
43,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
43,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
43,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
43,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
43,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
43,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
43,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
43,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
43,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
43,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
43,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
43,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
43,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
44,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
44,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
44,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
44,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
44,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
44,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
44,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
44,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
44,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
44,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
44,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
44,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
44,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
45,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
45,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
45,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
45,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
45,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
45,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
45,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
45,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
45,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
45,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
45,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
45,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
45,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
46,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
46,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
46,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
46,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
46,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
46,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
46,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
46,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
46,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
46,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
46,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
46,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
46,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
47,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
47,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
47,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
47,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
47,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
47,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
47,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
47,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
47,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
47,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
47,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
47,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
47,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
48,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
48,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
48,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
48,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
48,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
48,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
48,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
48,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
48,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
48,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
48,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
48,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
48,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
49,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
49,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
49,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
49,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
49,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
49,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
49,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
49,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
49,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
49,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
49,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
49,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
49,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
50,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
50,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
50,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
50,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
50,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
50,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
50,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
50,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
50,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
50,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
50,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
50,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
50,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
51,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
51,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
51,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
51,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
51,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
51,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
51,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
51,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
51,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
51,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
51,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
51,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
51,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
52,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
52,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
52,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
52,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
52,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
52,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
52,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
52,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
52,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
52,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
52,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
52,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
52,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
53,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
53,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
53,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
53,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
53,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
53,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
53,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
53,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
53,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
53,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
53,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
53,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
53,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
54,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
54,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
54,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
54,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
54,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
54,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
54,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
54,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
54,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
54,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
54,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
54,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
54,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
55,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
55,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
55,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
55,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
55,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
55,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
55,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
55,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
55,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
55,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
55,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
55,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
55,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
56,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
56,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
56,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
56,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
56,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
56,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
56,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
56,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
56,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
56,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
56,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
56,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
56,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
57,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
57,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
57,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
57,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
57,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
57,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
57,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
57,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
57,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
57,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
57,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
57,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
57,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
58,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
58,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
58,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
58,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
58,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
58,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
58,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
58,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
58,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
58,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
58,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
58,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
58,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
59,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
59,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
59,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
59,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
59,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
59,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
59,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
59,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
59,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
59,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
59,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
59,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
59,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
60,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
60,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
60,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
60,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
60,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
60,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
60,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
60,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
60,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
60,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
60,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
60,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
60,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
61,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
61,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
61,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
61,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
61,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
61,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
61,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
61,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
61,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
61,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
61,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
61,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
61,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
62,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
62,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
62,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
62,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
62,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
62,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
62,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
62,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
62,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
62,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
62,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
62,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
62,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
63,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
63,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
63,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
63,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
63,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
63,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
63,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
63,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
63,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
63,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
63,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
63,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
63,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
64,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
64,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
64,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
64,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
64,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
64,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
64,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
64,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
64,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
64,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
64,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
64,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
64,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
65,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
65,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
65,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
65,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
65,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
65,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
65,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
65,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
65,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
65,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
65,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
65,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
65,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
66,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
66,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
66,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
66,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
66,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
66,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
66,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
66,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
66,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
66,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
66,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
66,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
66,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
67,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
67,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
67,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
67,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
67,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
67,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
67,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
67,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
67,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
67,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
67,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
67,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
67,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
68,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
68,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
68,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
68,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
68,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
68,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
68,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
68,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
68,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
68,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
68,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
68,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
68,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
69,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
69,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
69,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
69,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
69,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
69,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
69,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
69,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
69,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
69,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
69,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
69,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
69,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
