round,source_algorithm,test_accuracy,round_train_seconds,selected_clients,assignments,task_seeds,observer_history_bytes
101,FedAvg,66.8499984741211,7.542227700003423,"[22, 38, 77, 15, 11, 61, 37, 34, 87, 3]","[{""client_id"": 22, ""task_id"": 0}, {""client_id"": 38, ""task_id"": 1}, {""client_id"": 77, ""task_id"": 2}, {""client_id"": 15, ""task_id"": 3}, {""client_id"": 11, ""task_id"": 4}, {""client_id"": 61, ""task_id"": 5}, {""client_id"": 37, ""task_id"": 6}, {""client_id"": 34, ""task_id"": 7}, {""client_id"": 87, ""task_id"": 8}, {""client_id"": 3, ""task_id"": 9}]",[],4441359912
102,FedAvg,70.87999725341797,8.035228300024755,"[96, 9, 26, 58, 69, 44, 13, 93, 61, 43]","[{""client_id"": 96, ""task_id"": 0}, {""client_id"": 9, ""task_id"": 1}, {""client_id"": 26, ""task_id"": 2}, {""client_id"": 58, ""task_id"": 3}, {""client_id"": 69, ""task_id"": 4}, {""client_id"": 44, ""task_id"": 5}, {""client_id"": 13, ""task_id"": 6}, {""client_id"": 93, ""task_id"": 7}, {""client_id"": 61, ""task_id"": 8}, {""client_id"": 43, ""task_id"": 9}]",[],4441359912
103,FedAvg,71.80000305175781,8.517145899997558,"[13, 34, 27, 16, 72, 98, 14, 19, 9, 46]","[{""client_id"": 13, ""task_id"": 0}, {""client_id"": 34, ""task_id"": 1}, {""client_id"": 27, ""task_id"": 2}, {""client_id"": 16, ""task_id"": 3}, {""client_id"": 72, ""task_id"": 4}, {""client_id"": 98, ""task_id"": 5}, {""client_id"": 14, ""task_id"": 6}, {""client_id"": 19, ""task_id"": 7}, {""client_id"": 9, ""task_id"": 8}, {""client_id"": 46, ""task_id"": 9}]",[],4441359912
104,FedAvg,70.5,11.93050320004113,"[29, 72, 81, 80, 68, 85, 14, 0, 93, 52]","[{""client_id"": 29, ""task_id"": 0}, {""client_id"": 72, ""task_id"": 1}, {""client_id"": 81, ""task_id"": 2}, {""client_id"": 80, ""task_id"": 3}, {""client_id"": 68, ""task_id"": 4}, {""client_id"": 85, ""task_id"": 5}, {""client_id"": 14, ""task_id"": 6}, {""client_id"": 0, ""task_id"": 7}, {""client_id"": 93, ""task_id"": 8}, {""client_id"": 52, ""task_id"": 9}]",[],4441359912
105,FedAvg,70.26000213623047,10.611892300017644,"[17, 69, 35, 86, 83, 84, 23, 56, 89, 60]","[{""client_id"": 17, ""task_id"": 0}, {""client_id"": 69, ""task_id"": 1}, {""client_id"": 35, ""task_id"": 2}, {""client_id"": 86, ""task_id"": 3}, {""client_id"": 83, ""task_id"": 4}, {""client_id"": 84, ""task_id"": 5}, {""client_id"": 23, ""task_id"": 6}, {""client_id"": 56, ""task_id"": 7}, {""client_id"": 89, ""task_id"": 8}, {""client_id"": 60, ""task_id"": 9}]",[],4441359912
106,FedAvg,67.56999969482422,9.1037728000083,"[94, 79, 36, 8, 19, 16, 13, 30, 25, 3]","[{""client_id"": 94, ""task_id"": 0}, {""client_id"": 79, ""task_id"": 1}, {""client_id"": 36, ""task_id"": 2}, {""client_id"": 8, ""task_id"": 3}, {""client_id"": 19, ""task_id"": 4}, {""client_id"": 16, ""task_id"": 5}, {""client_id"": 13, ""task_id"": 6}, {""client_id"": 30, ""task_id"": 7}, {""client_id"": 25, ""task_id"": 8}, {""client_id"": 3, ""task_id"": 9}]",[],4441359912
107,FedAvg,58.630001068115234,8.622713699995074,"[45, 82, 32, 52, 17, 96, 6, 57, 67, 74]","[{""client_id"": 45, ""task_id"": 0}, {""client_id"": 82, ""task_id"": 1}, {""client_id"": 32, ""task_id"": 2}, {""client_id"": 52, ""task_id"": 3}, {""client_id"": 17, ""task_id"": 4}, {""client_id"": 96, ""task_id"": 5}, {""client_id"": 6, ""task_id"": 6}, {""client_id"": 57, ""task_id"": 7}, {""client_id"": 67, ""task_id"": 8}, {""client_id"": 74, ""task_id"": 9}]",[],4441359912
108,FedAvg,69.4000015258789,7.383952200005297,"[61, 20, 59, 99, 39, 42, 73, 53, 45, 8]","[{""client_id"": 61, ""task_id"": 0}, {""client_id"": 20, ""task_id"": 1}, {""client_id"": 59, ""task_id"": 2}, {""client_id"": 99, ""task_id"": 3}, {""client_id"": 39, ""task_id"": 4}, {""client_id"": 42, ""task_id"": 5}, {""client_id"": 73, ""task_id"": 6}, {""client_id"": 53, ""task_id"": 7}, {""client_id"": 45, ""task_id"": 8}, {""client_id"": 8, ""task_id"": 9}]",[],4441359912
109,FedAvg,70.87000274658203,8.585204700008035,"[60, 38, 5, 54, 66, 33, 80, 83, 9, 4]","[{""client_id"": 60, ""task_id"": 0}, {""client_id"": 38, ""task_id"": 1}, {""client_id"": 5, ""task_id"": 2}, {""client_id"": 54, ""task_id"": 3}, {""client_id"": 66, ""task_id"": 4}, {""client_id"": 33, ""task_id"": 5}, {""client_id"": 80, ""task_id"": 6}, {""client_id"": 83, ""task_id"": 7}, {""client_id"": 9, ""task_id"": 8}, {""client_id"": 4, ""task_id"": 9}]",[],4441359912
110,FedAvg,71.01000213623047,8.305789900012314,"[39, 44, 62, 4, 42, 25, 0, 45, 29, 93]","[{""client_id"": 39, ""task_id"": 0}, {""client_id"": 44, ""task_id"": 1}, {""client_id"": 62, ""task_id"": 2}, {""client_id"": 4, ""task_id"": 3}, {""client_id"": 42, ""task_id"": 4}, {""client_id"": 25, ""task_id"": 5}, {""client_id"": 0, ""task_id"": 6}, {""client_id"": 45, ""task_id"": 7}, {""client_id"": 29, ""task_id"": 8}, {""client_id"": 93, ""task_id"": 9}]",[],4441359912
111,FedAvg,71.20999908447266,7.227602600003593,"[96, 54, 19, 97, 92, 31, 81, 2, 24, 9]","[{""client_id"": 96, ""task_id"": 0}, {""client_id"": 54, ""task_id"": 1}, {""client_id"": 19, ""task_id"": 2}, {""client_id"": 97, ""task_id"": 3}, {""client_id"": 92, ""task_id"": 4}, {""client_id"": 31, ""task_id"": 5}, {""client_id"": 81, ""task_id"": 6}, {""client_id"": 2, ""task_id"": 7}, {""client_id"": 24, ""task_id"": 8}, {""client_id"": 9, ""task_id"": 9}]",[],4441359912
112,FedAvg,70.58999633789062,9.28917810000712,"[9, 19, 7, 49, 45, 35, 80, 85, 40, 89]","[{""client_id"": 9, ""task_id"": 0}, {""client_id"": 19, ""task_id"": 1}, {""client_id"": 7, ""task_id"": 2}, {""client_id"": 49, ""task_id"": 3}, {""client_id"": 45, ""task_id"": 4}, {""client_id"": 35, ""task_id"": 5}, {""client_id"": 80, ""task_id"": 6}, {""client_id"": 85, ""task_id"": 7}, {""client_id"": 40, ""task_id"": 8}, {""client_id"": 89, ""task_id"": 9}]",[],4441359912
113,FedAvg,69.95999908447266,7.961586199991871,"[73, 66, 18, 74, 33, 2, 87, 29, 98, 91]","[{""client_id"": 73, ""task_id"": 0}, {""client_id"": 66, ""task_id"": 1}, {""client_id"": 18, ""task_id"": 2}, {""client_id"": 74, ""task_id"": 3}, {""client_id"": 33, ""task_id"": 4}, {""client_id"": 2, ""task_id"": 5}, {""client_id"": 87, ""task_id"": 6}, {""client_id"": 29, ""task_id"": 7}, {""client_id"": 98, ""task_id"": 8}, {""client_id"": 91, ""task_id"": 9}]",[],4441359912
114,FedAvg,67.61000061035156,8.286502200004179,"[40, 31, 27, 50, 71, 81, 99, 97, 73, 49]","[{""client_id"": 40, ""task_id"": 0}, {""client_id"": 31, ""task_id"": 1}, {""client_id"": 27, ""task_id"": 2}, {""client_id"": 50, ""task_id"": 3}, {""client_id"": 71, ""task_id"": 4}, {""client_id"": 81, ""task_id"": 5}, {""client_id"": 99, ""task_id"": 6}, {""client_id"": 97, ""task_id"": 7}, {""client_id"": 73, ""task_id"": 8}, {""client_id"": 49, ""task_id"": 9}]",[],4441359912
115,FedAvg,64.61000061035156,6.7696272999746725,"[61, 64, 42, 88, 27, 95, 92, 50, 45, 85]","[{""client_id"": 61, ""task_id"": 0}, {""client_id"": 64, ""task_id"": 1}, {""client_id"": 42, ""task_id"": 2}, {""client_id"": 88, ""task_id"": 3}, {""client_id"": 27, ""task_id"": 4}, {""client_id"": 95, ""task_id"": 5}, {""client_id"": 92, ""task_id"": 6}, {""client_id"": 50, ""task_id"": 7}, {""client_id"": 45, ""task_id"": 8}, {""client_id"": 85, ""task_id"": 9}]",[],4441359912
116,FedAvg,70.70999908447266,6.740037199982908,"[27, 8, 49, 32, 15, 35, 70, 59, 31, 30]","[{""client_id"": 27, ""task_id"": 0}, {""client_id"": 8, ""task_id"": 1}, {""client_id"": 49, ""task_id"": 2}, {""client_id"": 32, ""task_id"": 3}, {""client_id"": 15, ""task_id"": 4}, {""client_id"": 35, ""task_id"": 5}, {""client_id"": 70, ""task_id"": 6}, {""client_id"": 59, ""task_id"": 7}, {""client_id"": 31, ""task_id"": 8}, {""client_id"": 30, ""task_id"": 9}]",[],4441359912
117,FedAvg,64.19999694824219,7.483915699995123,"[69, 35, 52, 51, 26, 15, 76, 48, 98, 12]","[{""client_id"": 69, ""task_id"": 0}, {""client_id"": 35, ""task_id"": 1}, {""client_id"": 52, ""task_id"": 2}, {""client_id"": 51, ""task_id"": 3}, {""client_id"": 26, ""task_id"": 4}, {""client_id"": 15, ""task_id"": 5}, {""client_id"": 76, ""task_id"": 6}, {""client_id"": 48, ""task_id"": 7}, {""client_id"": 98, ""task_id"": 8}, {""client_id"": 12, ""task_id"": 9}]",[],4441359912
118,FedAvg,68.72000122070312,10.286422200035304,"[46, 57, 0, 86, 26, 80, 73, 20, 63, 98]","[{""client_id"": 46, ""task_id"": 0}, {""client_id"": 57, ""task_id"": 1}, {""client_id"": 0, ""task_id"": 2}, {""client_id"": 86, ""task_id"": 3}, {""client_id"": 26, ""task_id"": 4}, {""client_id"": 80, ""task_id"": 5}, {""client_id"": 73, ""task_id"": 6}, {""client_id"": 20, ""task_id"": 7}, {""client_id"": 63, ""task_id"": 8}, {""client_id"": 98, ""task_id"": 9}]",[],4441359912
119,FedAvg,64.87999725341797,7.70628189999843,"[81, 6, 64, 84, 20, 2, 8, 4, 66, 92]","[{""client_id"": 81, ""task_id"": 0}, {""client_id"": 6, ""task_id"": 1}, {""client_id"": 64, ""task_id"": 2}, {""client_id"": 84, ""task_id"": 3}, {""client_id"": 20, ""task_id"": 4}, {""client_id"": 2, ""task_id"": 5}, {""client_id"": 8, ""task_id"": 6}, {""client_id"": 4, ""task_id"": 7}, {""client_id"": 66, ""task_id"": 8}, {""client_id"": 92, ""task_id"": 9}]",[],4441359912
120,FedAvg,68.66999816894531,8.479008199996315,"[61, 34, 64, 11, 96, 18, 82, 52, 72, 92]","[{""client_id"": 61, ""task_id"": 0}, {""client_id"": 34, ""task_id"": 1}, {""client_id"": 64, ""task_id"": 2}, {""client_id"": 11, ""task_id"": 3}, {""client_id"": 96, ""task_id"": 4}, {""client_id"": 18, ""task_id"": 5}, {""client_id"": 82, ""task_id"": 6}, {""client_id"": 52, ""task_id"": 7}, {""client_id"": 72, ""task_id"": 8}, {""client_id"": 92, ""task_id"": 9}]",[],4441359912
121,FedAvg,72.5,9.48400950001087,"[93, 68, 94, 13, 36, 11, 5, 1, 40, 7]","[{""client_id"": 93, ""task_id"": 0}, {""client_id"": 68, ""task_id"": 1}, {""client_id"": 94, ""task_id"": 2}, {""client_id"": 13, ""task_id"": 3}, {""client_id"": 36, ""task_id"": 4}, {""client_id"": 11, ""task_id"": 5}, {""client_id"": 5, ""task_id"": 6}, {""client_id"": 1, ""task_id"": 7}, {""client_id"": 40, ""task_id"": 8}, {""client_id"": 7, ""task_id"": 9}]",[],4441359912
122,FedAvg,67.0,7.861959300003946,"[73, 64, 37, 69, 31, 48, 77, 41, 53, 75]","[{""client_id"": 73, ""task_id"": 0}, {""client_id"": 64, ""task_id"": 1}, {""client_id"": 37, ""task_id"": 2}, {""client_id"": 69, ""task_id"": 3}, {""client_id"": 31, ""task_id"": 4}, {""client_id"": 48, ""task_id"": 5}, {""client_id"": 77, ""task_id"": 6}, {""client_id"": 41, ""task_id"": 7}, {""client_id"": 53, ""task_id"": 8}, {""client_id"": 75, ""task_id"": 9}]",[],4441359912
123,FedAvg,69.7300033569336,7.54870139999548,"[46, 43, 84, 11, 66, 92, 16, 19, 96, 37]","[{""client_id"": 46, ""task_id"": 0}, {""client_id"": 43, ""task_id"": 1}, {""client_id"": 84, ""task_id"": 2}, {""client_id"": 11, ""task_id"": 3}, {""client_id"": 66, ""task_id"": 4}, {""client_id"": 92, ""task_id"": 5}, {""client_id"": 16, ""task_id"": 6}, {""client_id"": 19, ""task_id"": 7}, {""client_id"": 96, ""task_id"": 8}, {""client_id"": 37, ""task_id"": 9}]",[],4441359912
124,FedAvg,61.790000915527344,6.889508399995975,"[43, 96, 9, 0, 74, 19, 1, 23, 38, 66]","[{""client_id"": 43, ""task_id"": 0}, {""client_id"": 96, ""task_id"": 1}, {""client_id"": 9, ""task_id"": 2}, {""client_id"": 0, ""task_id"": 3}, {""client_id"": 74, ""task_id"": 4}, {""client_id"": 19, ""task_id"": 5}, {""client_id"": 1, ""task_id"": 6}, {""client_id"": 23, ""task_id"": 7}, {""client_id"": 38, ""task_id"": 8}, {""client_id"": 66, ""task_id"": 9}]",[],4441359912
125,FedAvg,62.459999084472656,8.687728699995205,"[27, 62, 32, 10, 22, 72, 64, 25, 86, 60]","[{""client_id"": 27, ""task_id"": 0}, {""client_id"": 62, ""task_id"": 1}, {""client_id"": 32, ""task_id"": 2}, {""client_id"": 10, ""task_id"": 3}, {""client_id"": 22, ""task_id"": 4}, {""client_id"": 72, ""task_id"": 5}, {""client_id"": 64, ""task_id"": 6}, {""client_id"": 25, ""task_id"": 7}, {""client_id"": 86, ""task_id"": 8}, {""client_id"": 60, ""task_id"": 9}]",[],4441359912
126,FedAvg,64.23999786376953,8.467864000005648,"[84, 7, 64, 76, 15, 46, 27, 47, 40, 69]","[{""client_id"": 84, ""task_id"": 0}, {""client_id"": 7, ""task_id"": 1}, {""client_id"": 64, ""task_id"": 2}, {""client_id"": 76, ""task_id"": 3}, {""client_id"": 15, ""task_id"": 4}, {""client_id"": 46, ""task_id"": 5}, {""client_id"": 27, ""task_id"": 6}, {""client_id"": 47, ""task_id"": 7}, {""client_id"": 40, ""task_id"": 8}, {""client_id"": 69, ""task_id"": 9}]",[],4441359912
127,FedAvg,70.36000061035156,9.318191800033674,"[75, 97, 79, 87, 11, 7, 37, 92, 41, 12]","[{""client_id"": 75, ""task_id"": 0}, {""client_id"": 97, ""task_id"": 1}, {""client_id"": 79, ""task_id"": 2}, {""client_id"": 87, ""task_id"": 3}, {""client_id"": 11, ""task_id"": 4}, {""client_id"": 7, ""task_id"": 5}, {""client_id"": 37, ""task_id"": 6}, {""client_id"": 92, ""task_id"": 7}, {""client_id"": 41, ""task_id"": 8}, {""client_id"": 12, ""task_id"": 9}]",[],4441359912
128,FedAvg,68.91999816894531,8.201818300003652,"[78, 4, 17, 21, 76, 74, 19, 61, 45, 86]","[{""client_id"": 78, ""task_id"": 0}, {""client_id"": 4, ""task_id"": 1}, {""client_id"": 17, ""task_id"": 2}, {""client_id"": 21, ""task_id"": 3}, {""client_id"": 76, ""task_id"": 4}, {""client_id"": 74, ""task_id"": 5}, {""client_id"": 19, ""task_id"": 6}, {""client_id"": 61, ""task_id"": 7}, {""client_id"": 45, ""task_id"": 8}, {""client_id"": 86, ""task_id"": 9}]",[],4441359912
129,FedAvg,72.27999877929688,10.843348200025503,"[23, 41, 75, 36, 26, 49, 95, 16, 93, 72]","[{""client_id"": 23, ""task_id"": 0}, {""client_id"": 41, ""task_id"": 1}, {""client_id"": 75, ""task_id"": 2}, {""client_id"": 36, ""task_id"": 3}, {""client_id"": 26, ""task_id"": 4}, {""client_id"": 49, ""task_id"": 5}, {""client_id"": 95, ""task_id"": 6}, {""client_id"": 16, ""task_id"": 7}, {""client_id"": 93, ""task_id"": 8}, {""client_id"": 72, ""task_id"": 9}]",[],4441359912
130,FedAvg,67.41999816894531,9.519649200025015,"[59, 53, 65, 8, 68, 35, 13, 55, 23, 97]","[{""client_id"": 59, ""task_id"": 0}, {""client_id"": 53, ""task_id"": 1}, {""client_id"": 65, ""task_id"": 2}, {""client_id"": 8, ""task_id"": 3}, {""client_id"": 68, ""task_id"": 4}, {""client_id"": 35, ""task_id"": 5}, {""client_id"": 13, ""task_id"": 6}, {""client_id"": 55, ""task_id"": 7}, {""client_id"": 23, ""task_id"": 8}, {""client_id"": 97, ""task_id"": 9}]",[],4441359912
131,FedAvg,66.19000244140625,6.911305800022092,"[74, 98, 22, 45, 97, 87, 92, 71, 47, 79]","[{""client_id"": 74, ""task_id"": 0}, {""client_id"": 98, ""task_id"": 1}, {""client_id"": 22, ""task_id"": 2}, {""client_id"": 45, ""task_id"": 3}, {""client_id"": 97, ""task_id"": 4}, {""client_id"": 87, ""task_id"": 5}, {""client_id"": 92, ""task_id"": 6}, {""client_id"": 71, ""task_id"": 7}, {""client_id"": 47, ""task_id"": 8}, {""client_id"": 79, ""task_id"": 9}]",[],4441359912
132,FedAvg,72.2699966430664,8.559092599956784,"[35, 70, 59, 49, 36, 91, 82, 50, 26, 72]","[{""client_id"": 35, ""task_id"": 0}, {""client_id"": 70, ""task_id"": 1}, {""client_id"": 59, ""task_id"": 2}, {""client_id"": 49, ""task_id"": 3}, {""client_id"": 36, ""task_id"": 4}, {""client_id"": 91, ""task_id"": 5}, {""client_id"": 82, ""task_id"": 6}, {""client_id"": 50, ""task_id"": 7}, {""client_id"": 26, ""task_id"": 8}, {""client_id"": 72, ""task_id"": 9}]",[],4441359912
133,FedAvg,67.94999694824219,7.990920200012624,"[22, 83, 75, 29, 66, 48, 12, 10, 86, 1]","[{""client_id"": 22, ""task_id"": 0}, {""client_id"": 83, ""task_id"": 1}, {""client_id"": 75, ""task_id"": 2}, {""client_id"": 29, ""task_id"": 3}, {""client_id"": 66, ""task_id"": 4}, {""client_id"": 48, ""task_id"": 5}, {""client_id"": 12, ""task_id"": 6}, {""client_id"": 10, ""task_id"": 7}, {""client_id"": 86, ""task_id"": 8}, {""client_id"": 1, ""task_id"": 9}]",[],4441359912
134,FedAvg,71.33000183105469,11.283557899994776,"[76, 33, 40, 59, 65, 63, 73, 36, 99, 82]","[{""client_id"": 76, ""task_id"": 0}, {""client_id"": 33, ""task_id"": 1}, {""client_id"": 40, ""task_id"": 2}, {""client_id"": 59, ""task_id"": 3}, {""client_id"": 65, ""task_id"": 4}, {""client_id"": 63, ""task_id"": 5}, {""client_id"": 73, ""task_id"": 6}, {""client_id"": 36, ""task_id"": 7}, {""client_id"": 99, ""task_id"": 8}, {""client_id"": 82, ""task_id"": 9}]",[],4441359912
135,FedAvg,67.66000366210938,8.299803000001702,"[85, 88, 54, 40, 70, 67, 86, 38, 58, 42]","[{""client_id"": 85, ""task_id"": 0}, {""client_id"": 88, ""task_id"": 1}, {""client_id"": 54, ""task_id"": 2}, {""client_id"": 40, ""task_id"": 3}, {""client_id"": 70, ""task_id"": 4}, {""client_id"": 67, ""task_id"": 5}, {""client_id"": 86, ""task_id"": 6}, {""client_id"": 38, ""task_id"": 7}, {""client_id"": 58, ""task_id"": 8}, {""client_id"": 42, ""task_id"": 9}]",[],4441359912
136,FedAvg,63.72999954223633,7.489682799961884,"[89, 56, 12, 90, 94, 86, 19, 78, 92, 59]","[{""client_id"": 89, ""task_id"": 0}, {""client_id"": 56, ""task_id"": 1}, {""client_id"": 12, ""task_id"": 2}, {""client_id"": 90, ""task_id"": 3}, {""client_id"": 94, ""task_id"": 4}, {""client_id"": 86, ""task_id"": 5}, {""client_id"": 19, ""task_id"": 6}, {""client_id"": 78, ""task_id"": 7}, {""client_id"": 92, ""task_id"": 8}, {""client_id"": 59, ""task_id"": 9}]",[],4441359912
137,FedAvg,71.54000091552734,10.458907499967609,"[7, 94, 69, 44, 50, 26, 75, 24, 33, 18]","[{""client_id"": 7, ""task_id"": 0}, {""client_id"": 94, ""task_id"": 1}, {""client_id"": 69, ""task_id"": 2}, {""client_id"": 44, ""task_id"": 3}, {""client_id"": 50, ""task_id"": 4}, {""client_id"": 26, ""task_id"": 5}, {""client_id"": 75, ""task_id"": 6}, {""client_id"": 24, ""task_id"": 7}, {""client_id"": 33, ""task_id"": 8}, {""client_id"": 18, ""task_id"": 9}]",[],4441359912
138,FedAvg,73.0999984741211,8.673452400020324,"[89, 75, 84, 93, 35, 71, 19, 63, 59, 94]","[{""client_id"": 89, ""task_id"": 0}, {""client_id"": 75, ""task_id"": 1}, {""client_id"": 84, ""task_id"": 2}, {""client_id"": 93, ""task_id"": 3}, {""client_id"": 35, ""task_id"": 4}, {""client_id"": 71, ""task_id"": 5}, {""client_id"": 19, ""task_id"": 6}, {""client_id"": 63, ""task_id"": 7}, {""client_id"": 59, ""task_id"": 8}, {""client_id"": 94, ""task_id"": 9}]",[],4441359912
139,FedAvg,70.83999633789062,7.413327599992044,"[54, 66, 17, 43, 53, 40, 76, 1, 4, 81]","[{""client_id"": 54, ""task_id"": 0}, {""client_id"": 66, ""task_id"": 1}, {""client_id"": 17, ""task_id"": 2}, {""client_id"": 43, ""task_id"": 3}, {""client_id"": 53, ""task_id"": 4}, {""client_id"": 40, ""task_id"": 5}, {""client_id"": 76, ""task_id"": 6}, {""client_id"": 1, ""task_id"": 7}, {""client_id"": 4, ""task_id"": 8}, {""client_id"": 81, ""task_id"": 9}]",[],4441359912
140,FedAvg,71.51000213623047,9.095641900028568,"[52, 51, 97, 7, 41, 61, 29, 88, 49, 26]","[{""client_id"": 52, ""task_id"": 0}, {""client_id"": 51, ""task_id"": 1}, {""client_id"": 97, ""task_id"": 2}, {""client_id"": 7, ""task_id"": 3}, {""client_id"": 41, ""task_id"": 4}, {""client_id"": 61, ""task_id"": 5}, {""client_id"": 29, ""task_id"": 6}, {""client_id"": 88, ""task_id"": 7}, {""client_id"": 49, ""task_id"": 8}, {""client_id"": 26, ""task_id"": 9}]",[],4441359912
141,FedAvg,72.0199966430664,8.182954299962148,"[21, 47, 20, 59, 85, 2, 99, 70, 54, 50]","[{""client_id"": 21, ""task_id"": 0}, {""client_id"": 47, ""task_id"": 1}, {""client_id"": 20, ""task_id"": 2}, {""client_id"": 59, ""task_id"": 3}, {""client_id"": 85, ""task_id"": 4}, {""client_id"": 2, ""task_id"": 5}, {""client_id"": 99, ""task_id"": 6}, {""client_id"": 70, ""task_id"": 7}, {""client_id"": 54, ""task_id"": 8}, {""client_id"": 50, ""task_id"": 9}]",[],4441359912
142,FedAvg,63.93000030517578,11.681102300004568,"[65, 98, 79, 6, 58, 92, 19, 37, 33, 75]","[{""client_id"": 65, ""task_id"": 0}, {""client_id"": 98, ""task_id"": 1}, {""client_id"": 79, ""task_id"": 2}, {""client_id"": 6, ""task_id"": 3}, {""client_id"": 58, ""task_id"": 4}, {""client_id"": 92, ""task_id"": 5}, {""client_id"": 19, ""task_id"": 6}, {""client_id"": 37, ""task_id"": 7}, {""client_id"": 33, ""task_id"": 8}, {""client_id"": 75, ""task_id"": 9}]",[],4441359912
143,FedAvg,61.65999984741211,8.103359000000637,"[44, 84, 56, 0, 69, 15, 66, 78, 42, 95]","[{""client_id"": 44, ""task_id"": 0}, {""client_id"": 84, ""task_id"": 1}, {""client_id"": 56, ""task_id"": 2}, {""client_id"": 0, ""task_id"": 3}, {""client_id"": 69, ""task_id"": 4}, {""client_id"": 15, ""task_id"": 5}, {""client_id"": 66, ""task_id"": 6}, {""client_id"": 78, ""task_id"": 7}, {""client_id"": 42, ""task_id"": 8}, {""client_id"": 95, ""task_id"": 9}]",[],4441359912
144,FedAvg,72.19999694824219,10.179279400035739,"[36, 20, 53, 26, 80, 67, 25, 37, 39, 10]","[{""client_id"": 36, ""task_id"": 0}, {""client_id"": 20, ""task_id"": 1}, {""client_id"": 53, ""task_id"": 2}, {""client_id"": 26, ""task_id"": 3}, {""client_id"": 80, ""task_id"": 4}, {""client_id"": 67, ""task_id"": 5}, {""client_id"": 25, ""task_id"": 6}, {""client_id"": 37, ""task_id"": 7}, {""client_id"": 39, ""task_id"": 8}, {""client_id"": 10, ""task_id"": 9}]",[],4441359912
145,FedAvg,67.97000122070312,10.55416460003471,"[54, 62, 65, 69, 82, 46, 64, 70, 59, 11]","[{""client_id"": 54, ""task_id"": 0}, {""client_id"": 62, ""task_id"": 1}, {""client_id"": 65, ""task_id"": 2}, {""client_id"": 69, ""task_id"": 3}, {""client_id"": 82, ""task_id"": 4}, {""client_id"": 46, ""task_id"": 5}, {""client_id"": 64, ""task_id"": 6}, {""client_id"": 70, ""task_id"": 7}, {""client_id"": 59, ""task_id"": 8}, {""client_id"": 11, ""task_id"": 9}]",[],4441359912
146,FedAvg,62.79999923706055,8.320020299986936,"[78, 89, 64, 25, 85, 9, 57, 41, 97, 45]","[{""client_id"": 78, ""task_id"": 0}, {""client_id"": 89, ""task_id"": 1}, {""client_id"": 64, ""task_id"": 2}, {""client_id"": 25, ""task_id"": 3}, {""client_id"": 85, ""task_id"": 4}, {""client_id"": 9, ""task_id"": 5}, {""client_id"": 57, ""task_id"": 6}, {""client_id"": 41, ""task_id"": 7}, {""client_id"": 97, ""task_id"": 8}, {""client_id"": 45, ""task_id"": 9}]",[],4441359912
147,FedAvg,71.29000091552734,8.732858799980022,"[32, 8, 70, 41, 12, 19, 88, 20, 98, 33]","[{""client_id"": 32, ""task_id"": 0}, {""client_id"": 8, ""task_id"": 1}, {""client_id"": 70, ""task_id"": 2}, {""client_id"": 41, ""task_id"": 3}, {""client_id"": 12, ""task_id"": 4}, {""client_id"": 19, ""task_id"": 5}, {""client_id"": 88, ""task_id"": 6}, {""client_id"": 20, ""task_id"": 7}, {""client_id"": 98, ""task_id"": 8}, {""client_id"": 33, ""task_id"": 9}]",[],4441359912
148,FedAvg,71.5999984741211,9.242169999983162,"[50, 29, 81, 33, 44, 69, 2, 68, 93, 85]","[{""client_id"": 50, ""task_id"": 0}, {""client_id"": 29, ""task_id"": 1}, {""client_id"": 81, ""task_id"": 2}, {""client_id"": 33, ""task_id"": 3}, {""client_id"": 44, ""task_id"": 4}, {""client_id"": 69, ""task_id"": 5}, {""client_id"": 2, ""task_id"": 6}, {""client_id"": 68, ""task_id"": 7}, {""client_id"": 93, ""task_id"": 8}, {""client_id"": 85, ""task_id"": 9}]",[],4441359912
149,FedAvg,68.83000183105469,8.068037200020626,"[5, 84, 70, 73, 31, 62, 69, 13, 86, 74]","[{""client_id"": 5, ""task_id"": 0}, {""client_id"": 84, ""task_id"": 1}, {""client_id"": 70, ""task_id"": 2}, {""client_id"": 73, ""task_id"": 3}, {""client_id"": 31, ""task_id"": 4}, {""client_id"": 62, ""task_id"": 5}, {""client_id"": 69, ""task_id"": 6}, {""client_id"": 13, ""task_id"": 7}, {""client_id"": 86, ""task_id"": 8}, {""client_id"": 74, ""task_id"": 9}]",[],4441359912
150,FedAvg,72.5199966430664,8.127068700036034,"[69, 9, 41, 83, 76, 63, 34, 67, 36, 87]","[{""client_id"": 69, ""task_id"": 0}, {""client_id"": 9, ""task_id"": 1}, {""client_id"": 41, ""task_id"": 2}, {""client_id"": 83, ""task_id"": 3}, {""client_id"": 76, ""task_id"": 4}, {""client_id"": 63, ""task_id"": 5}, {""client_id"": 34, ""task_id"": 6}, {""client_id"": 67, ""task_id"": 7}, {""client_id"": 36, ""task_id"": 8}, {""client_id"": 87, ""task_id"": 9}]",[],4441359912
