round,stage,target_client_id,donor_client_id,target_local_seed,target_num_samples,donor_num_samples,target_dominant_class,donor_dominant_class,target_donor_label_cosine,norm_a_all,norm_b_all,norm_s_all,norm_q_all,norm_e_all,dot_a_b_all,dot_s_a_all,dot_s_b_all,dot_q_b_all,dot_q_a_all,response_change_ratio_all,cancellation_coefficient_all,survival_ratio_all,survival_cosine_all,response_cosine_all,cos_q_a_all,e_identity_abs_error_all,e_identity_relative_error_all,norm_a_conv,norm_b_conv,norm_s_conv,norm_q_conv,norm_e_conv,dot_a_b_conv,dot_s_a_conv,dot_s_b_conv,dot_q_b_conv,dot_q_a_conv,response_change_ratio_conv,cancellation_coefficient_conv,survival_ratio_conv,survival_cosine_conv,response_cosine_conv,cos_q_a_conv,e_identity_abs_error_conv,e_identity_relative_error_conv,norm_a_classifier,norm_b_classifier,norm_s_classifier,norm_q_classifier,norm_e_classifier,dot_a_b_classifier,dot_s_a_classifier,dot_s_b_classifier,dot_q_b_classifier,dot_q_a_classifier,response_change_ratio_classifier,cancellation_coefficient_classifier,survival_ratio_classifier,survival_cosine_classifier,response_cosine_classifier,cos_q_a_classifier,e_identity_abs_error_classifier,e_identity_relative_error_classifier
245,rounds_151_300,68,36,34568567,611,884,4,9,0.134084265537587,2.06331600456367,0.700955738719822,1.2101501549994598,2.2419104093013322,2.3040458955342724,0.004887064154320164,0.3477870245000671,-0.09954980686775068,-0.10443687102207085,-3.9094859101885184,3.198362300871957,0.21255565332811197,3.287006251981367,0.23956277728319694,-0.06645765342786955,-0.8451536121173845,2.0544987933135417e-10,1.8618018441181697e-11,2.0497349451736766,0.6889218211025879,1.1850568103536363,2.22238488546088,2.2884152940501337,0.004421716181805202,0.3333892050533508,-0.08395993207436578,-0.08838164825617098,-3.8680241404127846,3.22588836263606,0.1862182387251157,3.3217343738475718,0.2449870066920129,-0.05772618819733303,-0.849126110953679,1.6137313707531575e-10,1.4904398453716447e-11,0.2325420141264941,0.1284501292222461,0.2437147249383038,0.29151330401325354,0.2637366973206945,0.0004605323279894824,0.014246324534518039,-0.015500665946133434,-0.015961198274122915,-0.03982946379948855,2.2694668022394384,0.9673784344527755,2.0532225145867606,0.015887983555347877,-0.42625802391037265,-0.5875497560779775,5.206185482720116e-11,2.565142937133203e-10
245,rounds_151_300,36,59,34536663,884,272,9,3,0.6369345075156646,0.700955738719822,0.5562270026756462,0.5764528570143894,0.6918461411874065,0.8489139541540437,0.02303879966515565,0.1724928804641993,-0.010653530307620729,-0.03369232997277638,-0.31884606718005204,1.2438197675758007,0.10889975649876633,1.5262005441491893,0.5838683827740313,-0.08755268193800417,-0.6574775768677487,7.843148353003926e-11,4.9763671367301645e-11,0.6889218211025879,0.5504962088594886,0.5676005975282877,0.6862526035457548,0.8446322779550112,0.01904023124730897,0.16292053901622422,-0.0112522821549421,-0.03029251340225107,-0.31169273657508195,1.2466073199078422,0.09996009123504655,1.5343107988062445,0.5866085994214605,-0.08018570855370583,-0.659284303349313,7.402312096616015e-11,4.781925100272722e-11,0.1284501292222461,0.0787933448013466,0.0998648429508537,0.0865855120520577,0.0833807397653171,0.003980389725984415,0.009487685828746683,0.0006038425694673271,-0.003376547156517088,-0.007011749868465039,1.098893723452871,0.5438682995175743,1.0582205892583467,0.4310365013802135,-0.4949234743180326,-0.630444180042511,5.455213537841619e-12,1.9901632892134528e-10
246,rounds_151_300,51,83,34651621,260,292,5,2,0.0751456171527019,0.958853578046966,0.9670022428638364,1.954522591687859,2.0059961447562804,2.1784969102385814,-0.007288096608284889,0.3577691063873177,-0.1139206378277736,-0.10663254121948872,-0.5616310777461515,2.07444828547181,0.11403411501288886,2.2528354265103143,0.3932670245511406,-0.05497081600515921,-0.29199051504939644,1.227258294989042e-10,1.2373766030152219e-11,0.944008452914706,0.9591939617983768,1.918337966593766,1.9842301637756852,2.1616172764142427,-0.004450286905668399,0.3170015852061199,-0.09676686161956172,-0.09231657471389332,-0.5741503739682969,2.068643301356365,0.10033831644457702,2.2535768181457922,0.3992150062564322,-0.048504406911905676,-0.30651922692031813,6.743317015889261e-11,6.9415361926434795e-12,0.1667545286999904,0.1208874449679723,0.3718662288643801,0.2916916375000014,0.2670702433314248,-0.002838717292443251,0.040503776812169615,-0.01702435269399615,-0.014185635401552897,0.012696703970213687,2.4129192041181913,0.9707030545941254,2.2092471505389324,0.01326105383851134,-0.4022940564845278,0.2610293717632855,6.210448821875048e-11,3.1146372899947573e-10
246,rounds_151_300,80,81,34680534,812,689,7,6,0.2153604900158607,0.2677582644414915,0.8536312190841837,2.326425481819533,2.3194561788279477,2.420548463395004,-0.0030065616413319507,0.05203652256641054,-0.1277607415788545,-0.12475417993752255,-0.019657965610309143,2.7171641886719784,0.17120424398632217,2.8355903688619586,0.29228331606525676,-0.06300842794119067,-0.03165260912779344,1.7933565743533109e-10,1.4679037514273998e-11,0.2637830070310511,0.8444478253198429,2.30274700086295,2.2969964660120827,2.4013638669955766,-0.0024957659482365835,0.04801622995482818,-0.11386400227731185,-0.11136823632907526,-0.02156524484351538,2.7201165035176365,0.15617650467954847,2.843708983543224,0.29673342110733797,-0.05741537337742044,-0.03559157866349854,1.893090129101438e-10,1.5803974618497574e-11,0.0455772206471764,0.1235978674422309,0.327498138448697,0.3183595447928453,0.3001495496125565,-0.0005037935469530859,0.003989756984287824,-0.013773533783359593,-0.013269740236406508,0.001912473942366421,2.5757689139874937,0.8686412841683334,2.4284363138615244,0.05409189241730184,-0.3372357199635615,0.13180437122407881,8.458594935589758e-12,3.626275654454756e-11
246,rounds_151_300,98,83,34698480,97,292,9,2,0.5716451129645397,0.576585152126753,0.9670022428638364,0.919736002318017,0.9824518387769581,1.323419998271002,0.01746386571694991,0.10657656804836617,-0.05696836493392057,-0.07443223065087048,-0.2258738696046647,1.0159767942909488,0.07959871774260932,1.3685800710778215,0.6725227859941956,-0.0783469840944166,-0.3987413434801704,9.455636273969503e-11,2.4879260189747247e-11,0.5706928878350788,0.9591939617983768,0.90606022496594,0.9687966421058867,1.3149547850524568,0.014641283668033744,0.104034284867615,-0.05011566796769076,-0.06475695163572451,-0.2216560873579268,1.0100111976200372,0.07038393187083478,1.3708956034158826,0.6781085779346189,-0.06968628866361637,-0.4009078663261708,1.023054974069737e-10,2.7521897417004748e-11,0.081335687124744,0.1208874449679723,0.1568258939287536,0.16193061769838368,0.1469240215916636,0.0028090443101583557,0.0024941650292134134,-0.0068152712817987765,-0.009624315591957132,-0.004121328970840833,1.339515594371982,0.6585783631847716,1.2153786659200994,0.28091791174955016,-0.4916541217973197,-0.31291556729733355,5.517270668109475e-12,6.75551638219918e-11
246,rounds_151_300,9,39,34609747,387,332,4,9,0.7014316172349843,0.5499306306654439,0.4897648848914305,0.5937607722106846,0.6560678030524171,0.7927874796910814,0.008730365338688761,0.1122752954791481,-0.012160943000914215,-0.020891308339602975,-0.19014840306494474,1.3395566388918472,0.0870944239723009,1.6187103325442043,0.5639709327071767,-0.06501735084852407,-0.5270308616795202,4.05984135198878e-11,3.0284007388674687e-11,0.54387519495719,0.4856731701029729,0.5879508692170647,0.6517678361017987,0.7884875722252903,0.007516992623624208,0.10834257006300112,-0.01196655174858299,-0.019483544372207198,-0.18745765762672023,1.3419885557269104,0.08259994152227876,1.6234941947855888,0.5650775108554547,-0.06155040679727491,-0.5288238202937712,3.65454333461912e-11,2.7657449681057634e-11,0.0806033604922911,0.0623095959841426,0.0818816762613384,0.07385019870553429,0.0808665438969067,0.0012087767334691543,0.0038738293905849815,-0.00018969310380915905,-0.0013984698372783134,-0.0026230723320652518,1.1852138910406143,0.3601996057972457,1.2978184598963973,0.4929814253480633,-0.30391105649377054,-0.440661846273055,4.16701308875167e-12,2.2316101173517608e-10
246,rounds_151_300,81,2,34681531,689,315,6,6,0.7850139974044935,0.8536312190841837,1.585307658900074,1.3353974799598964,1.4889807788136864,2.0992645675508457,0.042406007400030754,0.14745446400088985,-0.11927019686368677,-0.16167620426371754,-0.5812317941942597,0.9392377375170056,0.06433080544513078,1.3242001044815286,0.7065919957174576,-0.06849256889442862,-0.4572881859576055,5.802824887268798e-11,6.1337218430328795e-12,0.8444478253198429,1.5753027521995608,1.3215375110207002,1.477110944552273,2.085448409797122,0.03747995766453527,0.13884839010304525,-0.11969025919664722,-0.1571702168611825,-0.5742437395843666,0.9376679768316377,0.06333476870679906,1.3238397551742076,0.7075367147966807,-0.06754498422864567,-0.4603735156179174,4.409095311075362e-11,4.72730383817621e-12,0.1235978674422309,0.1749607318490374,0.1898064747919857,0.18512204606275398,0.2369400692466259,0.004891510653111785,0.00851637938538379,0.0005210940395736109,-0.0043704166135381745,-0.006760053450883492,1.058077684668604,0.142771546922985,1.3542471315853122,0.6329926296934623,-0.1349348436241729,-0.29544797024976543,1.4061043995816647e-11,1.0835954197523669e-10
247,rounds_151_300,4,98,34704765,287,97,0,9,0.1763421112341334,0.8650906349163633,0.7927860729013542,0.8758549144914363,1.0599431852484196,1.2686536357442368,0.03353276914072678,0.196012040952116,-0.037720863789793974,-0.07125363293052075,-0.5523697656678805,1.336985123072801,0.11336917540759901,1.6002471273257275,0.5540586884690146,-0.08479464240188549,-0.6024010242592192,7.1955774672005646e-12,2.0535449081776482e-12,0.8519597914275397,0.7839314106356629,0.8586749461346923,1.0492283053049072,1.2604892457544985,0.029477867788413548,0.18113905633783323,-0.033819809492860564,-0.06329767728127411,-0.5446964298714237,1.3384185032898788,0.10299867586260635,1.6079075651942705,0.5578687130743217,-0.07695550801892835,-0.6093480589723888,8.934852857578335e-12,2.604262693793796e-12,0.1490319592076701,0.116947430897532,0.1714951063815459,0.14859776980762163,0.1412129334621178,0.00402607315130237,0.014769899593147737,-0.003882379960171826,-0.007908453111474196,-0.007440625272128907,1.2706373168455602,0.5782427186401199,1.2074906851596163,0.34928408686161305,-0.45508085664888637,-0.33598333039460465,1.459296919414932e-11,2.0405181619332806e-10
247,rounds_151_300,0,78,34700777,574,510,4,4,0.9202228521083248,1.3064642277111187,0.8857040764655216,0.8704180364354042,1.4698512828695192,1.626207022115847,0.11183026438997246,0.15200677134385174,-0.038362348524986684,-0.15019261291495914,-1.554842006944958,1.6595286415922204,0.19145701597136178,1.8360613497516756,0.44036817404712125,-0.11536831071964507,-0.809683607459105,2.120046360687411e-10,3.5994796442726276e-11,1.2888671235035207,0.8656954076740349,0.8570978377927221,1.4535212297045939,1.6156896251785953,0.08532485984360738,0.14153560019762224,-0.04052490962439991,-0.1258497694680073,-1.5196428618506175,1.6790215320766682,0.1679276447866743,1.8663488460908642,0.44582895472951456,-0.1000151824014883,-0.811170240506332,2.241034025018962e-10,3.914945171370211e-11,0.211792407956719,0.1861322879933125,0.1505647282289335,0.21629248042933016,0.1815582945443293,0.026424290462804513,0.010371662182242855,0.0021921647530090253,-0.024232125709795486,-0.03448436188586243,1.1620363278245485,0.6994361609227958,0.975426114951386,0.3081359361515391,-0.6019055895027071,-0.7527840086673467,1.3538822840608589e-11,8.313404737273246e-11
247,rounds_151_300,37,42,34737666,628,216,3,9,0.3218448088213912,1.0095074003901154,1.000484064030684,1.6452012757773926,1.6669668129423874,1.897568134442048,0.000808429141080369,0.4735070369053342,-0.0886825173093916,-0.08949094645047197,-0.5455981545370745,1.6661602846792198,0.08940437062141238,1.8966500343816084,0.48010735395129556,-0.05365892552085713,-0.32421748456637345,7.983569361158516e-11,1.0560984580766983e-11,0.9850298894907664,0.9937919543873318,1.6185644645587751,1.6529983630555876,1.8846178955003463,-0.0014227313513545115,0.4288156104290869,-0.08554344373630031,-0.0841207123849458,-0.5414682727611047,1.6633243565295852,0.08517496995310861,1.8963907759368053,0.48240322704320976,-0.051207673126858116,-0.33254558165705234,5.939870817428528e-11,7.983641456545553e-12,0.2198620670427728,0.113690265907078,0.2927599246433216,0.21253249763665596,0.2178466973887053,0.0022337801367859796,0.04443881972490445,-0.00308539762741507,-0.005319177764201049,-0.003900508799416273,1.869399248396202,0.4115266264015337,1.9161420342420261,0.30711364976200756,-0.22013843578603728,-0.08347292063731561,2.212903471576766e-11,1.9045382018638347e-10
247,rounds_151_300,57,64,34757606,783,267,4,5,0.2019304506918932,0.912102872042354,1.1921558051583847,1.4902307093124536,1.5533808714554918,1.8744780561344436,0.009780397503056815,0.3198635421809933,-0.15049940866934425,-0.16027980617240106,-0.5120681070069175,1.3030015579625653,0.11277498363777068,1.5723431853652792,0.5642693176783244,-0.08655015256782268,-0.3614148153788635,3.0229463376940657e-10,3.9420538589058215e-11,0.884679464966942,1.1805497902075013,1.4283191032454956,1.5156063354429357,1.8496494420838625,0.007550329047049553,0.2628453261977238,-0.1272283271101588,-0.13477865615720835,-0.519812429536471,1.2838139890538143,0.09670579623853459,1.5667695318117467,0.5765329140125248,-0.07532695317474138,-0.3876808074429256,2.781792574069186e-10,3.768590066000786e-11,0.2209863268161359,0.1640689744665514,0.423623717524038,0.3387597294226157,0.3015882145722282,0.002224763867128013,0.0567669282050451,-0.023135901865880746,-0.02536066573300876,0.007931971565357077,2.0647397262282414,0.9421232528136674,1.8381794336973365,0.031485907265276426,-0.45629153197661804,0.10595561293279522,2.6107796480268064e-11,9.213858471484867e-11
247,rounds_151_300,42,64,34742651,216,267,9,5,0.4090299754579655,1.000484064030684,1.1921558051583847,1.831665144746673,1.8617358629174354,2.14531575032054,0.007832877579470932,0.4449525707931382,-0.13462523167680163,-0.14245810925627256,-0.5560157915862157,1.5616548230204634,0.10023540285020806,1.7995263211720238,0.5000007983010657,-0.06418537654584801,-0.2985100011403324,4.016253996041996e-11,4.108871335855633e-12,0.9937919543873318,1.1805497902075013,1.808348663465276,1.8403692900963153,2.12732955718218,0.005941695246127088,0.4353941066660131,-0.12162124789531803,-0.12756294314144512,-0.5522283419389795,1.5589086587977283,0.09152840916172465,1.8019820721057995,0.5041512925689843,-0.05871313155211659,-0.3019383225970553,5.522871049379319e-11,5.776267915641687e-12,0.113690265907078,0.1640689744665514,0.2887016994040363,0.2784619774643058,0.273711955990919,0.0018871675378487225,0.00936653745373454,-0.012883565666049597,-0.01477073320389832,-0.00355893910828756,1.6972250748180036,0.5487178987729423,1.6682737055001247,0.27050843020496435,-0.32330296488919263,-0.11241683976640082,1.5665982400214773e-11,7.498577063714616e-11
248,rounds_151_300,39,19,34839663,332,549,9,8,0.3830124847468162,1.2372278164163024,1.1878888221944002,1.5849115503097535,1.899946990535458,2.16061330711733,0.03609969835417126,0.21643936258738733,-0.14021458062166708,-0.17631427897583835,-1.3142933071268645,1.5994316597959604,0.12494989457133385,1.8188682869546706,0.48109591645789906,-0.07812143382685928,-0.5591149908407986,1.0501999270218221e-10,1.0458328593189025e-11,1.2307127738768953,1.1711239118404335,1.566847844701018,1.881339162507647,2.1442505178747933,0.03179336074776695,0.21511452792150618,-0.12478562824795099,-0.15657898899571793,-1.2995394038622559,1.6064390313328183,0.11416363482517126,1.8309339397784825,0.48381667187949046,-0.07106627304146915,-0.5612620112406105,1.283400052898287e-10,1.3066670202321536e-11,0.1240850364894585,0.1972930988335697,0.2363506133794068,0.2624151174065445,0.2619684216294286,0.004265374725352131,0.0011985074409607693,-0.015314028641146272,-0.019579403366498403,-0.014198588839629477,1.3300775291076434,0.503008895212151,1.3278134064406226,0.3742928805938921,-0.3781801317624113,-0.4360506315246276,2.6832355781714057e-11,1.2447020433344232e-10
248,rounds_151_300,48,16,34848636,527,561,3,8,0.1605837937706284,1.0545210638032652,1.4323470698282252,1.5863115529617478,1.7990968974316006,2.1765248491933744,0.1239512046666007,0.19582468535833522,-0.15160247299045887,-0.27555367765705957,-0.9161899886464349,1.2560481571323059,0.13431041275982716,1.5195512980344876,0.5697007980973902,-0.10693094209578109,-0.48292059623624656,3.2315305986685416e-10,3.055319463757843e-11,1.025260128322785,1.4092914806592456,1.5551622221278394,1.76798373877866,2.1575452760397664,0.10185204379968216,0.17196068363814154,-0.12658163598996347,-0.22843367978964563,-0.8791976470903118,1.2545195674862262,0.1150160590313208,1.5309432474753193,0.578064498751412,-0.09168135915311947,-0.48503623336685153,3.036948470480638e-10,2.9704873927858465e-11,0.2455834058373359,0.2539098389422569,0.3107087180005189,0.330738097155568,0.2832464273509597,0.0219945191901511,0.023731713877052828,-0.024820159105690805,-0.046814678295841905,-0.0365794953456128,1.3025808630865348,0.7261443847335491,1.115539391978325,0.24549165832753664,-0.5574658781742818,-0.45035446010793756,2.30025026803915e-11,6.615317254523233e-11
248,rounds_151_300,19,16,34819723,549,561,8,8,0.8330066141826468,1.1878888221944002,1.4323470698282252,1.5955437788980822,1.8643588281512302,2.215439791812124,0.14053338391080428,0.24050298208467139,-0.16910586480300702,-0.3096392487138113,-1.1705768718097278,1.3016110881385852,0.15092440665282233,1.5467199525027209,0.5489523762677938,-0.11595199827980653,-0.5285604211191715,2.1237234193449694e-11,1.9210690851988008e-12,1.1711239118404335,1.4092914806592456,1.579255886042749,1.84127471000552,2.197231531589126,0.1169573049773065,0.23764390638959798,-0.15732701090821874,-0.27428431588552526,-1.1338873104948415,1.3065251122813848,0.13810179434269645,1.559103678510349,0.5528164788122412,-0.10570159964361528,-0.5258337514085785,1.5905499139989843e-11,1.4791974023425942e-12,0.1972930988335697,0.2539098389422569,0.2250152574022722,0.2898328124104403,0.2797657244963523,0.023458392740418738,0.002776686880709019,-0.011643809691483764,-0.0351022024319025,-0.03614787996664369,1.141479249555008,0.5444716938270683,1.1018309714259455,0.4134284822139328,-0.4769878156254913,-0.6321547218273118,5.345585085692051e-12,1.8001843863885864e-11
248,rounds_151_300,11,82,34811747,564,609,7,5,0.2239957010721161,2.177617249009957,1.4367846688017238,1.659790470815632,2.516098538350566,2.8174005427427824,0.06006661064333452,0.5830847177531073,-0.1686114996966394,-0.22867811033997393,-4.158932165432585,1.7512008535342933,0.11077486371090368,1.9609066020258206,0.4534765375211824,-0.06325651537191555,-0.7590539479602125,2.6626079119296264e-10,1.58581033294244e-11,2.1552060553924823,1.423650563080895,1.6298680524856195,2.4885594606566825,2.794857223360398,0.05105095607423005,0.5542274102449055,-0.15319015179938889,-0.20424110787361893,-4.090685730955518,1.7480128376946926,0.1007711811758725,1.9631623769474025,0.4580511675363162,-0.05764899376183709,-0.7627097448135816,2.673967713917591e-10,1.626558602351557e-11,0.3086319066157269,0.1915302033586058,0.3116231975105513,0.3678579168894981,0.3513672712542511,0.008992178534797543,0.028521611994838974,-0.01527997471460812,-0.02427215324940566,-0.06673204178641981,1.920626148977404,0.6616583017888894,1.8345266965355809,0.18442996705910758,-0.3445013503232657,-0.5877782129317846,9.399994671532852e-12,2.7325047077297335e-11
248,rounds_151_300,94,11,34894498,500,564,9,7,0.0240399220746854,1.451421452291009,2.177617249009957,1.253028845329777,1.703998736351173,2.690285342001314,0.07739618237550783,0.3865469129563106,-0.1266004949312456,-0.20399667730675342,-1.720077319214231,0.7825060795811972,0.043018969002427555,1.2354261719888744,0.774616122513382,-0.05497589108247135,-0.6954808291342253,6.714513389738386e-10,4.391080028737056e-11,1.417658682965165,2.1552060553924823,1.148498081205576,1.6539784911113198,2.652485389552917,0.06324330582253124,0.29657956743026903,-0.10919631807412804,-0.1724396238966593,-1.713176573956257,0.7674340404588904,0.03712440225568874,1.2307340093612884,0.7823588122375953,-0.048374714045118526,-0.7306351931726394,6.742926217384593e-10,4.5680328144510055e-11,0.3094349445670725,0.3086319066157269,0.4999044030473678,0.4081670903368827,0.4461557525168456,0.014045798740180554,0.08952701173564767,-0.0173537372150694,-0.031399535955249955,-0.006222973183579547,1.322504516181101,0.32964127578093844,1.4455917970670076,0.46372615393859234,-0.24925531198397666,-0.04927091038327562,9.630907182867077e-13,1.8389839709451693e-12
249,rounds_151_300,93,46,34993504,668,538,8,0,0.0208026010149419,0.5995028928741835,1.197988056660573,1.334343029363224,1.3864638539298968,1.7139338167715494,-0.006581835166500571,0.10879651016029866,-0.21652597196796772,-0.20994413680146715,-0.250607208404216,1.1573269418016618,0.14628465562916476,1.430676881328175,0.5967212831301817,-0.12639872999192173,-0.301504448299877,2.7949331737886496e-10,4.162276447812278e-11,0.5894139993778993,1.1642441699486084,1.1874675902121763,1.2604833854983346,1.6447013087986946,-0.002769870169098354,0.08433488767481016,-0.12239009864418515,-0.1196202284750868,-0.2630739749878401,1.0826623985190102,0.08825035963646118,1.4126772985011335,0.6454054590747056,-0.08151235302637289,-0.3540954242069546,2.6235502659233134e-10,4.45532986737744e-11,0.1086960604048355,0.280998358302861,0.6075082507971743,0.576319562657232,0.4808567184412311,-0.003812407301777218,0.024368435016375437,-0.09375297329134227,-0.08994056598956505,0.01255360146884379,2.0509712801811917,1.1390638027032436,1.7112438711224145,-0.0812647484382404,-0.5553777440523759,0.2003969797972866,2.1126822513650723e-11,2.569520886656861e-11
249,rounds_151_300,99,78,34999486,533,510,1,4,0.112189626729258,0.9038070823920542,1.004129040497003,1.4589600090233108,1.5836248220940712,1.756320676767284,0.03733503096269364,0.21878198647942917,-0.17840516269556506,-0.2157401936582587,-0.5980852557026083,1.5771128592299666,0.21396956767623473,1.7490985779058605,0.44939172797502025,-0.1356716904716042,-0.4178640945706955,1.6510171008121688e-10,2.3477674804080238e-11,0.8726105777311148,0.9843504945468128,1.3974490914200135,1.5413187980265366,1.7306782020339635,0.03236132963981897,0.16932477316444208,-0.14231991741771377,-0.17468124705753274,-0.592124447203788,1.5658231560458022,0.18027967067923967,1.7581930538174353,0.46622885213939497,-0.11513411970129676,-0.4402506886646394,1.539444127729439e-10,2.3013809421608115e-11,0.234464142653296,0.1970194312022845,0.4176298011149497,0.3617489809641278,0.2966300297948403,0.004930880057429275,0.049262879870436344,-0.035913923398329606,-0.04084480345575888,-0.005710554319708787,1.8361081379466149,1.0522494047481417,1.5055876873905056,-0.034703661026014854,-0.5730868367725387,-0.06732781438079019,1.2250964132043407e-11,3.6100417459471926e-11
249,rounds_151_300,46,77,34946645,538,190,0,2,0.4561140390820098,1.197988056660573,1.0140481190313415,1.198480474440144,1.5034555197553405,1.7515606010113514,0.04961848172926753,0.305576165816424,-0.0607352924088778,-0.11035377413814533,-1.1295992180849521,1.4826273936502148,0.10731738042225336,1.7272953503276656,0.5168094844974868,-0.07238324401793156,-0.6271642736417226,3.022657679707663e-10,4.595559544001445e-11,1.1642441699486084,1.006781858626706,1.1670117712647918,1.484213188937263,1.736420173392173,0.04169986902416345,0.25724608565729545,-0.058971872094368674,-0.10067174111853212,-1.0982184016020287,1.4742152693948953,0.09932002430514633,1.7247233435063332,0.5222170727183332,-0.06737145270915089,-0.6355480025095523,2.7479618580628085e-10,4.2716666232887154e-11,0.280998358302861,0.1193225039578469,0.2713998684977239,0.23751101538993666,0.2268491303923656,0.007868641946803971,0.048103241778963086,-0.0017257652482862743,-0.009594407195090245,-0.030856835589939978,1.9904964068960727,0.6738658217080655,1.9011428931503538,0.17154637847947488,-0.33854159162179753,-0.4623425325622358,3.237613649398341e-11,2.2913261050749558e-10
249,rounds_151_300,0,54,34900783,574,435,4,5,0.44840396949779,0.8957605320250196,0.5174948965048848,0.943935449260586,1.1298723890359945,1.2004285486988406,0.029344849922121274,0.20839472379931234,-0.02234709143183402,-0.051691941353955294,-0.5939922069344338,2.183349819808956,0.19302372862071726,2.319691569533207,0.3478808484619665,-0.08840714706798883,-0.5868936737662919,1.753919232072576e-10,5.678272927220223e-11,0.8790716830305922,0.5117988460993433,0.9273436086536748,1.1185534008271247,1.192614570949274,0.02509302057386531,0.19078574095756595,-0.020292106608021963,-0.04538512718188727,-0.5819812829486721,2.185533260483371,0.17326663936473302,2.3302408359040734,0.35478451321299403,-0.07927888469947693,-0.5918722852492013,1.6625034682249407e-10,5.493700752488649e-11,0.1709184265616568,0.0757860572574636,0.174985780316955,0.15776581698992725,0.1346270111216773,0.004222663332041196,0.01747153942047344,-0.0020319103430882614,-0.006254573675129458,-0.011741569117839027,2.081726147251051,1.0889779480873187,1.776408695656468,-0.050088669518946013,-0.5231129702268137,-0.4354360102524015,1.1315635928266232e-11,1.8469333523117416e-10
249,rounds_151_300,38,77,34938669,121,190,7,2,0.1661823846260173,0.8934853226910919,1.0140481190313415,1.4226404908979369,1.4475109636823313,1.7338207955710074,-0.0007656420747265136,0.36346699911308794,-0.05948915521263364,-0.05872351313790713,-0.4348490227513167,1.4274578656731305,0.05710773055448748,1.70980130334172,0.5514630662654645,-0.04000659629106308,-0.3362243896246587,2.612581262440017e-10,4.182028222358888e-11,0.8839877622764667,1.006781858626706,1.4016796056513745,1.4329388789046806,1.7202163239869723,-0.00044342601645497304,0.3464131250384723,-0.054333096000273674,-0.0538896699838187,-0.4350212388160827,1.423286352079557,0.05316609480596246,1.7086286460638271,0.5541484437682006,-0.03735446119347784,-0.3434286651117722,2.5755797494753097e-10,4.198963089071924e-11,0.1285160980791448,0.1193225039578469,0.2411915049060653,0.20241050088795573,0.2136035414650711,-0.0003006351736817101,0.016859859317313878,-0.0050913341175648705,-0.00479069894388316,0.00034347185182551435,1.6963313220401524,0.3364760547194414,1.7901362641579404,0.3706555520747873,-0.19835515052257993,0.013203849961247157,6.2968449898725964e-12,5.702850786173959e-11
250,rounds_151_300,73,17,35073567,564,828,7,6,0.6465869586214057,0.5777584425899124,1.2522332869634203,1.1866699171041066,1.252982862866804,1.5979260600785223,0.056589030095064885,0.08601212775294799,-0.23575425282064852,-0.29234328291571343,-0.2477926902309731,1.0005985912618578,0.18643293278236797,1.2760609997466072,0.6375612665689065,-0.1863214024189829,-0.34229224448657897,3.0760816116526257e-10,4.90125625198515e-11,0.5692919495208897,1.2083633053510308,1.1251584145827136,1.1888547007353392,1.565018741789769,0.04416224496364418,0.08834964111753384,-0.16795461242227155,-0.21211685738591574,-0.23574368267176138,0.9838553483631114,0.14527140178822823,1.2951557986404838,0.6599426872882587,-0.147655244269316,-0.34831825971173425,2.5431834416167476e-10,4.4252097828370445e-11,0.0977531742743581,0.3271832607578784,0.3759421020603821,0.3944654759112242,0.320969907370489,0.012356048611856026,-0.002357432251788432,-0.06745905954505564,-0.07981510815691167,-0.011913115332501459,1.2056407622978484,0.7455949431115293,0.9810095621243063,0.2593298441837556,-0.618422142339057,-0.30894806406412734,5.4782831049315917e-11,1.0428790256731228e-10
250,rounds_151_300,57,47,35057615,783,572,4,3,0.5195991818341594,0.6120514451911215,0.9363245723278714,1.331308430001985,1.367622887531793,1.6044604739605963,0.01295918876699198,0.13829837242704573,-0.07344213853333259,-0.08640132730032457,-0.23630859913349472,1.4606290681143148,0.09855248339056386,1.713572965378468,0.5260631060494924,-0.06747262911712142,-0.2823093341392434,1.4326007047316125e-10,2.6074819913474815e-11,0.5923902636727381,0.9283679733720164,1.3118400413766087,1.355737758214728,1.5943488790944291,0.010245812577103997,0.11691282480207109,-0.06872599471788776,-0.07897180729499176,-0.23401339969218504,1.4603452478982228,0.09162875325712555,1.717367385373537,0.5289323964570916,-0.0627445827546607,-0.2913782444650302,1.723154952060213e-10,3.191155379010258e-11,0.1532006555448459,0.1201315921666043,0.2249300809830082,0.17747440494291275,0.1766887723171456,0.0027129273868911515,0.021283408890276093,-0.0046419934173127985,-0.00735492080420395,-0.002187031969094432,1.4773333287448873,0.5096400323868869,1.470793561714433,0.33339822826088805,-0.344972947181708,-0.08043753978891094,2.5023708799531974e-11,2.72418705589849e-10
