run,stage,scope,metric,n,mean,std,median,q05,q25,q75,q95,sem,ci95_low,ci95_high,positive_fraction,t_statistic_vs_zero,p_value_vs_zero
probe_0.5,rounds_1_150,conv,cos_WBA_minus_Wt__WA_minus_Wt,750,0.1605299989756115,0.07344694156783622,0.15659386193431135,0.04854570456657385,0.10606339303631673,0.20767438475615438,0.2840522874154181,0.0026819031117645167,0.1552650576959148,0.16579494025530817,1.0,59.856748094823324,1.1631739902096669e-287
probe_0.5,rounds_1_150,conv,cos_WBA_minus_Wt__WB_minus_Wt,750,0.6292088140212007,0.16122728849334245,0.6423545130173332,0.36730560047469923,0.5152611372972481,0.7444489058682131,0.8760426300050922,0.005887188186213118,0.6176514613461658,0.6407661666962355,1.0,106.87764585047752,0.0
probe_0.5,rounds_1_150,classifier,recovery_pull_score,750,0.10520192717907982,0.14105930770541347,0.11890608776606576,-0.14256564305655198,0.0275159438391076,0.1910448559591989,0.3040726443150935,0.0051507576517544834,0.09509028799887337,0.11531356635928627,0.8093333333333333,20.424553879611334,4.774534875243397e-74
probe_0.5,rounds_1_150,classifier,cos_WBA_minus_WB__WA_minus_Wt,750,0.530930350850145,0.1585126020215911,0.5431437497516776,0.2563882617117608,0.42895244796559373,0.644321281199196,0.7673244601302076,0.005788061851737629,0.5195675966779403,0.5422931050223496,0.996,91.72852060845806,0.0
probe_0.5,rounds_1_150,classifier,cos_WBA_minus_WB__WB_minus_Wt,750,-0.32878688226620323,0.17890157620161495,-0.34071872408903753,-0.6026905996688655,-0.46314055219628225,-0.21130701929261794,-0.014968368396843009,0.006532561923923593,-0.3416111915354562,-0.31596257299695024,0.04133333333333333,-50.330465458294036,1.6310129929338056e-242
probe_0.5,rounds_1_150,classifier,cos_WBA_minus_Wt__WA_minus_Wt,750,0.5673557785785743,0.1332678757474163,0.5777499211749657,0.34927829752025763,0.48688681827431535,0.6585678505025974,0.7650788080178641,0.00486625478251037,0.5578026573007875,0.5769088998563612,1.0,116.58982193404405,0.0
probe_0.5,rounds_1_150,classifier,cos_WBA_minus_Wt__WB_minus_Wt,750,0.3172031761847817,0.26853165399954254,0.32897955299625886,-0.14863112897026304,0.12217202168733463,0.514428614808177,0.7461254632805383,0.009805389619981453,0.2979538601497278,0.33645249221983564,0.8706666666666667,32.34987985978488,2.4045508620727884e-144
probe_0.5,rounds_151_300,all,recovery_pull_score,750,-0.32194226544716403,0.28934911556160364,-0.24376505707399393,-0.9476743278134098,-0.41145115556260914,-0.12834063074244134,-0.01974580183537644,0.010565535839150627,-0.3426838520979435,-0.30120067879638457,0.021333333333333333,-30.470983237234968,2.829531947631278e-133
probe_0.5,rounds_151_300,all,cos_WBA_minus_WB__WA_minus_Wt,750,0.2311374170340268,0.10843419964704062,0.20632431301413673,0.10013435615158958,0.15408369351185597,0.285416708507397,0.4458628191200568,0.003959457143446858,0.2233644630938646,0.238910370974189,0.9986666666666667,58.37603708290497,5.987082834333972e-281
probe_0.5,rounds_151_300,all,cos_WBA_minus_WB__WB_minus_Wt,750,-0.07795679279961558,0.038104918428160765,-0.07356969275440325,-0.14735001311303222,-0.09832363779400324,-0.05355019752833875,-0.027091837256727737,0.00139139489166653,-0.08068829058167916,-0.075225295017552,0.006666666666666667,-56.027798626056175,4.436720642827216e-270
probe_0.5,rounds_151_300,all,cos_WBA_minus_Wt__WA_minus_Wt,750,0.21179848822234604,0.10565824091502639,0.19128503845603867,0.07336805548637422,0.14263177131980465,0.2640342529251178,0.4216485110795904,0.0038580934623650156,0.2042245250012925,0.21937245144339956,0.9973333333333333,54.89718958039791,9.580580157110396e-265
probe_0.5,rounds_151_300,all,cos_WBA_minus_Wt__WB_minus_Wt,750,0.4990514694085106,0.19058743930181926,0.48211565145730817,0.21911187930762765,0.3518987722188334,0.6229293168624868,0.8611695271770198,0.0069592693121835365,0.4853894753873565,0.5127134634296647,1.0,71.7103257571632,0.0
probe_0.5,rounds_151_300,conv,recovery_pull_score,750,-0.3291966979711524,0.29254794338574586,-0.25104211587256653,-0.9609221170040777,-0.41927692958230633,-0.13376034362330358,-0.02073330815489891,0.010682340516274483,-0.3501675881204637,-0.3082258078218411,0.016,-30.816907349997233,2.5518339561458587e-135
probe_0.5,rounds_151_300,conv,cos_WBA_minus_WB__WA_minus_Wt,750,0.2198876950566655,0.1070388182771282,0.19494277766274734,0.0858909436652671,0.14622207721036654,0.2727125451091681,0.4309453402576514,0.003908505019938625,0.21221476707835477,0.22756062303497623,0.9986666666666667,56.258772583108616,3.6764349508910707e-271
