run,target_client_id,probe_count,unique_donor_count,recovery_pull_score_all_mean,recovery_pull_score_all_std,cos_WBA_minus_WB__WA_minus_Wt_all_mean,cos_WBA_minus_WB__WA_minus_Wt_all_std,cos_WBA_minus_WB__WB_minus_Wt_all_mean,cos_WBA_minus_WB__WB_minus_Wt_all_std,cos_WBA_minus_Wt__WA_minus_Wt_all_mean,cos_WBA_minus_Wt__WA_minus_Wt_all_std,cos_WBA_minus_Wt__WB_minus_Wt_all_mean,cos_WBA_minus_Wt__WB_minus_Wt_all_std,recovery_pull_score_conv_mean,recovery_pull_score_conv_std,cos_WBA_minus_WB__WA_minus_Wt_conv_mean,cos_WBA_minus_WB__WA_minus_Wt_conv_std,cos_WBA_minus_WB__WB_minus_Wt_conv_mean,cos_WBA_minus_WB__WB_minus_Wt_conv_std,cos_WBA_minus_Wt__WA_minus_Wt_conv_mean,cos_WBA_minus_Wt__WA_minus_Wt_conv_std,cos_WBA_minus_Wt__WB_minus_Wt_conv_mean,cos_WBA_minus_Wt__WB_minus_Wt_conv_std,recovery_pull_score_classifier_mean,recovery_pull_score_classifier_std,cos_WBA_minus_WB__WA_minus_Wt_classifier_mean,cos_WBA_minus_WB__WA_minus_Wt_classifier_std,cos_WBA_minus_WB__WB_minus_Wt_classifier_mean,cos_WBA_minus_WB__WB_minus_Wt_classifier_std,cos_WBA_minus_Wt__WA_minus_Wt_classifier_mean,cos_WBA_minus_Wt__WA_minus_Wt_classifier_std,cos_WBA_minus_Wt__WB_minus_Wt_classifier_mean,cos_WBA_minus_Wt__WB_minus_Wt_classifier_std
probe_0.2,30,10,9,-0.2395861017802936,0.24501281800928282,0.28284631369100655,0.09864650395821475,-0.08296846407071261,0.043202607853983714,0.23982298502387253,0.10990935151495822,0.5857239808933388,0.2245870700417572,-0.26497978654396526,0.2523609675105087,0.23189670152658085,0.09941698208243856,-0.06794069423190123,0.031573993912783344,0.19377597904317434,0.10887283401593593,0.6094746652107343,0.22483471365012583,0.12505054201225452,0.2581301443409431,0.6814496166265374,0.09810259045667068,-0.2594504322835199,0.17660953271943328,0.7143692851506555,0.10050078723278967,0.21238287484180446,0.31515977434998
probe_0.2,31,12,11,-0.27783154902578927,0.20150612531011697,0.23465294972038186,0.12220929516521509,-0.0644102866086629,0.023027145685738642,0.2071672232124442,0.10451795017239641,0.5489447278498519,0.1867603344403529,-0.2829036003040775,0.20189142052830128,0.23046076982269778,0.12095712752266542,-0.05418955871846117,0.014341964141301174,0.20085631998980205,0.10570356840550252,0.5546764455097298,0.1915471455035822,-0.0690791554558178,0.24190516287745054,0.3717814943888551,0.22485089953297752,-0.2672743765086067,0.1280196701228906,0.44596400401263564,0.1297692722979551,0.44759886455810816,0.18615477630170152
probe_0.2,32,5,4,-0.1812290828813051,0.4180769894356245,0.39746627232428694,0.2874701687505442,-0.08121405296448843,0.031062240450515866,0.37710259268890534,0.2890650848550707,0.4070901490031854,0.152773384926252,-0.19117580103446166,0.4202932448936404,0.38803851975627757,0.2906098406647904,-0.06309200094575974,0.022090769482886366,0.36614795269503747,0.2930002373322236,0.4216584786842654,0.16456548436532503,0.049120353185969856,0.42924437825874556,0.5813830986856762,0.2503655105502355,-0.4122741819972333,0.14902811128726218,0.6139828538023256,0.22363675915969486,0.09083086924185038,0.1909341611297286
probe_0.2,33,8,8,-0.12407624726196027,0.08332517703886017,0.23437246719187627,0.1233034619788012,-0.06434044776019025,0.03578390664655811,0.2114054705631851,0.12327991547359092,0.4443035096990905,0.1925236077269979,-0.1325451441240259,0.08878171751482616,0.21849671005875773,0.12991697046321413,-0.05228382605388744,0.02274660510496342,0.196266221780827,0.12841153029638094,0.45384078345332696,0.1937945667750533,0.11627645911713297,0.14295144053427322,0.5763859579254484,0.1133337552679523,-0.19653110214197778,0.21036587399345744,0.5884252591884752,0.10574515165456057,0.2770915341667135,0.2289072908720308
probe_0.2,34,9,9,-0.23646279545939974,0.18244423748188243,0.3223266845645252,0.12856751757599083,-0.08649689467801931,0.04652457653132779,0.2958939279039658,0.13279066111316204,0.3816812954819791,0.15575418416415268,-0.24304096237770084,0.17452215081957514,0.30744395100019856,0.13342345853783869,-0.06512841645937367,0.02767999176011509,0.27979407922560556,0.1387605637545012,0.4051088786042236,0.17154171504209856,-0.07306557090706088,0.5473775018875469,0.6176499815161812,0.07856453526780109,-0.3770376050174973,0.17878954832074645,0.6541723332074013,0.08072358919672017,0.010173976872567702,0.24775914261634513
probe_0.2,35,10,10,-0.40004887086888347,0.4780366518970116,0.212984596517889,0.14793711932449471,-0.04288679511209616,0.021567753478870164,0.21127102365743483,0.13742452641229025,0.39001159180406925,0.22650073351247732,-0.4097881991599851,0.4770971799105334,0.1998814992379175,0.15431356473421276,-0.03873640217460463,0.021776945785217102,0.1965282413540887,0.14536219391022254,0.39195819644371505,0.22475084670661974,-0.14377644049032542,0.5053975290530847,0.4498759716250955,0.23665012302426255,-0.16708626459774864,0.12560758515250783,0.5183927492233902,0.14341736474874558,0.3086418340078726,0.29606938342641115
probe_0.2,36,7,6,-0.3225556526091924,0.17308940980014162,0.25967228279513965,0.07812130713043668,-0.072011106761687,0.011040679813090237,0.2444295884690037,0.07696495381180335,0.48817788583572813,0.11992347707780904,-0.33558931656459734,0.17976212553809742,0.24521842662330456,0.07616232454008476,-0.06623719598393232,0.010428983407023007,0.22833678711577934,0.07460746749660947,0.4935311862879065,0.11924926003542975,0.0029970067394853466,0.29344256138660546,0.5662623746626158,0.1512466628322518,-0.21755505014731485,0.04960475502268041,0.6166933060342512,0.1546219219413353,0.3171008848811803,0.14998025210226734
probe_0.2,37,5,5,-0.17382411618964566,0.23333855778849855,0.3730661335679617,0.17315173491418837,-0.08025922620502783,0.020979403792648954,0.35494022856186563,0.1783961937791677,0.36202215129164916,0.20894357975026662,-0.18296581742055432,0.23639894366606976,0.3586888007985526,0.17907884348837852,-0.06651285058932443,0.014742905066645466,0.3377952744864814,0.18693152109123556,0.37661816634209344,0.20928158566714472,0.11277255677175561,0.2231904389290629,0.6558407395289615,0.164549836335588,-0.3817941364991961,0.14761742016972537,0.7215922346677023,0.11326892759621392,-0.012752780753894693,0.3305128636591257
probe_0.2,38,6,6,-0.2300415688315449,0.2847850631596247,0.36081565882027183,0.16271796999774232,-0.043193006350881975,0.032282224684654484,0.3249358786926647,0.13804644087331605,0.5198620206120811,0.20732625252862671,-0.2394753320487862,0.28172294346226845,0.34419037425725013,0.1747367976208,-0.03892172838146007,0.023688168651890756,0.3039822628937115,0.1545135852717689,0.5241899934569643,0.20089254380730526,-0.02108402453431282,0.39127543632327383,0.6022776501864486,0.1418665241496295,-0.1615935281745149,0.17766008000889175,0.6218321990373218,0.12047894338654623,0.3448387727674378,0.3532663698248986
probe_0.2,39,7,7,-0.4168814822667649,0.3997771181089463,0.17711150446259635,0.06625677544205973,-0.07394551375019369,0.023749049747892353,0.16106982969259473,0.06192261798336602,0.5322508303310409,0.18464397294486062,-0.42037758237185346,0.399845444131731,0.17577263416547634,0.06512471454006308,-0.06315909444446967,0.013333120298333489,0.15642521021741038,0.06198222173488828,0.5375290979515939,0.1872219004436903,-0.26163784551630237,0.33470832489934416,0.24409943312526192,0.16361948163870477,-0.31168916226389115,0.11949903832465382,0.3504210554332477,0.09293923626410695,0.3759728656072369,0.17363317228865152
probe_0.2,40,9,8,-0.524661965691205,0.5672071789057845,0.2568794935027508,0.13204986991982537,-0.0634799247658742,0.02715420259607754,0.242758299310394,0.11654684007116135,0.4423136264376725,0.17051266241704036,-0.5323867447696994,0.566389517957351,0.24905055063709078,0.1318770421547328,-0.054390346769259273,0.01684891621496112,0.23265809910864416,0.11759933503954982,0.44881153509567945,0.17016734372805503,-0.25752843591450014,0.5480333985183311,0.4431077966657416,0.19883318845387582,-0.2430901979313207,0.19620248025497128,0.5537123584663624,0.14694549591548162,0.3156039148509778,0.3753853428842513
probe_0.2,41,8,8,-0.4994590429656215,0.4709056540781552,0.21061130507790699,0.061256977588619234,-0.10567378884041725,0.07555248486796555,0.1885188042176928,0.06280105118869599,0.46620341230177664,0.20944675038208727,-0.5097427184891574,0.4696398382372307,0.20483431238136407,0.06970648569395411,-0.07683254450616582,0.039245504989778954,0.18070104272484822,0.06843397450534704,0.4891467607051989,0.2166438963729957,-0.1904925522330324,0.35421686415725834,0.37105915585356797,0.1361035176311119,-0.42213454573075154,0.2277992681891009,0.379681031824423,0.09609516019109605,0.1455965203056271,0.2980106070563499
probe_0.2,42,10,10,-0.5231097937322857,0.4702142802690639,0.1998627274264409,0.07575524166006886,-0.07310500493067792,0.0502277147181213,0.18234727955996982,0.08921794681090477,0.4431655952765686,0.22046509330535913,-0.5292205626531528,0.4701969373776854,0.19397400973795412,0.08136071815203379,-0.060241215410309704,0.04060247354180433,0.17736165192533698,0.08997468663905579,0.4507484417716746,0.21928306759577854,-0.28653052331753476,0.5214039389085937,0.3094594728231028,0.15540040236183428,-0.33175627914264405,0.23994980593145243,0.3605902811013173,0.15945224485049228,0.2859000096890715,0.34330584198028774
probe_0.2,43,9,8,-0.14717678575151788,0.166512267112249,0.32302560705279554,0.2164406472108365,-0.057235719382648376,0.02859272004906934,0.28648518907307774,0.21060319499665262,0.5807356530217587,0.1814775368215472,-0.14925098456972147,0.16522542914051647,0.31795045992088705,0.21695986196749778,-0.04448464541764777,0.017809978266810605,0.2792431651367148,0.21279619810169786,0.5902708173469438,0.18382310216273842,-0.08004748575616333,0.3375605283162116,0.4612876334220414,0.29698189704872363,-0.3117113553186378,0.12484066100167336,0.5231287330382313,0.20287977207182484,0.2992605390719582,0.2300926872879388
probe_0.2,44,7,7,-0.34617044345159037,0.44388428003293956,0.26425370539901577,0.11961403298368031,-0.10031949218064097,0.05780880966230232,0.2410387486873083,0.10561051445785183,0.45567189875925773,0.06323170358721035,-0.35878808539184465,0.43558603276151747,0.24455329382008134,0.11806481834207486,-0.06555120367375157,0.014030771973200535,0.21880275982179048,0.1067706672404102,0.487645398592315,0.07842708286864719,-0.08649428653718132,0.615042229753481,0.5612062808535035,0.19445565619536934,-0.33433369185757744,0.19801587154054365,0.6188822064241216,0.15255881606977367,0.19118215619144616,0.2822954977031231
probe_0.2,45,17,15,-0.36512262887907937,0.3387174789151459,0.24380649043918345,0.11173303564911555,-0.0798628133364072,0.03609430314108463,0.22339736927669793,0.11585595113407901,0.5899701954713205,0.22666539756371856,-0.3723837038498974,0.3396469608802207,0.2276431167514301,0.1176836500204017,-0.06416328183050726,0.026023224969476944,0.20559787642594193,0.12018698851340907,0.6013879203685643,0.22922724387189133,-0.12684704975968542,0.26004236572902706,0.4291329125778307,0.2347964914564031,-0.3215673631780655,0.17637298677871321,0.5349850217607234,0.14877771606578774,0.3544312126683484,0.3533322291671109
probe_0.2,46,13,12,-0.3773109153941551,0.7466397078602993,0.3776463924100335,0.23569428064923476,-0.08090758045381916,0.04776614617107856,0.34543779310178635,0.2406150875188872,0.45448084677309813,0.24625209595141231,-0.38900901941823113,0.7596565114079448,0.3656123112111566,0.23877506700982898,-0.06159099171254023,0.028875670053730835,0.33022568996126017,0.24451506711567536,0.4743737753260265,0.254676187382395,-0.10254072128799518,0.5625931407476918,0.6083271643081161,0.23758860297524004,-0.3073614530433288,0.18847446099456142,0.6320399074512495,0.2295858550644356,0.15039996012061124,0.30887339680764164
probe_0.2,47,11,11,-0.3528960203706452,0.39611398836379774,0.25367473864989365,0.1201274174628619,-0.06653629828735733,0.03542944222857252,0.22833842953550362,0.09786793760139453,0.4859463935549512,0.19202079278713918,-0.36381992627942716,0.4000195499341605,0.24456031465322317,0.11699773881294273,-0.05435348444762401,0.02154927920105427,0.218500189350449,0.09558658684278216,0.49517639895934606,0.1905866504737566,-0.005503222939125618,0.2419634330733869,0.4972051538192387,0.19662608507959686,-0.26854148859621807,0.20658551886480045,0.5629660166814604,0.15251671233225522,0.32997860424261066,0.3126949351613731
probe_0.2,48,8,8,-0.4320480573472012,0.5145361236320235,0.22739991109726937,0.07652361533460547,-0.07631609721055865,0.02519405722459114,0.20462348838369687,0.06544659802701543,0.45425387201226003,0.22773158015802955,-0.441688482799491,0.5137838431759715,0.20835058891146704,0.06962346057933823,-0.0650018689538483,0.020965625803877553,0.18415575313250976,0.06549967829219236,0.4667829903663616,0.2274274967834173,-0.14180901748605643,0.4334371900221381,0.5409918869194028,0.15275228295951304,-0.3569761331424749,0.1728465519810841,0.6189833051796878,0.10897390839690782,0.10797189800889373,0.368518080924612
probe_0.2,49,11,11,-0.3388554435277389,0.23818932331051243,0.18198565833571256,0.10272926020192955,-0.08263676967499535,0.03586443044222481,0.15792553103032186,0.10307225241814298,0.572439726947428,0.14967619343716312,-0.3430724144495254,0.23372641356943494,0.17128220651551307,0.10221184988502985,-0.0685054917564971,0.025207511720452214,0.14746454934804845,0.10251584301537343,0.5839578894087352,0.15046763656386247,-0.2290073394390952,0.5200422664523339,0.3989850320555769,0.18769857148812688,-0.3341353500771582,0.16371926658829863,0.44781321704088106,0.17273040212545368,0.29893704924573944,0.2799290305602315
probe_0.2,50,14,13,-0.38196124215499466,0.40928784646353056,0.2437597696830523,0.19768769351679785,-0.05342136475758685,0.019732778513618904,0.226487202420143,0.18182069633559553,0.43099447855678047,0.12252738189424078,-0.3874127306660559,0.41102502350326064,0.2373394184030376,0.20009243994390422,-0.04733602849437281,0.016567311154693863,0.21930680192222285,0.18450576292718338,0.4347235251183132,0.12501987223525246,-0.16795784240407072,0.3495224643447211,0.3976404270441793,0.211627532341197,-0.2575346507499874,0.1336005708946209,0.4296224957540587,0.1878208227920658,0.3134268531367058,0.17974626564954402
probe_0.2,51,10,10,-0.1618395015282674,0.12300296658426237,0.21145749337914901,0.10376622186685297,-0.07254433587783074,0.04576571019199137,0.1961516513742754,0.09968874710100857,0.5824887159425045,0.1611093205298509,-0.1665187662429031,0.11315782901749526,0.1953006212841907,0.10222653680018924,-0.05672873769875826,0.03015292410517172,0.17726018932688986,0.10075406230218893,0.598463333573233,0.15693861441134901,-0.027804325869911568,0.372827194012742,0.47197437454063246,0.18184305747229046,-0.2582961766742286,0.2215967021584579,0.5785082617600794,0.13574473738641335,0.35404670583329395,0.3765212535883027
probe_0.2,52,9,9,-0.426299921287841,0.4168325904031763,0.25455884869066475,0.1744993110659671,-0.06646411717303931,0.034513420486108864,0.2330873603108128,0.14767206195077642,0.4457156536971282,0.1454875970873191,-0.43354575707031534,0.4186981642682977,0.24797000625365184,0.17345026240271816,-0.05996891460902739,0.03123988523004363,0.2253934490107434,0.14649564617534253,0.449874773119878,0.14131758733261873,-0.1269316881044953,0.41368726834091096,0.4828997652097493,0.27802993869919135,-0.25990915258675384,0.1687980201979624,0.5336038729775211,0.19602544475621714,0.3174638156028118,0.28661221695134004
probe_0.2,53,9,9,-0.17471621914905727,0.16863361838365173,0.2595581970260721,0.06801488647402076,-0.061149148566420716,0.027233300415445444,0.21917800296922801,0.06237906088888718,0.6087932786241411,0.17326181142991778,-0.17723038473767974,0.16056839643118434,0.24503909071929467,0.06932419672587689,-0.05527751383623273,0.020387308986005926,0.2014725060877226,0.06887271832802759,0.6177061650587006,0.16768198538783996,-0.060773734770115016,0.46294597762236966,0.5605193746193372,0.14711764741856806,-0.22015595752705433,0.21447072980671494,0.6452609103150214,0.04698975159278326,0.34711485818641097,0.39147573999300955
probe_0.2,54,9,9,-0.3647831788563259,0.28763402152928114,0.20201547132979028,0.035676858653479276,-0.0962963114039177,0.05363401065884939,0.1815004739519333,0.04315168311499034,0.49460552267262803,0.14320480088702964,-0.3702343051072448,0.28662470600941703,0.1902409660747732,0.04162796546266914,-0.07323589070130856,0.03646044726527201,0.1692621225251218,0.049769786070239186,0.5159149334612702,0.15479526490384726,-0.21358542050488094,0.31108013645041555,0.42259293427831485,0.11416500807838975,-0.3550810850286028,0.22917159541227713,0.46866734801694343,0.08403852400446685,0.18218431239538757,0.2847522459173575
probe_0.2,55,7,7,-0.21336514080653476,0.11037804793138699,0.19080327145339265,0.0885118959570663,-0.1012420607966343,0.04123751292233055,0.17329872124958762,0.080207509084039,0.47239941648204076,0.11085577395543815,-0.21441098201098413,0.10728199792982111,0.1828147658526346,0.08762097954757667,-0.08318226899335077,0.02940264324243192,0.16218440447341073,0.07933686865972592,0.48982022168851164,0.10312590182163676,-0.11635632390937853,0.33556387462605414,0.3976801265392845,0.21313358547860456,-0.4246548617474422,0.1340486172691365,0.4860749125778233,0.15787593739357553,0.11493692920220075,0.3146582795345011
probe_0.2,56,10,10,-0.2927323878948035,0.1474176506772531,0.24186180136285307,0.06746430206856838,-0.08585877129017126,0.03546978518828629,0.2254300664660777,0.07714445847632813,0.43488715973197734,0.1522501839182066,-0.2978176110281671,0.15090368465135406,0.2351265093957709,0.0681564054832794,-0.06879929857790006,0.02272940695405203,0.21713132946689845,0.07906659948195213,0.4503584548973808,0.16485974987913915,-0.10551209238264377,0.23819088495323915,0.4645348925490822,0.13516195176781212,-0.38314562348059245,0.17798518941336197,0.5137706386698381,0.10255390797930813,0.1257299492141276,0.2725677459568077
probe_0.2,57,9,9,-0.047136866679752684,0.18476271084099424,0.3197619931359955,0.21871033895592043,-0.06984541382635254,0.05509100804230453,0.27856957165302154,0.21086604121623262,0.6030306877218804,0.1705490029336303,-0.06005562808099964,0.18742961287312648,0.27820751174845293,0.231067310539368,-0.05189244021600969,0.034511952676439625,0.24087756809060576,0.22153851186239082,0.6321598253719406,0.17591664488787062,0.18054852738167615,0.274600510364673,0.6805253485957375,0.1728226193028225,-0.19521249861528567,0.32882065854892506,0.7179750222792758,0.13330715090137943,0.25280888784368266,0.37680165073815886
probe_0.2,58,9,9,-0.3429343177374043,0.3578437798739339,0.27607909234185996,0.1691522704477833,-0.07247128085704746,0.020628434730174634,0.25024717931660484,0.1742024980678988,0.48102948960457037,0.19961276015041998,-0.34478732184820454,0.353578605447927,0.2644559461743691,0.17162946159130707,-0.0667854305904129,0.01735981828571135,0.2398727077559023,0.17630793200391057,0.48817079719485623,0.20021269619437765,-0.2958716427281511,0.7250882667508767,0.5449946408248647,0.20733229971100145,-0.2562822034875984,0.1522255562852358,0.5557849936247103,0.208001548000868,0.23185816895220507,0.2824536623681365
probe_0.2,59,9,9,-0.17984274820717971,0.17357593287160206,0.17178844512431224,0.0616239958848099,-0.05388355085736645,0.0322903990661588,0.13016145732173484,0.04767763718991215,0.6953876776519201,0.1893712315307643,-0.18638804720393914,0.17136890229029592,0.15181948094420938,0.06513144664283414,-0.04160855959271831,0.021981707186108597,0.11475724977659518,0.051881780212387166,0.7040912818731935,0.19228590062847611,-0.07683661010309913,0.2472747013309928,0.42521689078606734,0.18371390013737826,-0.18582052222915346,0.21567394685608346,0.4229755694615888,0.18848084280464392,0.5215500386572661,0.2629705181889229
probe_0.2,60,13,13,-0.2488540114115409,0.4697268332186544,0.2727133726866841,0.21639039355763892,-0.07937228977725025,0.056558463502430725,0.24874915922004776,0.2215878500410663,0.5147128942990746,0.21911494595126507,-0.25992683573549746,0.47477284071029147,0.2474437704376499,0.2265080937046111,-0.06167043915940214,0.04023500067565085,0.2247688039650751,0.2308306614867633,0.534467973599372,0.22603882619573099,0.019412855206726157,0.3326089229756217,0.5783643911691854,0.1588731318033711,-0.2587417821902253,0.29348426014460555,0.6208730982429542,0.1445408806242253,0.24869087224052677,0.3552944401375682
probe_0.2,61,7,7,-0.23212993065373302,0.2731146301608639,0.28933076857794787,0.1629700961703384,-0.05773817830038032,0.06169523981439871,0.2810748946331633,0.15782020006727163,0.47454336908332945,0.24888406786720094,-0.23387886098110083,0.25932181439921687,0.2725624180385674,0.17061536554396403,-0.053297867324076965,0.04394326072826536,0.2592061135987595,0.1685446235265487,0.4829174243576304,0.23583695176801928,-0.07420897198883221,0.6320873751885564,0.6112835853395339,0.11761896644681327,-0.08849816434232517,0.2790043836123125,0.6746268035430157,0.09957589489492374,0.37073171446014264,0.4511659913241852
probe_0.2,62,15,15,-0.4378610618442314,0.3523545160890471,0.22973574675267242,0.11137676355978783,-0.08294776202392097,0.0380608181329505,0.21067973019951178,0.10926646052188049,0.437521372119373,0.18073993864071888,-0.44636177029913515,0.35022911987660094,0.2113188222376552,0.11299282379808828,-0.06587465574737014,0.02828085110853,0.19152222741795816,0.11101667916068021,0.45428670650417674,0.18148343596276345,-0.22900115183121494,0.43654415515034634,0.5334550837918192,0.1396421349578547,-0.3150941816346826,0.18105085831666526,0.5864247138002232,0.11724268993057912,0.14089264689601663,0.2860426782012955
probe_0.2,63,15,13,-0.33876478833234847,0.23701242538592068,0.2278272707647687,0.12141127139242044,-0.06079938021093465,0.031237074514962767,0.20996231175721972,0.11273956260541432,0.44653904941788186,0.17007470932893023,-0.3439164259997566,0.23449982737946176,0.22042753033964907,0.12103003863881152,-0.05178446720692684,0.023531320633212807,0.20231993687053854,0.1128101223099144,0.45331761503217793,0.17080052425617867,-0.11500058446712942,0.32426189839988095,0.47254595532111343,0.19636829747530576,-0.2588176572561484,0.16640453882633513,0.5017298637918194,0.12832898594747935,0.26773283015757604,0.23123660261952467
probe_0.2,64,7,7,-0.11873610483621258,0.17153545499140274,0.25867806117426706,0.17418820395093187,-0.05747033725546206,0.02606134234019917,0.21486086396336596,0.18472095803046684,0.6464351020877986,0.21318169538091927,-0.12532458916414543,0.17310994413223782,0.23869672880711842,0.1839081403710945,-0.043678389790899004,0.018876328969048606,0.19903725454187265,0.19091466172570778,0.6572460263792683,0.21934200620237868,0.04631374698906425,0.21071168673264995,0.5537198740394915,0.14104945483087583,-0.23023101514277355,0.1752324405594049,0.544261919156493,0.1946341225072219,0.4302773819615087,0.2587457602655256
probe_0.2,65,8,6,-0.25029124638846434,0.21744371213137692,0.2291698369589685,0.15772454143058787,-0.056387400070327734,0.04024755806712235,0.22365098734481212,0.1562371706222514,0.5002925644982228,0.1916032107113942,-0.25651917730410734,0.21390389972944004,0.21404567344874403,0.16047038519503068,-0.05027219640676405,0.030680841110658767,0.20839460212021652,0.16066075282868147,0.5079129847369565,0.1999311144440942,-0.008850354563938262,0.31209080824912316,0.5392371071436115,0.18435364293001322,-0.11286041637843457,0.2776095361801566,0.6310000250010838,0.11528094772916579,0.37875645846119954,0.32167243486949443
probe_0.2,66,10,10,-0.4362831966508184,0.4970008252248277,0.21320073146234061,0.16024178114268534,-0.07763045668829155,0.025754169415357367,0.18650271163550516,0.1472729088887839,0.5500573931852801,0.22964298247280152,-0.4501231800039121,0.5037140116031416,0.1936659579574709,0.1679153406221629,-0.06266040189223789,0.025718808722188045,0.17102765513747878,0.1530377229056266,0.5609725503572667,0.23037499736912398,-0.10832999801228227,0.33125498407813164,0.4506229389846954,0.24488501321706202,-0.3436635590658585,0.15887623078741653,0.44998374501705235,0.1925984918909683,0.3130722578736971,0.35443661654735525
probe_0.2,67,9,9,-0.22394841059790715,0.22144496626943147,0.26302981819423843,0.121443352236709,-0.08766186540172205,0.04693736690147263,0.23294406343816165,0.13408200366607295,0.5185235200697498,0.26675039252829597,-0.23213058126907743,0.22547297236994596,0.25135664627706894,0.12632694938478398,-0.06563836480674858,0.02787993055270327,0.22213127560791965,0.13628320778231792,0.5352577610976282,0.26853346424395147,0.047935048156528104,0.13941581566890113,0.5276688433351017,0.1518239166759811,-0.33911745209546695,0.2097044264550297,0.5299801279472196,0.18222023930230816,0.27786851424690273,0.3727217616663651
probe_0.2,68,12,12,-0.4773968785110614,0.5215984799888019,0.2549941280888453,0.18096165256067756,-0.06813627121115316,0.030538279292933252,0.22865419198506573,0.17884911924078797,0.4678036965307313,0.21074601900525894,-0.4910806861297798,0.5304854733120888,0.24089707122102355,0.18669728134389052,-0.05690111221383542,0.02219106739475758,0.21636328099354374,0.18302283400225014,0.47778279265127366,0.21227300302940105,-0.07544578400833686,0.3013935011435885,0.5604388152707819,0.1591918668568138,-0.2864493613020002,0.15904060719950985,0.5408504108824201,0.16515645347138277,0.23660636497765639,0.23177511943940987
probe_0.2,69,10,10,-0.44397889412682934,0.31877952187490155,0.1649829763237483,0.05486689420437565,-0.08604579662427532,0.03169384113347713,0.1445176039257882,0.051320476338020594,0.5564987275427198,0.14746516407491275,-0.44944534398199193,0.32230313828850854,0.15859411763803982,0.05127517619549222,-0.07281065129682704,0.018597974867712534,0.1364092023589903,0.04731296568473057,0.5674489624822934,0.14744415778739758,-0.3213085306313119,0.3768205826931782,0.3368113420000488,0.12715837337406444,-0.35314616550932376,0.14829691595974978,0.3920464238387375,0.11859757668592742,0.2737146521028284,0.3034532068113444
probe_0.2,70,14,14,-0.6598391963522046,0.9749787120649125,0.21813243257363882,0.14010438126618713,-0.04881525880960326,0.030425119382594734,0.19863578131222712,0.13977590347506855,0.4611644704399252,0.27988177852217466,-0.6648563064937303,0.969966364746713,0.20412886851794756,0.14550606333583418,-0.04153345884211842,0.023534478498514658,0.18525247491395475,0.1430851668503262,0.46810673726054286,0.2808487851729554,-0.5398733798749324,1.2048596314797715,0.5107609602175002,0.13966402782939658,-0.15976389837227914,0.19633503172841463,0.5129888500322306,0.16513876816431952,0.3098455307127846,0.34344117517709793
probe_0.2,71,10,10,-0.3332073226433019,0.41814522398696397,0.26891947404961136,0.1205909137594404,-0.08350763898700495,0.04978798724774316,0.24513912908925736,0.09468538004992415,0.48835791421705166,0.16161934093243924,-0.34098977569492395,0.41779633546515593,0.2579414602808787,0.12107358115480554,-0.06974985912805409,0.03328304956202149,0.23271826055593606,0.09667127662693745,0.5015677704466011,0.15965550942893952,-0.12575384156442493,0.46942420233824134,0.5076651420864161,0.1728002850782615,-0.2948685187461722,0.24093787563687022,0.575917653306574,0.1308054076353289,0.21939814782648975,0.3422970498207779
probe_0.2,72,10,10,-0.30107455366595587,0.3629753297402943,0.23990383677984806,0.20351968344844543,-0.07680185156126998,0.053745388297485895,0.20717449823082776,0.18150056357673683,0.5752495762577735,0.19678169473005078,-0.2994819733500559,0.3621383675581864,0.22582057850743462,0.20967944416670484,-0.06409269617081506,0.04179284870229955,0.19497662362932283,0.18485930269147874,0.5897178039915177,0.1910689718225326,-0.22854192132246576,0.5045324089636253,0.4798847342413287,0.16014116402098674,-0.28680754015532434,0.1691553793535472,0.485743622149561,0.17875697186256442,0.3285797852198886,0.39887469616282784
probe_0.2,73,12,12,-0.6773314771994854,0.4534764604244409,0.19908272067002375,0.12215170039083868,-0.0836381754222701,0.03850522039641886,0.18524236857983012,0.11150294179914338,0.40518884163326346,0.17877719052187904,-0.6955228312271758,0.47296616329995134,0.19219933465110398,0.12388179265624577,-0.06751664908652937,0.023930903069031187,0.17854200699661135,0.11294162152900052,0.4157631138667537,0.18474603701590994,-0.32765116951739337,0.32826923805385655,0.39193444699531393,0.14282492201576327,-0.3691157737125208,0.1830101112469551,0.41931171164510556,0.13478032618185015,0.1507435616095638,0.21142289783517623
probe_0.2,74,18,17,-0.13374373029476672,0.16333236104738702,0.28637348539517105,0.15763162838331446,-0.08961771030261191,0.06512718461823308,0.22429964840323743,0.1738398653994164,0.5992651343547264,0.18029565884819804,-0.13955262096873222,0.1452286873786248,0.22877229750421144,0.17023971558451087,-0.05501237221595973,0.037892523129090486,0.17936398316679497,0.18293686965932185,0.6497575624079936,0.1825423492427058,0.01090898388122357,0.4856716798453267,0.6787888162127182,0.1354432201134011,-0.3300484573421197,0.2978966782406778,0.6645370368854848,0.16838729049411666,0.07692037041078988,0.374420918339894
