round,algorithm,seed,tfp_target_ratio,tfp_max_history_gap,tfp_score_type,tfp_target_layers,tfp_start_round,test_accuracy,round_train_seconds,selected_clients,task_seeds,global_state_sha256,clients_with_history,clients_history_eligible,clients_targeted,clients_dispatch_changed,clients_cold_start,clients_stale,clients_no_valid_history,clients_no_target_slots,clients_before_start_round,total_reset_slots,targeted_reset_slots,random_reset_slots,actual_target_fraction,baseline_random_overlap_slots,baseline_random_overlap_rate,replaced_reset_slots,mean_history_gap_for_targeted,history_memory_bytes,controller_rng_unchanged,failed_client_updates,residual_total_kernels,residual_valid_kernels,residual_valid_fraction,residual_own_reset_invalid,residual_no_clean_peer_invalid
114,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,69.98999786376953,10.342424300004495,"[40, 31, 27, 50, 71, 81, 99, 97, 73, 49]","[11500340, 11501337, 11502334, 11503331, 11504328, 11505325, 11506322, 11507319, 11508316, 11509313]",d61259a6897c2a8e0086144cdd8d0a3d9694d89a0971a365563eeeeb0d3327e6,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,0,0.0,42,2.857142857142857,2112800,True,0,0,0,,0,0
115,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,57.5,7.555789599995478,"[61, 64, 42, 88, 27, 95, 92, 50, 45, 85]","[11600343, 11601340, 11602337, 11603334, 11604331, 11605328, 11606325, 11607322, 11608319, 11609316]",45521081727a44248ad618e12097c310b75b12b6d373d67b785db1c0604c36cc,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,1,0.023809523809523808,41,3.4285714285714284,2112800,True,0,0,0,,0,0
116,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,74.47000122070312,8.385491099994397,"[27, 8, 49, 32, 15, 35, 70, 59, 31, 30]","[11700346, 11701343, 11702340, 11703337, 11704334, 11705331, 11706328, 11707325, 11708322, 11709319]",220dec926984939c73db45ba99d41f665cb063af2df654a310b8181535c875f6,10,8,8,8,0,2,0,0,0,650,48,602,0.07384615384615385,0,0.0,48,5.5,2112800,True,0,0,0,,0,0
117,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,64.26000213623047,9.029432199997245,"[69, 35, 52, 51, 26, 15, 76, 48, 98, 12]","[11800349, 11801346, 11802343, 11803340, 11804337, 11805334, 11806331, 11807328, 11808325, 11809322]",82c795ff7cb51a18db3a9f5d6ff743eabcdb9188fb4b7b948c84e8441999dc5d,10,4,4,4,0,6,0,0,0,650,24,626,0.036923076923076927,0,0.0,24,4.0,2112800,True,0,0,0,,0,0
118,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,72.87999725341797,12.250460000010207,"[46, 57, 0, 86, 26, 80, 73, 20, 63, 98]","[11900352, 11901349, 11902346, 11903343, 11904340, 11905337, 11906334, 11907331, 11908328, 11909325]",768cd6f1d8a47bcbb6e993615b48717649f0f5395263192d9b19747bef14ba4e,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,1,0.027777777777777776,35,5.0,2112800,True,0,0,0,,0,0
119,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,74.16999816894531,9.491417699988233,"[81, 6, 64, 84, 20, 2, 8, 4, 66, 92]","[12000355, 12001352, 12002349, 12003346, 12004343, 12005340, 12006337, 12007334, 12008331, 12009328]",5838fb2dd8b8acc31f3f49aa3747a84434b60029e4186c02ae8c21fa99fc6320,10,8,8,8,0,2,0,0,0,650,48,602,0.07384615384615385,3,0.0625,45,4.75,2112800,True,0,0,0,,0,0
120,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,70.2300033569336,9.510121599989361,"[61, 34, 64, 11, 96, 18, 82, 52, 72, 92]","[12100358, 12101355, 12102352, 12103349, 12104346, 12105343, 12106340, 12107337, 12108334, 12109331]",babee841525ffebbfdadb1989caca69694dff18853f789d5539386dfc001698e,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,0,0.0,36,4.333333333333333,2112800,True,0,0,0,,0,0
121,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,73.12000274658203,11.748111600012635,"[93, 68, 94, 13, 36, 11, 5, 1, 40, 7]","[12200361, 12201358, 12202355, 12203352, 12204349, 12205346, 12206343, 12207340, 12208337, 12209334]",1c03dec400e858de7eb7f708437d6a9a60e3b926acc93252c3e27a789ffdfe0a,10,3,3,3,0,7,0,0,0,650,18,632,0.027692307692307693,1,0.05555555555555555,17,5.666666666666667,2112800,True,0,0,0,,0,0
122,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,69.79000091552734,9.692247600003611,"[73, 64, 37, 69, 31, 48, 77, 41, 53, 75]","[12300364, 12301361, 12302358, 12303355, 12304352, 12305349, 12306346, 12307343, 12308340, 12309337]",178a46810bba8c78133d9c96c09b6fdc803fcd721d22638221623d22ac7699f8,10,5,5,5,0,5,0,0,0,650,30,620,0.046153846153846156,0,0.0,30,4.4,2112800,True,0,0,0,,0,0
123,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,70.73999786376953,8.98142939999525,"[46, 43, 84, 11, 66, 92, 16, 19, 96, 37]","[12400367, 12401364, 12402361, 12403358, 12404355, 12405352, 12406349, 12407346, 12408343, 12409340]",950c78a531cd2557a5b9c88b60c3234111c0e0ca9885ddc12f74ce7d20acc2cf,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,1,0.023809523809523808,41,3.142857142857143,2112800,True,0,0,0,,0,0
124,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,64.44000244140625,8.485342400002992,"[43, 96, 9, 0, 74, 19, 1, 23, 38, 66]","[12500370, 12501367, 12502364, 12503361, 12504358, 12505355, 12506352, 12507349, 12508346, 12509343]",52719cb61fc16364e63175054de2bea646b7078ddff7ac002287f41a7d68d1df,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,1,0.027777777777777776,35,2.1666666666666665,2112800,True,0,0,0,,0,0
125,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,66.5999984741211,10.066164300005767,"[27, 62, 32, 10, 22, 72, 64, 25, 86, 60]","[12600373, 12601370, 12602367, 12603364, 12604361, 12605358, 12606355, 12607352, 12608349, 12609346]",68aa1d7890bfc30f509d77bdb7a7645648a3414a77c641dfe98c5f0a455c101f,10,5,5,5,0,5,0,0,0,650,30,620,0.046153846153846156,0,0.0,30,6.6,2112800,True,0,0,0,,0,0
126,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,65.30000305175781,10.61254810000537,"[84, 7, 64, 76, 15, 46, 27, 47, 40, 69]","[12700376, 12701373, 12702370, 12703367, 12704364, 12705361, 12706358, 12707355, 12708352, 12709349]",e92c7c09dd3e29416bd6985004c758e4871cb329a358fd38d76585d644bd59c8,10,9,9,9,0,1,0,0,0,650,54,596,0.08307692307692308,0,0.0,54,4.444444444444445,2112800,True,0,0,0,,0,0
127,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,71.55999755859375,11.573112700003549,"[75, 97, 79, 87, 11, 7, 37, 92, 41, 12]","[12800379, 12801376, 12802373, 12803370, 12804367, 12805364, 12806361, 12807358, 12808355, 12809352]",eb818cc354ebc9fb5fdfa0db55b6745eb1f580148b610a9d49675c816ad56b3a,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,2,0.047619047619047616,40,4.714285714285714,2112800,True,0,0,0,,0,0
128,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,69.80000305175781,10.346425900002941,"[78, 4, 17, 21, 76, 74, 19, 61, 45, 86]","[12900382, 12901379, 12902376, 12903373, 12904370, 12905367, 12906364, 12907361, 12908358, 12909355]",f7093d02926e6b88be9de653425c26fde22f2f45a7c78501ab8b80f88ebb8b58,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,1,0.027777777777777776,35,5.0,2112800,True,0,0,0,,0,0
129,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,75.7699966430664,13.069210000001476,"[23, 41, 75, 36, 26, 49, 95, 16, 93, 72]","[13000385, 13001382, 13002379, 13003376, 13004373, 13005370, 13006367, 13007364, 13008361, 13009358]",c9b145060d22ba44f7326db8f88fa4b2dd2ee953c228425cdbc31d95d1d91ca5,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,0,0.0,42,5.0,2112800,True,0,0,0,,0,0
130,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,68.69999694824219,11.619317699995008,"[59, 53, 65, 8, 68, 35, 13, 55, 23, 97]","[13100388, 13101385, 13102382, 13103379, 13104376, 13105373, 13106370, 13107367, 13108364, 13109361]",f703bd04fb183960955a7f3cbacdfff014af892e9fc94147d2bd66884cd08596,10,5,5,5,0,5,0,0,0,650,30,620,0.046153846153846156,1,0.03333333333333333,29,6.0,2112800,True,0,0,0,,0,0
131,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,67.0,8.649962600000435,"[74, 98, 22, 45, 97, 87, 92, 71, 47, 79]","[13200391, 13201388, 13202385, 13203382, 13204379, 13205376, 13206373, 13207370, 13208367, 13209364]",3899b9ee1fd763a0b55620ba3a63b52327b9485e961d949f87e9d702b89a34ff,10,8,8,8,0,2,0,0,0,650,48,602,0.07384615384615385,1,0.020833333333333332,47,3.75,2112800,True,0,0,0,,0,0
132,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,75.18000030517578,10.465952799990191,"[35, 70, 59, 49, 36, 91, 82, 50, 26, 72]","[13300394, 13301391, 13302388, 13303385, 13304382, 13305379, 13306376, 13307373, 13308370, 13309367]",ae723ca700d875722376e2ab62c23695e8ec3b258deede4a76b699f7f6f1f4ce,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,1,0.027777777777777776,35,2.6666666666666665,2112800,True,0,0,0,,0,0
133,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,71.16999816894531,9.875363700004527,"[22, 83, 75, 29, 66, 48, 12, 10, 86, 1]","[13400397, 13401394, 13402391, 13403388, 13404385, 13405382, 13406379, 13407376, 13408373, 13409370]",3e842a796c93f23a73136798d9ff6cd87a055c84011e732103a955b8f83c9c38,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,0,0.0,42,6.142857142857143,2112800,True,0,0,0,,0,0
134,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,74.26000213623047,14.085591199996998,"[76, 33, 40, 59, 65, 63, 73, 36, 99, 82]","[13500400, 13501397, 13502394, 13503391, 13504388, 13505385, 13506382, 13507379, 13508376, 13509373]",6a29fd8d8d11d55a99ea85777577b070200ae7d529f357c302a30928c190709b,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,0,0.0,36,4.0,2112800,True,0,0,0,,0,0
135,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,67.4800033569336,9.796415799995884,"[85, 88, 54, 40, 70, 67, 86, 38, 58, 42]","[13600403, 13601400, 13602397, 13603394, 13604391, 13605388, 13606385, 13607382, 13608379, 13609376]",4c70130efeaea8fd57ee692ea6773ca62ab3d2a26b13bda7cb6cb51a0fc164bb,10,3,3,3,0,7,0,0,0,650,18,632,0.027692307692307693,0,0.0,18,2.0,2112800,True,0,0,0,,0,0
136,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,67.48999786376953,9.460282999993069,"[89, 56, 12, 90, 94, 86, 19, 78, 92, 59]","[13700406, 13701403, 13702400, 13703397, 13704394, 13705391, 13706388, 13707385, 13708382, 13709379]",36c1d33f5a43f4841d32c3566c14ddf70a32866967144a6f58f9c7688fbaefa0,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,0,0.0,36,4.5,2112800,True,0,0,0,,0,0
137,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,71.87000274658203,12.625294099998428,"[7, 94, 69, 44, 50, 26, 75, 24, 33, 18]","[13800409, 13801406, 13802403, 13803400, 13804397, 13805394, 13806391, 13807388, 13808385, 13809382]",adf8331d9c5f65a54a120152c4cbb11381d3d8d3e026ed5be22291957160b398,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,1,0.027777777777777776,35,4.666666666666667,2112800,True,0,0,0,,0,0
138,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,74.18000030517578,10.484321900003124,"[89, 75, 84, 93, 35, 71, 19, 63, 59, 94]","[13900412, 13901409, 13902406, 13903403, 13904400, 13905397, 13906394, 13907391, 13908388, 13909385]",8dac83e67f470c20d9cce6336e1db41f87a5ef0f92f0759b6fd648137e6ab034,10,9,9,9,0,1,0,0,0,650,54,596,0.08307692307692308,2,0.037037037037037035,52,3.7777777777777777,2112800,True,0,0,0,,0,0
139,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,71.22000122070312,9.3702154999919,"[54, 66, 17, 43, 53, 40, 76, 1, 4, 81]","[14000415, 14001412, 14002409, 14003406, 14004403, 14005400, 14006397, 14007394, 14008391, 14009388]",662facdbe64b43b2ecb30718b2762ebcccbd23dcb3a7434723e3ecd0e6fd8643,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,1,0.027777777777777776,35,5.666666666666667,2112800,True,0,0,0,,0,0
140,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,73.19999694824219,10.968522700000904,"[52, 51, 97, 7, 41, 61, 29, 88, 49, 26]","[14100418, 14101415, 14102412, 14103409, 14104406, 14105403, 14106400, 14107397, 14108394, 14109391]",8016f3864a69fa51f3ae1edf9f27cf025e182672c0ed799ff6fc8f301d911f22,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,0,0.0,36,5.833333333333333,2112800,True,0,0,0,,0,0
141,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,72.72000122070312,10.346879100005026,"[21, 47, 20, 59, 85, 2, 99, 70, 54, 50]","[14200421, 14201418, 14202415, 14203412, 14204409, 14205406, 14206403, 14207400, 14208397, 14209394]",8564dc19a4da8e96ba302f0b5fb59b6a02c9aa41f0032d0fc3748f5fdc78898a,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,0,0.0,42,5.428571428571429,2112800,True,0,0,0,,0,0
142,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,66.88999938964844,13.971548000001349,"[65, 98, 79, 6, 58, 92, 19, 37, 33, 75]","[14300424, 14301421, 14302418, 14303415, 14304412, 14305409, 14306406, 14307403, 14308400, 14309397]",9243931e597f44fe5e8e6222500771cb388f5313c7eef1e5b66877674f849561,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,1,0.027777777777777776,35,5.666666666666667,2112800,True,0,0,0,,0,0
143,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,66.4800033569336,9.924645099992631,"[44, 84, 56, 0, 69, 15, 66, 78, 42, 95]","[14400427, 14401424, 14402421, 14403418, 14404415, 14405412, 14406409, 14407406, 14408403, 14409400]",3acf218a5260cc15eae9c68545ac2c5e4881655f815acc5741912cceb53d89b8,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,1,0.023809523809523808,41,6.142857142857143,2112800,True,0,0,0,,0,0
144,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,75.08000183105469,12.225759500011918,"[36, 20, 53, 26, 80, 67, 25, 37, 39, 10]","[14500430, 14501427, 14502424, 14503421, 14504418, 14505415, 14506412, 14507409, 14508406, 14509403]",6728b03da9def2bca70b5b2d5a24514b7dd9f5c9e6d1711eb2abd9d994a052ad,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,1,0.027777777777777776,35,5.5,2112800,True,0,0,0,,0,0
145,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,67.7300033569336,12.18051779999223,"[54, 62, 65, 69, 82, 46, 64, 70, 59, 11]","[14600433, 14601430, 14602427, 14603424, 14604421, 14605418, 14606415, 14607412, 14608409, 14609406]",ccd5343ceb53f6d1380a2d4f8ac4253cf16e615834a1f8f47753e64ca75b875e,10,5,5,5,0,5,0,0,0,650,30,620,0.046153846153846156,0,0.0,30,3.4,2112800,True,0,0,0,,0,0
146,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,66.81999969482422,10.310649200007902,"[78, 89, 64, 25, 85, 9, 57, 41, 97, 45]","[14700436, 14701433, 14702430, 14703427, 14704424, 14705421, 14706418, 14707415, 14708412, 14709409]",c05cbc0d6003846482cb004c2a996dc7fee4eec4b5c41b6c78f1209e59bcf038,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,0,0.0,42,4.428571428571429,2112800,True,0,0,0,,0,0
147,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,72.94999694824219,10.26024519999919,"[32, 8, 70, 41, 12, 19, 88, 20, 98, 33]","[14800439, 14801436, 14802433, 14803430, 14804427, 14805424, 14806421, 14807418, 14808415, 14809412]",6cf3f46bb41c024a57d714dfaee3919309b028208f09bc163441700b6b3c8589,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,0,0.0,42,4.0,2112800,True,0,0,0,,0,0
148,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,69.62999725341797,11.536151399996015,"[50, 29, 81, 33, 44, 69, 2, 68, 93, 85]","[14900442, 14901439, 14902436, 14903433, 14904430, 14905427, 14906424, 14907421, 14908418, 14909415]",b37a4c0c0b169ed3a0b478e1eab8d9d1b863dd5dd568408204097fc77163688a,10,9,9,9,0,1,0,0,0,650,54,596,0.08307692307692308,0,0.0,54,5.777777777777778,2112800,True,0,0,0,,0,0
149,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,65.1500015258789,9.94679349999933,"[5, 84, 70, 73, 31, 62, 69, 13, 86, 74]","[15000445, 15001442, 15002439, 15003436, 15004433, 15005430, 15006427, 15007424, 15008421, 15009418]",ec6221f5491ce285706f41ab6a24c85efb5799cf834119b0698ce70d4a4f0713,10,4,4,4,0,6,0,0,0,650,24,626,0.036923076923076927,0,0.0,24,3.25,2112800,True,0,0,0,,0,0
150,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,75.31999969482422,10.079555000003893,"[69, 9, 41, 83, 76, 63, 34, 67, 36, 87]","[15100448, 15101445, 15102442, 15103439, 15104436, 15105433, 15106430, 15107427, 15108424, 15109421]",3fe66b455c77a8c05f50d55eef7c2dd1147785e52a6446ca68e26208c825392c,10,5,5,5,0,5,0,0,0,650,30,620,0.046153846153846156,1,0.03333333333333333,29,4.0,2112800,True,0,0,0,,0,0
151,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,63.029998779296875,10.121361900004558,"[40, 77, 95, 52, 25, 38, 46, 47, 93, 88]","[15200451, 15201448, 15202445, 15203442, 15204439, 15205436, 15206433, 15207430, 15208427, 15209424]",6b84788bb40ded63ec9d096a0e83bbee79370ed486ac53cf341471664be2ee02,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,2,0.05555555555555555,34,6.0,2112800,True,0,0,0,,0,0
152,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,69.16999816894531,12.062590600005933,"[14, 22, 87, 6, 15, 36, 37, 44, 48, 38]","[15300454, 15301451, 15302448, 15303445, 15304442, 15305439, 15306436, 15307433, 15308430, 15309427]",19bae44a7365c75c681610de6eb8fbab29dbfd86c68d428fa92ea61f9571cd59,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,0,0.0,42,5.142857142857143,2112800,True,0,0,0,,0,0
153,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,73.01000213623047,11.180142800003523,"[14, 66, 74, 62, 49, 45, 18, 79, 15, 68]","[15400457, 15401454, 15402451, 15403448, 15404445, 15405442, 15406439, 15407436, 15408433, 15409430]",ac330f759d5609332496b7c62e9665dfd10326f70be5e52b2485b474153f55e4,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,0,0.0,42,4.571428571428571,2112800,True,0,0,0,,0,0
154,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,74.5,8.923117400001502,"[92, 32, 77, 87, 27, 13, 14, 47, 22, 73]","[15500460, 15501457, 15502454, 15503451, 15504448, 15505445, 15506442, 15507439, 15508436, 15509433]",8fe21fbcc7cc46078175a25bf48f37cb9b945f7303813ea7f88ebad803e58ed3,10,8,8,8,0,2,0,0,0,650,48,602,0.07384615384615385,1,0.020833333333333332,47,3.5,2112800,True,0,0,0,,0,0
155,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,69.87999725341797,10.91638760000933,"[60, 31, 44, 3, 84, 25, 98, 73, 52, 82]","[15600463, 15601460, 15602457, 15603454, 15604451, 15605448, 15606445, 15607442, 15608439, 15609436]",3bfc528a664f7054c32021220d43b8aec1bca2b53a1910f53a4f2fbc9ca46c0c,10,8,8,8,0,2,0,0,0,640,48,592,0.075,0,0.0,48,5.25,2112800,True,0,0,0,,0,0
156,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,73.2300033569336,10.982910999999149,"[66, 38, 74, 49, 46, 45, 12, 0, 81, 23]","[15700466, 15701463, 15702460, 15703457, 15704454, 15705451, 15706448, 15707445, 15708442, 15709439]",f6299c4939f75e3b6472c1c174e1e609026fa1db38ca8b1e72485e231affb9e7,10,8,8,8,0,2,0,0,0,640,48,592,0.075,0,0.0,48,4.75,2112800,True,0,0,0,,0,0
157,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,60.06999969482422,12.488054999994347,"[6, 14, 56, 8, 37, 71, 68, 53, 88, 65]","[15800469, 15801466, 15802463, 15803460, 15804457, 15805454, 15806451, 15807448, 15808445, 15809442]",48f7d9bfaef806310885002c10cd7269ea9e41f91e280a6e9b21c1c07b33f3db,10,6,6,6,0,4,0,0,0,640,36,604,0.05625,0,0.0,36,5.5,2112800,True,0,0,0,,0,0
158,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,63.9900016784668,9.43651349999709,"[76, 40, 68, 38, 91, 92, 18, 11, 69, 94]","[15900472, 15901469, 15902466, 15903463, 15904460, 15905457, 15906454, 15907451, 15908448, 15909445]",265a55a7bad17446a64e7475a032e0b6238b66d8946f0f88e8fdb75a2e12bd21,10,7,7,7,0,3,0,0,0,640,42,598,0.065625,1,0.023809523809523808,41,5.0,2112800,True,0,0,0,,0,0
159,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,70.8499984741211,9.93982159999723,"[0, 23, 91, 83, 98, 64, 90, 32, 84, 36]","[16000475, 16001472, 16002469, 16003466, 16004463, 16005460, 16006457, 16007454, 16008451, 16009448]",d3c23b4f64d74e678363d5218338766e5a312ffa41efa0b8131fd30f68fe7a71,10,8,8,8,0,2,0,0,0,640,48,592,0.075,1,0.020833333333333332,47,4.5,2112800,True,0,0,0,,0,0
160,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,70.61000061035156,10.617392600004678,"[15, 9, 95, 71, 80, 49, 39, 81, 30, 8]","[16100478, 16101475, 16102472, 16103469, 16104466, 16105463, 16106460, 16107457, 16108454, 16109451]",798f15ae5f78b8dac421b5c661e70f77ef5aac74edaa142ffdfd2283a94a12f8,10,7,7,7,0,3,0,0,0,640,42,598,0.065625,0,0.0,42,5.714285714285714,2112800,True,0,0,0,,0,0
161,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,75.72000122070312,9.676656399999047,"[29, 87, 67, 36, 35, 96, 15, 61, 24, 62]","[16200481, 16201478, 16202475, 16203472, 16204469, 16205466, 16206463, 16207460, 16208457, 16209454]",534955d94852180fe492d7d8283f69a31567d380319b96f4e5ea227c9dba98c4,10,4,4,4,0,6,0,0,0,640,24,616,0.0375,0,0.0,24,4.5,2112800,True,0,0,0,,0,0
162,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,72.5199966430664,11.03104399998847,"[13, 58, 87, 52, 50, 60, 3, 19, 35, 0]","[16300484, 16301481, 16302478, 16303475, 16304472, 16305469, 16306466, 16307463, 16308460, 16309457]",577dbb0deb586b5ca2da9011a53659d12d96267ceea4ae963467865404daaebf,10,7,7,7,0,3,0,0,0,640,42,598,0.065625,2,0.047619047619047616,40,4.857142857142857,2112800,True,0,0,0,,0,0
163,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,70.18000030517578,9.748077199998079,"[55, 46, 66, 67, 73, 12, 51, 1, 57, 90]","[16400487, 16401484, 16402481, 16403478, 16404475, 16405472, 16406469, 16407466, 16408463, 16409460]",75b27e93d419a648639babfb8e0b18c0eed19b7fd19df6768626e6e4f506cea2,10,6,6,6,0,4,0,0,0,640,36,604,0.05625,0,0.0,36,5.833333333333333,2112800,True,0,0,0,,0,0
164,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,69.75,10.244373400011682,"[40, 72, 92, 86, 89, 90, 16, 98, 73, 58]","[16500490, 16501487, 16502484, 16503481, 16504478, 16505475, 16506472, 16507469, 16508466, 16509463]",b49bc3742ff8712a7fc9675fc6220e722018c5c1766c2756717bb0b674ee1c05,10,6,6,6,0,4,0,0,0,640,36,604,0.05625,2,0.05555555555555555,34,3.5,2112800,True,0,0,0,,0,0
165,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,75.12000274658203,11.64614199999778,"[0, 58, 47, 44, 94, 66, 4, 7, 27, 2]","[16600493, 16601490, 16602487, 16603484, 16604481, 16605478, 16606475, 16607472, 16608469, 16609466]",d2c1c07a7cb81182da3e7b0e893eec49de793c4f0514c9bd23c696fe076c0f03,10,5,5,5,0,5,0,0,0,640,30,610,0.046875,1,0.03333333333333333,29,4.6,2112800,True,0,0,0,,0,0
166,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,70.7699966430664,11.718800999995437,"[58, 87, 14, 78, 40, 83, 73, 18, 52, 31]","[16700496, 16701493, 16702490, 16703487, 16704484, 16705481, 16706478, 16707475, 16708472, 16709469]",d921f64023085c871706a06dc3fe057226a27a25b48243af3bc769cd7470685f,10,8,8,8,0,2,0,0,0,640,48,592,0.075,0,0.0,48,4.625,2112800,True,0,0,0,,0,0
167,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,71.36000061035156,11.652629799995339,"[99, 22, 62, 86, 5, 20, 9, 51, 7, 54]","[16800499, 16801496, 16802493, 16803490, 16804487, 16805484, 16806481, 16807478, 16808475, 16809472]",88d6e06ba77d3d2fcc21604678df5992dde6a420faae7a36a26c8e95566bd270,10,5,5,5,0,5,0,0,0,640,30,610,0.046875,1,0.03333333333333333,29,4.4,2112800,True,0,0,0,,0,0
168,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,71.4000015258789,11.828803500000504,"[97, 37, 42, 7, 22, 5, 24, 56, 69, 12]","[16900502, 16901499, 16902496, 16903493, 16904490, 16905487, 16906484, 16907481, 16908478, 16909475]",015c2e8f7017d816799b9fba2cfa578a0069d9d1ab4e957f4d79edfb80f8af2e,10,6,6,6,0,4,0,0,0,640,36,604,0.05625,0,0.0,36,4.166666666666667,2112800,True,0,0,0,,0,0
169,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,72.36000061035156,10.525908400013577,"[96, 22, 76, 44, 59, 78, 12, 68, 94, 87]","[17000505, 17001502, 17002499, 17003496, 17004493, 17005490, 17006487, 17007484, 17008481, 17009478]",97986eb9991d8db7a14ba27e10054638d3eccea79deab53ea569ad86c1eeeb2e,10,7,7,7,0,3,0,0,0,640,42,598,0.065625,0,0.0,42,3.4285714285714284,2112800,True,0,0,0,,0,0
170,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,61.689998626708984,13.985039300008793,"[45, 7, 65, 19, 95, 16, 35, 23, 83, 88]","[17100508, 17101505, 17102502, 17103499, 17104496, 17105493, 17106490, 17107487, 17108484, 17109481]",96a5293761b8e8eee126e18182242fc200bbc37d79d6967a4d489b852409ed36,10,6,6,6,0,4,0,0,0,640,36,604,0.05625,0,0.0,36,6.333333333333333,2112800,True,0,0,0,,0,0
