round,algorithm,seed,tfp_target_ratio,tfp_max_history_gap,test_accuracy,round_train_seconds,selected_clients,task_seeds,global_state_sha256,clients_with_history,clients_history_eligible,clients_targeted,clients_dispatch_changed,clients_cold_start,clients_stale,clients_no_valid_history,clients_no_target_slots,total_reset_slots,targeted_reset_slots,random_reset_slots,actual_target_fraction,baseline_random_overlap_slots,baseline_random_overlap_rate,replaced_reset_slots,mean_history_gap_for_targeted,history_memory_bytes,controller_rng_unchanged,failed_client_updates
236,TargetedFedPhoenix,1,0.5,20,77.36000061035156,9.07111440000881,"[13, 71, 56, 63, 49, 44, 85, 76, 50, 93]","[23700706, 23701703, 23702700, 23703697, 23704694, 23705691, 23706688, 23707685, 23708682, 23709679]",50e8dbc10b67a3948957ac77a34557cbea7b6cc48c99696e004fbbf5921a53c4,10,10,10,10,0,0,0,0,620,310,310,0.5,2,0.0064516129032258064,308,9.4,2112800,True,0
237,TargetedFedPhoenix,1,0.5,20,68.6500015258789,8.224402100007865,"[45, 52, 95, 68, 64, 15, 29, 54, 43, 93]","[23800709, 23801706, 23802703, 23803700, 23804697, 23805694, 23806691, 23807688, 23808685, 23809682]",ee7d75d102f3fb608fe964cbd6c0c38a688d8c7c1b4a70956f63af61ae3cf723,10,8,8,8,0,2,0,0,620,248,372,0.4,5,0.020161290322580645,243,7.125,2112800,True,0
238,TargetedFedPhoenix,1,0.5,20,71.3499984741211,9.161398100011866,"[58, 70, 25, 56, 87, 27, 94, 1, 74, 44]","[23900712, 23901709, 23902706, 23903703, 23904700, 23905697, 23906694, 23907691, 23908688, 23909685]",ae313eb194c11d7f3683b1347f2725d09504367d02548052cd749b2928364a4d,10,9,9,9,0,1,0,0,620,279,341,0.45,3,0.010752688172043012,276,8.333333333333334,2112800,True,0
239,TargetedFedPhoenix,1,0.5,20,74.0199966430664,10.477159699992626,"[2, 7, 31, 45, 81, 62, 23, 97, 18, 27]","[24000715, 24001712, 24002709, 24003706, 24004703, 24005700, 24006697, 24007694, 24008691, 24009688]",d972a794b11ccf0b92d92eb828e0880d2df39f1c2967af1568b49bee827ba0fa,10,6,6,6,0,4,0,0,620,186,434,0.3,4,0.021505376344086023,182,8.333333333333334,2112800,True,0
240,TargetedFedPhoenix,1,0.5,20,64.9000015258789,9.959098100007395,"[25, 13, 40, 64, 52, 44, 22, 48, 3, 46]","[24100718, 24101715, 24102712, 24103709, 24104706, 24105703, 24106700, 24107697, 24108694, 24109691]",1d1b31f3453821b953edc60015ce8b45eeee8c6fd38662146302749db0bb902e,10,9,9,9,0,1,0,0,620,279,341,0.45,4,0.014336917562724014,275,5.777777777777778,2112800,True,0
241,TargetedFedPhoenix,1,0.5,20,75.91000366210938,7.712260000000242,"[84, 9, 72, 56, 13, 98, 21, 79, 71, 32]","[24200721, 24201718, 24202715, 24203712, 24204709, 24205706, 24206703, 24207700, 24208697, 24209694]",c6b53233118844f7d06ed729c43737a26e1200ac681e50b269fee76d85192b4d,10,9,9,9,0,1,0,0,620,279,341,0.45,6,0.021505376344086023,273,7.777777777777778,2112800,True,0
242,TargetedFedPhoenix,1,0.5,20,75.37000274658203,10.52304530001129,"[32, 2, 36, 91, 58, 81, 87, 68, 25, 5]","[24300724, 24301721, 24302718, 24303715, 24304712, 24305709, 24306706, 24307703, 24308700, 24309697]",6e1f918e9ff3f3ac8a3c7f499c202780e4280965ae8d57386b284bf30d28d620,10,9,9,9,0,1,0,0,620,279,341,0.45,2,0.007168458781362007,277,6.555555555555555,2112800,True,0
243,TargetedFedPhoenix,1,0.5,20,75.02999877929688,9.476882200004184,"[25, 41, 74, 21, 97, 69, 4, 17, 3, 88]","[24400727, 24401724, 24402721, 24403718, 24404715, 24405712, 24406709, 24407706, 24408703, 24409700]",9afc4a82c7b2cf5d5061768950f73dac5920a9f62509adda01bbf2ebc103fcf0,10,8,8,8,0,2,0,0,620,248,372,0.4,3,0.012096774193548387,245,6.125,2112800,True,0
244,TargetedFedPhoenix,1,0.5,20,74.55999755859375,10.27091809999547,"[80, 19, 97, 75, 60, 93, 78, 40, 32, 87]","[24500730, 24501727, 24502724, 24503721, 24504718, 24505715, 24506712, 24507709, 24508706, 24509703]",0f793d59b413d729ac0d1bbbf78e7225d9f825fb44902dca3aa372e546a0557d,10,9,9,9,0,1,0,0,620,279,341,0.45,4,0.014336917562724014,275,7.666666666666667,2112800,True,0
245,TargetedFedPhoenix,1,0.5,20,75.29000091552734,9.124144400004297,"[70, 59, 68, 16, 36, 72, 71, 45, 91, 56]","[24600733, 24601730, 24602727, 24603724, 24604721, 24605718, 24606715, 24607712, 24608709, 24609706]",4a3701ad0f2adc3dd1e3bceb213b971d8c4d32b989dbff5e187f1c3ea24f0ac4,10,9,9,9,0,1,0,0,620,279,341,0.45,7,0.025089605734767026,272,5.111111111111111,2112800,True,0
246,TargetedFedPhoenix,1,0.5,20,76.08999633789062,7.834366099996259,"[83, 81, 9, 39, 2, 67, 66, 98, 80, 51]","[24700736, 24701733, 24702730, 24703727, 24704724, 24705721, 24706718, 24707715, 24708712, 24709709]",c7a126b315ed575f2c89a01a93323947c9579ba6134817dfee2d8486de3b0637,10,8,8,8,0,2,0,0,620,248,372,0.4,2,0.008064516129032258,246,7.0,2112800,True,0
247,TargetedFedPhoenix,1,0.5,20,55.650001525878906,7.5869888000015635,"[43, 64, 42, 4, 78, 0, 39, 57, 37, 98]","[24800739, 24801736, 24802733, 24803730, 24804727, 24805724, 24806721, 24807718, 24808715, 24809712]",b76f8d75e23ac980e6d64560567586cbf3f1f046b8ba54b3d8841c17ec6b56fb,10,9,9,9,0,1,0,0,620,279,341,0.45,6,0.021505376344086023,273,8.777777777777779,2112800,True,0
248,TargetedFedPhoenix,1,0.5,20,72.5,10.872926700001699,"[11, 6, 16, 48, 14, 19, 68, 82, 94, 39]","[24900742, 24901739, 24902736, 24903733, 24904730, 24905727, 24906724, 24907721, 24908718, 24909715]",ef6e741b758180e461879ad7222d45e784ddc340b42eecca073c73756805a082,10,9,9,9,0,1,0,0,620,279,341,0.45,7,0.025089605734767026,272,8.444444444444445,2112800,True,0
249,TargetedFedPhoenix,1,0.5,20,70.72000122070312,9.16815179999685,"[0, 7, 93, 77, 78, 38, 46, 99, 42, 54]","[25000745, 25001742, 25002739, 25003736, 25004733, 25005730, 25006727, 25007724, 25008721, 25009718]",2f204424be61d9104c108ae9b05636aa53d646a7092aaf0bc2ce811b1dcc1d37,10,10,10,10,0,0,0,0,620,310,310,0.5,5,0.016129032258064516,305,9.0,2112800,True,0
250,TargetedFedPhoenix,1,0.5,20,74.08000183105469,11.758399800004554,"[36, 70, 71, 57, 63, 73, 69, 17, 48, 47]","[25100748, 25101745, 25102742, 25103739, 25104736, 25105733, 25106730, 25107727, 25108724, 25109721]",b1e0f93dac330b68715d57077c80f0b6a7e47738985aeacb9209837665908029,10,9,9,9,0,1,0,0,620,279,341,0.45,1,0.0035842293906810036,278,7.222222222222222,2112800,True,0
251,TargetedFedPhoenix,1,0.5,20,75.69999694824219,7.679051600003731,"[10, 42, 60, 43, 85, 48, 1, 91, 22, 26]","[25200751, 25201748, 25202745, 25203742, 25204739, 25205736, 25206733, 25207730, 25208727, 25209724]",924facfc118b25460d66e893d5fc2abd7aaca43e66589f5ed85f3496913cfd92,10,8,8,8,0,2,0,0,620,248,372,0.4,2,0.008064516129032258,246,7.375,2112800,True,0
252,TargetedFedPhoenix,1,0.5,20,74.54000091552734,10.118867500001215,"[46, 3, 23, 96, 47, 32, 52, 50, 82, 28]","[25300754, 25301751, 25302748, 25303745, 25304742, 25305739, 25306736, 25307733, 25308730, 25309727]",a562c499576b841f54859c27ae3811eceac9257ae34770c8862b579fdac25957,10,9,9,9,0,1,0,0,620,279,341,0.45,4,0.014336917562724014,275,9.666666666666666,2112800,True,0
253,TargetedFedPhoenix,1,0.5,20,70.79000091552734,8.466382699989481,"[2, 55, 26, 94, 14, 72, 5, 50, 91, 42]","[25400757, 25401754, 25402751, 25403748, 25404745, 25405742, 25406739, 25407736, 25408733, 25409730]",bb44e9bcba2d11fe61fd6f3d6b58eb7a39e31439aec1e8242c12251b587fd515,10,10,10,10,0,0,0,0,620,310,310,0.5,5,0.016129032258064516,305,6.2,2112800,True,0
254,TargetedFedPhoenix,1,0.5,20,68.62000274658203,9.58247080000001,"[75, 69, 0, 7, 53, 77, 67, 64, 62, 73]","[25500760, 25501757, 25502754, 25503751, 25504748, 25505745, 25506742, 25507739, 25508736, 25509733]",487b22c08251611870f7cef4ecc688af6f25fc891c18bc40428f7549566badf7,10,10,10,10,0,0,0,0,620,310,310,0.5,6,0.01935483870967742,304,8.2,2112800,True,0
255,TargetedFedPhoenix,1,0.5,20,77.02999877929688,9.63040799999726,"[14, 27, 66, 5, 15, 75, 91, 28, 63, 62]","[25600763, 25601760, 25602757, 25603754, 25604751, 25605748, 25606745, 25607742, 25608739, 25609736]",80c730d451080317878c93255745f59f9d8ad4a0dc500962b8619aca8da3d989,10,10,10,10,0,0,0,0,620,310,310,0.5,6,0.01935483870967742,304,5.9,2112800,True,0
256,TargetedFedPhoenix,1,0.5,20,71.02999877929688,9.576946300003328,"[74, 39, 76, 51, 46, 12, 95, 17, 68, 93]","[25700766, 25701763, 25702760, 25703757, 25704754, 25705751, 25706748, 25707745, 25708742, 25709739]",4ec5c526ea6d17389cdb9be857b07ba0712e783e22ee5203bfdbb5250d67f071,10,9,9,9,0,1,0,0,620,279,341,0.45,5,0.017921146953405017,274,10.555555555555555,2112800,True,0
257,TargetedFedPhoenix,1,0.5,20,75.04000091552734,10.324394900002517,"[46, 28, 88, 96, 20, 23, 19, 15, 91, 11]","[25800769, 25801766, 25802763, 25803760, 25804757, 25805754, 25806751, 25807748, 25808745, 25809742]",12e0f49c8eb71ae7b75a5bed67aa3a239c06bd9ac2c2a87977333f1f807f58be,10,9,9,9,0,1,0,0,620,279,341,0.45,2,0.007168458781362007,277,5.444444444444445,2112800,True,0
258,TargetedFedPhoenix,1,0.5,20,75.12000274658203,9.449632000003476,"[18, 46, 87, 61, 79, 50, 69, 97, 72, 37]","[25900772, 25901769, 25902766, 25903763, 25904760, 25905757, 25906754, 25907751, 25908748, 25909745]",e0397eeb1d6d75d14282126d1a3fe46491ef358e3f210467e16a2a980904ebf8,10,9,9,9,0,1,0,0,620,279,341,0.45,2,0.007168458781362007,277,10.0,2112800,True,0
259,TargetedFedPhoenix,1,0.5,20,73.43000030517578,10.408733500007656,"[34, 57, 53, 30, 72, 9, 37, 19, 5, 14]","[26000775, 26001772, 26002769, 26003766, 26004763, 26005760, 26006757, 26007754, 26008751, 26009748]",653e4e9d33faaf8819a8a008bac1fdf958a5ea4c6c67e3081873a8d681b2be26,10,8,8,8,0,2,0,0,620,248,372,0.4,2,0.008064516129032258,246,4.875,2112800,True,0
260,TargetedFedPhoenix,1,0.5,20,74.80999755859375,8.390545200003544,"[4, 67, 61, 35, 96, 86, 63, 9, 8, 36]","[26100778, 26101775, 26102772, 26103769, 26104766, 26105763, 26106760, 26107757, 26108754, 26109751]",6fb9c4e440d11ea92a7f544ba148795bec0780e4e71e1860dd426b50ddd1d1f3,10,7,7,7,0,3,0,0,620,217,403,0.35,5,0.02304147465437788,212,5.714285714285714,2112800,True,0
261,TargetedFedPhoenix,1,0.5,20,76.61000061035156,9.103708100010408,"[89, 41, 20, 92, 67, 44, 61, 77, 3, 9]","[26200781, 26201778, 26202775, 26203772, 26204769, 26205766, 26206763, 26207760, 26208757, 26209754]",0dac6e4fc7f5ff44a675ff7d341d6152e5907aa14b7ef8b39754b95874922cac,10,7,7,7,0,3,0,0,620,217,403,0.35,1,0.004608294930875576,216,5.857142857142857,2112800,True,0
262,TargetedFedPhoenix,1,0.5,20,76.26000213623047,9.375551500008442,"[87, 20, 97, 50, 35, 68, 33, 98, 53, 96]","[26300784, 26301781, 26302778, 26303775, 26304772, 26305769, 26306766, 26307763, 26308760, 26309757]",9a1b851c0df87e2e428b640a379a3ea7a2e1892e9824b142ed7b46b3de94a577,10,9,9,9,0,1,0,0,620,279,341,0.45,3,0.010752688172043012,276,4.555555555555555,2112800,True,0
263,TargetedFedPhoenix,1,0.5,20,69.2300033569336,10.442638799999258,"[89, 57, 26, 69, 23, 54, 68, 92, 4, 82]","[26400787, 26401784, 26402781, 26403778, 26404775, 26405772, 26406769, 26407766, 26408763, 26409760]",3525f0ca9cb0f01529dc23c33fd55a2f56f9557a053f3527c49b82ad6117f79e,10,10,10,10,0,0,0,0,620,310,310,0.5,7,0.02258064516129032,303,5.8,2112800,True,0
264,TargetedFedPhoenix,1,0.5,20,73.48999786376953,9.663019999992684,"[45, 31, 11, 28, 39, 71, 7, 91, 4, 93]","[26500790, 26501787, 26502784, 26503781, 26504778, 26505775, 26506772, 26507769, 26508766, 26509763]",fcf113073a58ad1047f6cb232fd8a1969d2fb6be193ffeb779399c8fc86c4954,10,9,9,9,0,1,0,0,620,279,341,0.45,3,0.010752688172043012,276,9.0,2112800,True,0
265,TargetedFedPhoenix,1,0.5,20,62.68000030517578,11.189022099992144,"[2, 85, 50, 23, 46, 82, 83, 20, 49, 6]","[26600793, 26601790, 26602787, 26603784, 26604781, 26605778, 26606775, 26607772, 26608769, 26609766]",bc4cffe97eb8ec786948a0de7d0f8cff17f2bbfedfa25b7ecce4d97a5c274141,10,9,9,9,0,1,0,0,620,279,341,0.45,4,0.014336917562724014,275,8.777777777777779,2112800,True,0
266,TargetedFedPhoenix,1,0.5,20,73.27999877929688,10.994606600012048,"[3, 42, 84, 62, 69, 25, 23, 76, 52, 75]","[26700796, 26701793, 26702790, 26703787, 26704784, 26705781, 26706778, 26707775, 26708772, 26709769]",70309ce227408c3c3fa82c345c6c32d25adb5d91667e82a5c81c96e704c18a31,10,8,8,8,0,2,0,0,620,248,372,0.4,3,0.012096774193548387,245,8.5,2112800,True,0
267,TargetedFedPhoenix,1,0.5,20,71.33000183105469,8.745639000000665,"[4, 95, 1, 21, 83, 23, 48, 78, 42, 31]","[26800799, 26801796, 26802793, 26803790, 26804787, 26805784, 26806781, 26807778, 26808775, 26809772]",f3ba3e237c61104d0447d925c2f81ae9bb68a02a1defa586f814cadef37128a4,10,9,9,9,0,1,0,0,620,279,341,0.45,6,0.021505376344086023,273,7.888888888888889,2112800,True,0
268,TargetedFedPhoenix,1,0.5,20,45.66999816894531,8.03053920000093,"[38, 6, 37, 55, 34, 97, 98, 74, 56, 45]","[26900802, 26901799, 26902796, 26903793, 26904790, 26905787, 26906784, 26907781, 26908778, 26909775]",9379948a0675b20ba90dca0b3a6d64b4f2f4daceb7abbd2ef743c17269b1c244,10,9,9,9,0,1,0,0,620,279,341,0.45,6,0.021505376344086023,273,9.222222222222221,2112800,True,0
269,TargetedFedPhoenix,1,0.5,20,73.27999877929688,8.364926399997785,"[54, 93, 74, 85, 16, 98, 50, 59, 70, 3]","[27000805, 27001802, 27002799, 27003796, 27004793, 27005790, 27006787, 27007784, 27008781, 27009778]",938f39db133efacc3bed62c70bb561dd7e1559d36c7c7c586ce329b0ce2f45d7,10,8,8,8,0,2,0,0,620,248,372,0.4,3,0.012096774193548387,245,5.375,2112800,True,0
270,TargetedFedPhoenix,1,0.5,20,68.76000213623047,9.085684199992102,"[39, 20, 43, 1, 78, 0, 60, 31, 15, 6]","[27100808, 27101805, 27102802, 27103799, 27104796, 27105793, 27106790, 27107787, 27108784, 27109781]",51d443069050e07ccd1133b5d4b946521d55c888d497753a92d3d9cd3a977113,10,10,10,10,0,0,0,0,620,310,310,0.5,5,0.016129032258064516,305,8.9,2112800,True,0
271,TargetedFedPhoenix,1,0.5,20,70.08000183105469,8.220461799995974,"[42, 76, 2, 31, 19, 17, 83, 92, 44, 35]","[27200811, 27201808, 27202805, 27203802, 27204799, 27205796, 27206793, 27207790, 27208787, 27209784]",6de7e806443d4a2b39ebe2a4ec9faf33c5b9749c785cc89690a7003b04264dd7,10,10,10,10,0,0,0,0,620,310,310,0.5,3,0.00967741935483871,307,7.4,2112800,True,0
272,TargetedFedPhoenix,1,0.5,20,68.12000274658203,7.29218459999538,"[56, 91, 92, 28, 38, 82, 32, 98, 63, 85]","[27300814, 27301811, 27302808, 27303805, 27304802, 27305799, 27306796, 27307793, 27308790, 27309787]",89b718b1d32c088da16499f01de246f07295122d73d277f992b3e605a7b0f973,10,10,10,10,0,0,0,0,620,310,310,0.5,5,0.016129032258064516,305,7.0,2112800,True,0
273,TargetedFedPhoenix,1,0.5,20,65.30999755859375,10.998978000003262,"[5, 84, 60, 47, 3, 13, 65, 92, 19, 74]","[27400817, 27401814, 27402811, 27403808, 27404805, 27405802, 27406799, 27407796, 27408793, 27409790]",394f3d1ca635d08daf5583cc4eff297789944aa0c6f9bcdf0c59446cbd79b12e,10,7,7,7,0,3,0,0,620,217,403,0.35,1,0.004608294930875576,216,5.0,2112800,True,0
274,TargetedFedPhoenix,1,0.5,20,53.70000076293945,9.67691099998774,"[59, 45, 39, 67, 6, 78, 84, 80, 22, 57]","[27500820, 27501817, 27502814, 27503811, 27504808, 27505805, 27506802, 27507799, 27508796, 27509793]",2b8240d301192055a340335d5a04036665c8912f307fdaff3faf75e032a949ea,10,8,8,8,0,2,0,0,620,248,372,0.4,3,0.012096774193548387,245,6.0,2112800,True,0
275,TargetedFedPhoenix,1,0.5,20,76.08000183105469,8.035620000009658,"[64, 42, 43, 38, 94, 36, 68, 8, 11, 89]","[27600823, 27601820, 27602817, 27603814, 27604811, 27605808, 27606805, 27607802, 27608799, 27609796]",0940cfd1133b73ad572265059e201c2af1e0273a00f9ad50042a8ced301a88b4,10,8,8,8,0,2,0,0,620,248,372,0.4,6,0.024193548387096774,242,9.625,2112800,True,0
276,TargetedFedPhoenix,1,0.5,20,66.20999908447266,13.278206699993461,"[23, 69, 89, 9, 42, 74, 62, 68, 57, 93]","[27700826, 27701823, 27702820, 27703817, 27704814, 27705811, 27706808, 27707805, 27708802, 27709799]",e97c1ac5cc2af7d76769cae58b8ce1ecee24dcececcb31805c3dd89f71fed021,10,10,10,10,0,0,0,0,620,310,310,0.5,8,0.025806451612903226,302,5.9,2112800,True,0
277,TargetedFedPhoenix,1,0.5,20,76.4000015258789,11.208153600004152,"[85, 66, 93, 44, 48, 13, 3, 21, 23, 39]","[27800829, 27801826, 27802823, 27803820, 27804817, 27805814, 27806811, 27807808, 27808805, 27809802]",6166245283bbd60f66550f307ffa1999424aeba0614e2beedc06d682c95dfa7d,10,9,9,9,0,1,0,0,620,279,341,0.45,2,0.007168458781362007,277,4.888888888888889,2112800,True,0
278,TargetedFedPhoenix,1,0.5,20,70.5,11.573124500006088,"[28, 94, 18, 68, 65, 53, 66, 75, 12, 92]","[27900832, 27901829, 27902826, 27903823, 27904820, 27905817, 27906814, 27907811, 27908808, 27909805]",e6da1c4aac0c8dd5c8f3e6c4fd10cd51b9043e59f553fd206c1acec090ba34eb,10,9,9,9,0,1,0,0,620,279,341,0.45,4,0.014336917562724014,275,7.777777777777778,2112800,True,0
279,TargetedFedPhoenix,1,0.5,20,77.22000122070312,8.600528900002246,"[90, 75, 39, 64, 49, 44, 66, 50, 60, 98]","[28000835, 28001832, 28002829, 28003826, 28004823, 28005820, 28006817, 28007814, 28008811, 28009808]",c4459d3d68414f33f899526f13ea763021101a6b1e411f7da31acf67271267c7,10,9,9,9,0,1,0,0,620,279,341,0.45,6,0.021505376344086023,273,5.222222222222222,2112800,True,0
280,TargetedFedPhoenix,1,0.5,20,75.7300033569336,10.362027299997862,"[61, 27, 77, 23, 66, 33, 26, 42, 37, 78]","[28100838, 28101835, 28102832, 28103829, 28104826, 28105823, 28106820, 28107817, 28108814, 28109811]",b14c74cf4aec1a75e7c85754f21eb1a341ada03a63bf7e71295111aef607aa34,10,9,9,9,0,1,0,0,620,279,341,0.45,7,0.025089605734767026,272,11.0,2112800,True,0
281,TargetedFedPhoenix,1,0.5,20,71.12999725341797,9.25370689999545,"[0, 56, 5, 30, 76, 95, 53, 73, 63, 88]","[28200841, 28201838, 28202835, 28203832, 28204829, 28205826, 28206823, 28207820, 28208817, 28209814]",f1a6b8af1067e58d20dc3919abe605476e1de9a83d40c6bc1aec162bc415ae11,10,7,7,7,0,3,0,0,620,217,403,0.35,4,0.018433179723502304,213,9.142857142857142,2112800,True,0
282,TargetedFedPhoenix,1,0.5,20,65.7699966430664,10.194387700001244,"[84, 89, 68, 64, 78, 62, 28, 30, 49, 41]","[28300844, 28301841, 28302838, 28303835, 28304832, 28305829, 28306826, 28307823, 28308820, 28309817]",b364f583a15d1608294e767da264d3acd76d558a94349530ac317807f7452d5f,10,9,9,9,0,1,0,0,620,279,341,0.45,4,0.014336917562724014,275,4.111111111111111,2112800,True,0
283,TargetedFedPhoenix,1,0.5,20,74.2699966430664,9.06001310001011,"[67, 45, 94, 35, 39, 72, 5, 22, 7, 62]","[28400847, 28401844, 28402841, 28403838, 28404835, 28405832, 28406829, 28407826, 28408823, 28409820]",4c61246936a39cf9ab182cbecaf9325512c3cf9c175da3ce44f641de4d641de8,10,9,9,9,0,1,0,0,620,279,341,0.45,8,0.02867383512544803,271,7.777777777777778,2112800,True,0
284,TargetedFedPhoenix,1,0.5,20,76.66000366210938,8.47901960001036,"[90, 91, 9, 58, 98, 5, 97, 92, 55, 12]","[28500850, 28501847, 28502844, 28503841, 28504838, 28505835, 28506832, 28507829, 28508826, 28509823]",35a522f349fa18c28f53a0bab6189c9af60af0993a377030a9ab17e8aac1cf13,10,9,9,9,0,1,0,0,620,279,341,0.45,3,0.010752688172043012,276,8.333333333333334,2112800,True,0
285,TargetedFedPhoenix,1,0.5,20,75.72000122070312,8.75300649998826,"[84, 9, 22, 95, 91, 55, 21, 15, 13, 1]","[28600853, 28601850, 28602847, 28603844, 28604841, 28605838, 28606835, 28607832, 28608829, 28609826]",f084e173c668123426a03a3663f65fc5face2856c78dbe5fdffa4f78fad9a424,10,10,10,10,0,0,0,0,620,310,310,0.5,4,0.012903225806451613,306,5.8,2112800,True,0
286,TargetedFedPhoenix,1,0.5,20,68.2300033569336,10.089684899998247,"[1, 53, 10, 7, 6, 90, 21, 92, 78, 46]","[28700856, 28701853, 28702850, 28703847, 28704844, 28705841, 28706838, 28707835, 28708832, 28709829]",d700b7c7bb7328b640f9e9c574fbf9b7551a6949b45f2654ca4fdad87cbc2971,10,8,8,8,0,2,0,0,620,248,372,0.4,3,0.012096774193548387,245,3.75,2112800,True,0
287,TargetedFedPhoenix,1,0.5,20,73.79000091552734,10.588668600001256,"[85, 92, 66, 58, 24, 86, 82, 2, 7, 64]","[28800859, 28801856, 28802853, 28803850, 28804847, 28805844, 28806841, 28807838, 28808835, 28809832]",b5186487c502b9506f5cdeac2986c44d4c2ace77db8eb5715efa59c1c9dacfd6,10,8,8,8,0,2,0,0,620,248,372,0.4,2,0.008064516129032258,246,7.25,2112800,True,0
288,TargetedFedPhoenix,1,0.5,20,69.41000366210938,10.83215420000488,"[40, 50, 36, 99, 33, 79, 62, 74, 16, 22]","[28900862, 28901859, 28902856, 28903853, 28904850, 28905847, 28906844, 28907841, 28908838, 28909835]",a677a13c5fcf3b0a4523bf050485aaeb6cb18fc338e61ada85a9329c26c96ce5,10,7,7,7,0,3,0,0,620,217,403,0.35,6,0.027649769585253458,211,9.857142857142858,2112800,True,0
289,TargetedFedPhoenix,1,0.5,20,73.30999755859375,10.136684099998092,"[25, 33, 10, 14, 87, 8, 51, 83, 69, 57]","[29000865, 29001862, 29002859, 29003856, 29004853, 29005850, 29006847, 29007844, 29008841, 29009838]",af0de94f6793c13a808d43b6e8373549c4225449f555e7bbdb1df563fb3d78f0,10,6,6,6,0,4,0,0,620,186,434,0.3,2,0.010752688172043012,184,10.333333333333334,2112800,True,0
290,TargetedFedPhoenix,1,0.5,20,76.4800033569336,9.476502599995001,"[35, 15, 38, 19, 52, 46, 71, 9, 47, 75]","[29100868, 29101865, 29102862, 29103859, 29104856, 29105853, 29106850, 29107847, 29108844, 29109841]",f50e7e1607be031cf361c0f4b939de88bae652a6aec037e3dcaa3be7ecdd9fca,10,8,8,8,0,2,0,0,620,248,372,0.4,4,0.016129032258064516,244,10.125,2112800,True,0
291,TargetedFedPhoenix,1,0.5,20,74.30999755859375,8.794479099989985,"[86, 92, 14, 8, 45, 38, 60, 63, 82, 46]","[29200871, 29201868, 29202865, 29203862, 29204859, 29205856, 29206853, 29207850, 29208847, 29209844]",e36ebee8177fc7e7778d4652eac0acb2ed10a6430abcf2c2a312127b1ce7cfa2,10,10,10,10,0,0,0,0,620,310,310,0.5,9,0.02903225806451613,301,4.8,2112800,True,0
292,TargetedFedPhoenix,1,0.5,20,69.3499984741211,9.853523300000234,"[73, 57, 67, 14, 40, 24, 63, 35, 72, 69]","[29300874, 29301871, 29302868, 29303865, 29304862, 29305859, 29306856, 29307853, 29308850, 29309847]",7b0cd21d8212b788a2dc2fe568e06d85b7597e8b887de3c00cab9d2953ef7f10,10,10,10,10,0,0,0,0,620,310,310,0.5,6,0.01935483870967742,304,4.8,2112800,True,0
293,TargetedFedPhoenix,1,0.5,20,71.62999725341797,8.217301500000758,"[77, 55, 61, 34, 18, 35, 0, 97, 98, 26]","[29400877, 29401874, 29402871, 29403868, 29404865, 29405862, 29406859, 29407856, 29408853, 29409850]",ac0880fcd2b4132cd2de33602ad6bf94becaf0d0153378eab9f43211228f6ae6,10,9,9,9,0,1,0,0,620,279,341,0.45,7,0.025089605734767026,272,10.333333333333334,2112800,True,0
294,TargetedFedPhoenix,1,0.5,20,71.80999755859375,7.793183100002352,"[90, 30, 53, 77, 76, 85, 8, 35, 81, 69]","[29500880, 29501877, 29502874, 29503871, 29504868, 29505865, 29506862, 29507859, 29508856, 29509853]",9363a0bdfec303a4c95552831562e91510035c42bc30f7a311029af31ac3c4d4,10,9,9,9,0,1,0,0,620,279,341,0.45,2,0.007168458781362007,277,6.111111111111111,2112800,True,0
295,TargetedFedPhoenix,1,0.5,20,66.9800033569336,10.410046499993769,"[52, 30, 46, 49, 35, 90, 6, 40, 20, 97]","[29600883, 29601880, 29602877, 29603874, 29604871, 29605868, 29606865, 29607862, 29608859, 29609856]",0baf0822464e631eae16dba868e9067195e3f21d714aed7bea4c18d6689e6dac,10,9,9,9,0,1,0,0,620,279,341,0.45,5,0.017921146953405017,274,4.333333333333333,2112800,True,0
296,TargetedFedPhoenix,1,0.5,20,74.87999725341797,9.198514499992598,"[42, 21, 97, 18, 44, 48, 98, 45, 7, 95]","[29700886, 29701883, 29702880, 29703877, 29704874, 29705871, 29706868, 29707865, 29708862, 29709859]",3b0d7334b4be65dbe85ea57e0a25e4927df777707588ac8e980d3367146e8d5c,10,10,10,10,0,0,0,0,620,310,310,0.5,1,0.0032258064516129032,309,9.4,2112800,True,0
297,TargetedFedPhoenix,1,0.5,20,75.87999725341797,9.127610399998957,"[67, 72, 49, 58, 2, 66, 55, 98, 25, 53]","[29800889, 29801886, 29802883, 29803880, 29804877, 29805874, 29806871, 29807868, 29808865, 29809862]",5fa17181aa3a2de6118d14378be1c52a61c814c77f52a3ff2d1c4447e639e7aa,10,10,10,10,0,0,0,0,620,310,310,0.5,6,0.01935483870967742,304,5.8,2112800,True,0
298,TargetedFedPhoenix,1,0.5,20,67.83000183105469,10.573778000005404,"[16, 2, 36, 77, 86, 40, 87, 33, 95, 75]","[29900892, 29901889, 29902886, 29903883, 29904880, 29905877, 29906874, 29907871, 29908868, 29909865]",55f6e48af26dc605b545acca3512c9a81eff3a2c6707a2d9f581084660333a2e,10,10,10,10,0,0,0,0,620,310,310,0.5,3,0.00967741935483871,307,6.3,2112800,True,0
