round,algorithm,seed,tfp_target_ratio,tfp_max_history_gap,test_accuracy,round_train_seconds,selected_clients,task_seeds,global_state_sha256,clients_with_history,clients_history_eligible,clients_targeted,clients_dispatch_changed,clients_cold_start,clients_stale,clients_no_valid_history,clients_no_target_slots,total_reset_slots,targeted_reset_slots,random_reset_slots,actual_target_fraction,baseline_random_overlap_slots,baseline_random_overlap_rate,replaced_reset_slots,mean_history_gap_for_targeted,history_memory_bytes,controller_rng_unchanged,failed_client_updates
125,TargetedFedPhoenix,1,0.25,20,65.62999725341797,7.232585100005963,"[27, 62, 32, 10, 22, 72, 64, 25, 86, 60]","[12600373, 12601370, 12602367, 12603364, 12604361, 12605358, 12606355, 12607352, 12608349, 12609346]",25a243fa22fceb618d405bf993f6ffd4df1b1203e62a155fa8d806559c48fcb3,10,8,8,8,0,2,0,0,650,120,530,0.18461538461538463,1,0.008333333333333333,119,9.875,2112800,True,0
126,TargetedFedPhoenix,1,0.25,20,63.95000076293945,7.434654900003807,"[84, 7, 64, 76, 15, 46, 27, 47, 40, 69]","[12700376, 12701373, 12702370, 12703367, 12704364, 12705361, 12706358, 12707355, 12708352, 12709349]",88783e0f49a667b115af857652bac385dcf47a3a666f9e7743435a6b728bc030,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,0,0.0,135,4.444444444444445,2112800,True,0
127,TargetedFedPhoenix,1,0.25,20,71.51000213623047,8.113001999998232,"[75, 97, 79, 87, 11, 7, 37, 92, 41, 12]","[12800379, 12801376, 12802373, 12803370, 12804367, 12805364, 12806361, 12807358, 12808355, 12809352]",a156ac075f2d569aacd2612e250251c4594ed9965030aef34afee380c1d1b8d0,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,0,0.0,135,6.666666666666667,2112800,True,0
128,TargetedFedPhoenix,1,0.25,20,68.27999877929688,7.379888800001936,"[78, 4, 17, 21, 76, 74, 19, 61, 45, 86]","[12900382, 12901379, 12902376, 12903373, 12904370, 12905367, 12906364, 12907361, 12908358, 12909355]",f086bfc1c919958bd4ce5d887b932fa78b783b5fde7f1f4e63d43bfaf9f6957b,10,7,7,7,0,3,0,0,650,105,545,0.16153846153846155,1,0.009523809523809525,104,6.142857142857143,2112800,True,0
129,TargetedFedPhoenix,1,0.25,20,74.5,9.11455389999901,"[23, 41, 75, 36, 26, 49, 95, 16, 93, 72]","[13000385, 13001382, 13002379, 13003376, 13004373, 13005370, 13006367, 13007364, 13008361, 13009358]",21740ea53023866c247915f2a721de270d53d4782aee120f0d6e97b29fd2c407,10,10,10,10,0,0,0,0,650,150,500,0.23076923076923078,1,0.006666666666666667,149,7.3,2112800,True,0
130,TargetedFedPhoenix,1,0.25,20,62.13999938964844,8.172587599998224,"[59, 53, 65, 8, 68, 35, 13, 55, 23, 97]","[13100388, 13101385, 13102382, 13103379, 13104376, 13105373, 13106370, 13107367, 13108364, 13109361]",0306b075d2eebbe95f3f9f6c6be110720a1d041512bf5ce0c17185bc1d77b65b,10,8,8,8,0,2,0,0,650,120,530,0.18461538461538463,6,0.05,114,8.5,2112800,True,0
131,TargetedFedPhoenix,1,0.25,20,66.47000122070312,6.221855499999947,"[74, 98, 22, 45, 97, 87, 92, 71, 47, 79]","[13200391, 13201388, 13202385, 13203382, 13204379, 13205376, 13206373, 13207370, 13208367, 13209364]",30cccb1fd0e169e2e828621dccec7f6aedf3026b30c2daa16e69f97f7ff018b7,10,10,10,10,0,0,0,0,650,150,500,0.23076923076923078,1,0.006666666666666667,149,6.0,2112800,True,0
132,TargetedFedPhoenix,1,0.25,20,76.05000305175781,7.5669455000024755,"[35, 70, 59, 49, 36, 91, 82, 50, 26, 72]","[13300394, 13301391, 13302388, 13303385, 13304382, 13305379, 13306376, 13307373, 13308370, 13309367]",c9b67da2262aedf4b8128cb33ccf012f46e0fd979585b1017d8b7b8e281d4329,10,10,10,10,0,0,0,0,650,150,500,0.23076923076923078,3,0.02,147,8.0,2112800,True,0
133,TargetedFedPhoenix,1,0.25,20,65.31999969482422,7.056844999999157,"[22, 83, 75, 29, 66, 48, 12, 10, 86, 1]","[13400397, 13401394, 13402391, 13403388, 13404385, 13405382, 13406379, 13407376, 13408373, 13409370]",161de9286ed81228b77ce99fc646ae9d7151b6bec2391308d794348fed929f54,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,1,0.007407407407407408,134,8.222222222222221,2112800,True,0
134,TargetedFedPhoenix,1,0.25,20,74.69999694824219,9.733245099996566,"[76, 33, 40, 59, 65, 63, 73, 36, 99, 82]","[13500400, 13501397, 13502394, 13503391, 13504388, 13505385, 13506382, 13507379, 13508376, 13509373]",638de5453115966b1798eaaf78621d46f94cec72242f59f717474b434938e203,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,3,0.022222222222222223,132,8.0,2112800,True,0
135,TargetedFedPhoenix,1,0.25,20,67.08999633789062,7.0060407999990275,"[85, 88, 54, 40, 70, 67, 86, 38, 58, 42]","[13600403, 13601400, 13602397, 13603394, 13604391, 13605388, 13606385, 13607382, 13608379, 13609376]",26c54fc317c4a3f47fb2867a884b430d32f75d264669317611ad253ca06b6f54,10,7,7,7,0,3,0,0,650,105,545,0.16153846153846155,0,0.0,105,11.0,2112800,True,0
136,TargetedFedPhoenix,1,0.25,20,66.7300033569336,6.632424900002661,"[89, 56, 12, 90, 94, 86, 19, 78, 92, 59]","[13700406, 13701403, 13702400, 13703397, 13704394, 13705391, 13706388, 13707385, 13708382, 13709379]",fbd85bb12397c0f8ddfc2c2b23d96ee89f60a1fcbc6cffc36d467c47873e27fa,10,7,7,7,0,3,0,0,650,105,545,0.16153846153846155,0,0.0,105,6.0,2112800,True,0
137,TargetedFedPhoenix,1,0.25,20,72.94000244140625,9.055725099999108,"[7, 94, 69, 44, 50, 26, 75, 24, 33, 18]","[13800409, 13801406, 13802403, 13803400, 13804397, 13805394, 13806391, 13807388, 13808385, 13809382]",a4a1363acd9dea6cf9f33ceb2fc51a7f7344a38d55845548d87bb37ca0c68949,10,8,8,8,0,2,0,0,650,120,530,0.18461538461538463,0,0.0,120,7.0,2112800,True,0
138,TargetedFedPhoenix,1,0.25,20,73.37000274658203,7.514546900012647,"[89, 75, 84, 93, 35, 71, 19, 63, 59, 94]","[13900412, 13901409, 13902406, 13903403, 13904400, 13905397, 13906394, 13907391, 13908388, 13909385]",34db85c695b3c59317a7dd751380d75420e56a4738545786d0b481e65facacaf,10,10,10,10,0,0,0,0,650,150,500,0.23076923076923078,3,0.02,147,4.6,2112800,True,0
139,TargetedFedPhoenix,1,0.25,20,70.56999969482422,6.6983603000117,"[54, 66, 17, 43, 53, 40, 76, 1, 4, 81]","[14000415, 14001412, 14002409, 14003406, 14004403, 14005400, 14006397, 14007394, 14008391, 14009388]",7ebc74dc012183c9f4652e163e8affae6ff92eae3524aee09ffb641db56c0281,10,10,10,10,0,0,0,0,650,150,500,0.23076923076923078,3,0.02,147,9.1,2112800,True,0
140,TargetedFedPhoenix,1,0.25,20,72.69000244140625,7.745731999995769,"[52, 51, 97, 7, 41, 61, 29, 88, 49, 26]","[14100418, 14101415, 14102412, 14103409, 14104406, 14105403, 14106400, 14107397, 14108394, 14109391]",5272d7fa6920d9f0df1d3527bf221f5090138cea3350757de7c193f39b816d4b,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,2,0.014814814814814815,133,8.666666666666666,2112800,True,0
141,TargetedFedPhoenix,1,0.25,20,73.98999786376953,7.47406530000444,"[21, 47, 20, 59, 85, 2, 99, 70, 54, 50]","[14200421, 14201418, 14202415, 14203412, 14204409, 14205406, 14206403, 14207400, 14208397, 14209394]",3e29aba5b956bd48800cce34874d1933914fda4427f5813e6042920566f2ef8a,10,8,8,8,0,2,0,0,650,120,530,0.18461538461538463,5,0.041666666666666664,115,6.375,2112800,True,0
142,TargetedFedPhoenix,1,0.25,20,65.9000015258789,9.64608710000175,"[65, 98, 79, 6, 58, 92, 19, 37, 33, 75]","[14300424, 14301421, 14302418, 14303415, 14304412, 14305409, 14306406, 14307403, 14308400, 14309397]",48ef58bacdb5c66d0cf367ededa704b70b7eb11dc8573a0f164227ad4cfdc86b,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,2,0.014814814814814815,133,7.888888888888889,2112800,True,0
143,TargetedFedPhoenix,1,0.25,20,65.1500015258789,7.043972400002531,"[44, 84, 56, 0, 69, 15, 66, 78, 42, 95]","[14400427, 14401424, 14402421, 14403418, 14404415, 14405412, 14406409, 14407406, 14408403, 14409400]",d3272a416e0cbd159eae6519d18f695dc3f1ffe37de26ebf3e1aac924dd912df,10,10,10,10,0,0,0,0,650,150,500,0.23076923076923078,0,0.0,150,9.3,2112800,True,0
144,TargetedFedPhoenix,1,0.25,20,74.0999984741211,8.613305500010028,"[36, 20, 53, 26, 80, 67, 25, 37, 39, 10]","[14500430, 14501427, 14502424, 14503421, 14504418, 14505415, 14506412, 14507409, 14508406, 14509403]",44b21fbe7922844003a89c616a747d711cd44d27f6d7869d4f642f49c656d231,10,8,8,8,0,2,0,0,650,120,530,0.18461538461538463,3,0.025,117,7.875,2112800,True,0
145,TargetedFedPhoenix,1,0.25,20,67.87999725341797,8.571444400004111,"[54, 62, 65, 69, 82, 46, 64, 70, 59, 11]","[14600433, 14601430, 14602427, 14603424, 14604421, 14605418, 14606415, 14607412, 14608409, 14609406]",7c5d45fc9a7a665097c1734a58946fb4d83e4d5121b803263fcc784f2b4e5f2b,10,10,10,10,0,0,0,0,650,150,500,0.23076923076923078,0,0.0,150,10.4,2112800,True,0
146,TargetedFedPhoenix,1,0.25,20,63.2599983215332,7.29417100000137,"[78, 89, 64, 25, 85, 9, 57, 41, 97, 45]","[14700436, 14701433, 14702430, 14703427, 14704424, 14705421, 14706418, 14707415, 14708412, 14709409]",2c19657e47ba45cb70ee644059b1c8a8f256c8cfd30bc1996e12e415cac94403,10,8,8,8,0,2,0,0,650,120,530,0.18461538461538463,1,0.008333333333333333,119,5.75,2112800,True,0
147,TargetedFedPhoenix,1,0.25,20,72.19999694824219,7.271427400002722,"[32, 8, 70, 41, 12, 19, 88, 20, 98, 33]","[14800439, 14801436, 14802433, 14803430, 14804427, 14805424, 14806421, 14807418, 14808415, 14809412]",b212094b3a8c540cacc983d124941604d5b8989327d7b470f89caf5e39cdd9c9,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,0,0.0,135,6.222222222222222,2112800,True,0
148,TargetedFedPhoenix,1,0.25,20,70.7300033569336,8.155660899996292,"[50, 29, 81, 33, 44, 69, 2, 68, 93, 85]","[14900442, 14901439, 14902436, 14903433, 14904430, 14905427, 14906424, 14907421, 14908418, 14909415]",91f63f6d28bc6eee5c6560b45b145115c7575ce83ae839f9c9fba7ce82f29871,10,10,10,10,0,0,0,0,650,150,500,0.23076923076923078,3,0.02,147,7.0,2112800,True,0
149,TargetedFedPhoenix,1,0.25,20,67.26000213623047,7.004663400002755,"[5, 84, 70, 73, 31, 62, 69, 13, 86, 74]","[15000445, 15001442, 15002439, 15003436, 15004433, 15005430, 15006427, 15007424, 15008421, 15009418]",ba607321622ed1c57b0985204ba9c1db48b145501e8d2142b6b70600d6e6dbcf,10,8,8,8,0,2,0,0,650,120,530,0.18461538461538463,2,0.016666666666666666,118,9.75,2112800,True,0
150,TargetedFedPhoenix,1,0.25,20,75.29000091552734,7.182107000000542,"[69, 9, 41, 83, 76, 63, 34, 67, 36, 87]","[15100448, 15101445, 15102442, 15103439, 15104436, 15105433, 15106430, 15107427, 15108424, 15109421]",b4b506c88039a56c2f6be51e57ad28d1b320a7baa1f0a5306e0975840d6aecea,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,5,0.037037037037037035,130,8.777777777777779,2112800,True,0
151,TargetedFedPhoenix,1,0.25,20,58.150001525878906,7.3203524999989895,"[40, 77, 95, 52, 25, 38, 46, 47, 93, 88]","[15200451, 15201448, 15202445, 15203442, 15204439, 15205436, 15206433, 15207430, 15208427, 15209424]",0c529ad7fe08149c9e1e7c3c7c3684e83dd56610a98cd6af5fe68b220c37555b,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,0,0.0,135,8.333333333333334,2112800,True,0
152,TargetedFedPhoenix,1,0.25,20,66.37000274658203,8.427857599992421,"[14, 22, 87, 6, 15, 36, 37, 44, 48, 38]","[15300454, 15301451, 15302448, 15303445, 15304442, 15305439, 15306436, 15307433, 15308430, 15309427]",cc4505ce36d828ffbc1e2ed5fe6c068f045adeb8694525ad34c30fd1ac554955,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,2,0.014814814814814815,133,8.222222222222221,2112800,True,0
153,TargetedFedPhoenix,1,0.25,20,72.91000366210938,7.819828599996981,"[14, 66, 74, 62, 49, 45, 18, 79, 15, 68]","[15400457, 15401454, 15402451, 15403448, 15404445, 15405442, 15406439, 15407436, 15408433, 15409430]",b907950af1c1d61da80ff3cd2a73ce05323882f04c93d830a5632deedb07debc,10,10,10,10,0,0,0,0,650,150,500,0.23076923076923078,4,0.02666666666666667,146,7.2,2112800,True,0
154,TargetedFedPhoenix,1,0.25,20,71.76000213623047,6.348737800013623,"[92, 32, 77, 87, 27, 13, 14, 47, 22, 73]","[15500460, 15501457, 15502454, 15503451, 15504448, 15505445, 15506442, 15507439, 15508436, 15509433]",7648caeb77e268b719e631324bbb0104b755355b690234dcb56b86a631559a80,10,9,9,9,0,1,0,0,650,135,515,0.2076923076923077,1,0.007407407407407408,134,4.444444444444445,2112800,True,0
155,TargetedFedPhoenix,1,0.25,20,69.58000183105469,7.593187799997395,"[60, 31, 44, 3, 84, 25, 98, 73, 52, 82]","[15600463, 15601460, 15602457, 15603454, 15604451, 15605448, 15606445, 15607442, 15608439, 15609436]",4c4614350e06eac3a31abfa050120a3771b4a5e81a77292b10a4a69f13cc8c14,10,8,8,8,0,2,0,0,640,120,520,0.1875,0,0.0,120,5.25,2112800,True,0
156,TargetedFedPhoenix,1,0.25,20,73.12000274658203,7.696628499994404,"[66, 38, 74, 49, 46, 45, 12, 0, 81, 23]","[15700466, 15701463, 15702460, 15703457, 15704454, 15705451, 15706448, 15707445, 15708442, 15709439]",76f1bb05368e3d0f51a26f5b2dc393d148d0171be029158e190cc7a378a28ecb,10,9,9,9,0,1,0,0,640,135,505,0.2109375,4,0.02962962962962963,131,5.666666666666667,2112800,True,0
157,TargetedFedPhoenix,1,0.25,20,64.93000030517578,8.675081899986253,"[6, 14, 56, 8, 37, 71, 68, 53, 88, 65]","[15800469, 15801466, 15802463, 15803460, 15804457, 15805454, 15806451, 15807448, 15808445, 15809442]",6d896c24f0a72497daa78fc54bdd318408a814de5dc75754e379fb3e65082f7b,10,10,10,10,0,0,0,0,640,150,490,0.234375,3,0.02,147,9.1,2112800,True,0
158,TargetedFedPhoenix,1,0.25,20,69.93000030517578,6.721701100002974,"[76, 40, 68, 38, 91, 92, 18, 11, 69, 94]","[15900472, 15901469, 15902466, 15903463, 15904460, 15905457, 15906454, 15907451, 15908448, 15909445]",3d855d6b032a8de5362aacea9c598ff12f893d341333b374dd5cd9da153f883e,10,9,9,9,0,1,0,0,640,135,505,0.2109375,6,0.044444444444444446,129,7.555555555555555,2112800,True,0
159,TargetedFedPhoenix,1,0.25,20,71.29000091552734,7.105638299995917,"[0, 23, 91, 83, 98, 64, 90, 32, 84, 36]","[16000475, 16001472, 16002469, 16003466, 16004463, 16005460, 16006457, 16007454, 16008451, 16009448]",a5f5b99f419d08f13f006ad4a5726da33b81be94d9f435e18bce9a12dcbb2f8e,10,9,9,9,0,1,0,0,640,135,505,0.2109375,2,0.014814814814814815,133,5.444444444444445,2112800,True,0
160,TargetedFedPhoenix,1,0.25,20,70.44000244140625,7.584380700005568,"[15, 9, 95, 71, 80, 49, 39, 81, 30, 8]","[16100478, 16101475, 16102472, 16103469, 16104466, 16105463, 16106460, 16107457, 16108454, 16109451]",087316cdc936d0d91c3a9014d8a0b1ef1f384b3d5072172a200adcf878f5d948,10,9,9,9,0,1,0,0,640,135,505,0.2109375,1,0.007407407407407408,134,8.0,2112800,True,0
161,TargetedFedPhoenix,1,0.25,20,75.9800033569336,6.869192099999054,"[29, 87, 67, 36, 35, 96, 15, 61, 24, 62]","[16200481, 16201478, 16202475, 16203472, 16204469, 16205466, 16206463, 16207460, 16208457, 16209454]",5b538ba21440f282f47cece78834efdc1e5c126e7284129b37987124ef82038f,10,6,6,6,0,4,0,0,640,90,550,0.140625,0,0.0,90,7.0,2112800,True,0
162,TargetedFedPhoenix,1,0.25,20,72.16999816894531,7.760955000005197,"[13, 58, 87, 52, 50, 60, 3, 19, 35, 0]","[16300484, 16301481, 16302478, 16303475, 16304472, 16305469, 16306466, 16307463, 16308460, 16309457]",7c2e2869c0f0fc7c254c47cc95d94ca569b8522de4f25889196a06478fcac5a4,10,10,10,10,0,0,0,0,640,150,490,0.234375,1,0.006666666666666667,149,8.3,2112800,True,0
163,TargetedFedPhoenix,1,0.25,20,68.54000091552734,6.846738799999002,"[55, 46, 66, 67, 73, 12, 51, 1, 57, 90]","[16400487, 16401484, 16402481, 16403478, 16404475, 16405472, 16406469, 16407466, 16408463, 16409460]",0fe91ba56258b3ec6510941bc026f6f7d14c616955aeed7e106bfb61a732b445,10,7,7,7,0,3,0,0,640,105,535,0.1640625,0,0.0,105,7.428571428571429,2112800,True,0
164,TargetedFedPhoenix,1,0.25,20,68.05999755859375,7.318593799995142,"[40, 72, 92, 86, 89, 90, 16, 98, 73, 58]","[16500490, 16501487, 16502484, 16503481, 16504478, 16505475, 16506472, 16507469, 16508466, 16509463]",e78fa343e15af22e24cbb315c9d35707b050a1ba9001446110bab9429c527d0e,10,8,8,8,0,2,0,0,640,120,520,0.1875,2,0.016666666666666666,118,6.75,2112800,True,0
165,TargetedFedPhoenix,1,0.25,20,73.5199966430664,8.227863100008108,"[0, 58, 47, 44, 94, 66, 4, 7, 27, 2]","[16600493, 16601490, 16602487, 16603484, 16604481, 16605478, 16606475, 16607472, 16608469, 16609466]",91004a1a006a8949478428aede920df013f9c754bec1e675a6dd744569514196,10,8,8,8,0,2,0,0,640,120,520,0.1875,2,0.016666666666666666,118,7.75,2112800,True,0
166,TargetedFedPhoenix,1,0.25,20,73.51000213623047,8.30597059999127,"[58, 87, 14, 78, 40, 83, 73, 18, 52, 31]","[16700496, 16701493, 16702490, 16703487, 16704484, 16705481, 16706478, 16707475, 16708472, 16709469]",cf3a530120c08cf87777c646cec2c065a8a03e55686f07fcce9f5f8a9feb1c91,10,10,10,10,0,0,0,0,640,150,490,0.234375,3,0.02,147,6.8,2112800,True,0
167,TargetedFedPhoenix,1,0.25,20,69.87999725341797,8.2474790999986,"[99, 22, 62, 86, 5, 20, 9, 51, 7, 54]","[16800499, 16801496, 16802493, 16803490, 16804487, 16805484, 16806481, 16807478, 16808475, 16809472]",0818b537085113cd44dcc780ed4d18e17673822c63b892b08ec9867ee2e46c19,10,8,8,8,0,2,0,0,640,120,520,0.1875,1,0.008333333333333333,119,9.125,2112800,True,0
168,TargetedFedPhoenix,1,0.25,20,68.54000091552734,7.9406388999923365,"[97, 37, 42, 7, 22, 5, 24, 56, 69, 12]","[16900502, 16901499, 16902496, 16903493, 16904490, 16905487, 16906484, 16907481, 16908478, 16909475]",b777ead315d8eab04fa6d0b3f5d139c3617e4f25359ef0513654eccb46ccf7f4,10,8,8,8,0,2,0,0,640,120,520,0.1875,3,0.025,117,5.875,2112800,True,0
169,TargetedFedPhoenix,1,0.25,20,69.13999938964844,7.094166199996835,"[96, 22, 76, 44, 59, 78, 12, 68, 94, 87]","[17000505, 17001502, 17002499, 17003496, 17004493, 17005490, 17006487, 17007484, 17008481, 17009478]",876b9d27592f56b7b5e4dcca626761623b9c078eb9cbe157abcd49d8bcd43742,10,9,9,9,0,1,0,0,640,135,505,0.2109375,1,0.007407407407407408,134,5.111111111111111,2112800,True,0
170,TargetedFedPhoenix,1,0.25,20,66.5199966430664,9.251131299999543,"[45, 7, 65, 19, 95, 16, 35, 23, 83, 88]","[17100508, 17101505, 17102502, 17103499, 17104496, 17105493, 17106490, 17107487, 17108484, 17109481]",88e46731a9a644190c192655c4b00c4f5cb94d6872c72ea04569ae46cda6e846,10,10,10,10,0,0,0,0,640,150,490,0.234375,2,0.013333333333333334,148,8.9,2112800,True,0
171,TargetedFedPhoenix,1,0.25,20,67.62999725341797,7.4618568000005325,"[12, 91, 4, 90, 47, 66, 33, 9, 61, 84]","[17200511, 17201508, 17202505, 17203502, 17204499, 17205496, 17206493, 17207490, 17208487, 17209484]",522f64c59d2318c56a1afb870527e5e9390e60dcb277d0228664918a3e8beb35,10,9,9,9,0,1,0,0,640,135,505,0.2109375,1,0.007407407407407408,134,7.222222222222222,2112800,True,0
172,TargetedFedPhoenix,1,0.25,20,68.37999725341797,7.065537699993001,"[46, 60, 83, 2, 37, 70, 93, 29, 3, 43]","[17300514, 17301511, 17302508, 17303505, 17304502, 17305499, 17306496, 17307493, 17308490, 17309487]",8cb7432d8ecb5177a90aee44192ed451b7f79289604e281524129fc29dabd2d0,10,7,7,7,0,3,0,0,640,105,535,0.1640625,3,0.02857142857142857,102,7.571428571428571,2112800,True,0
173,TargetedFedPhoenix,1,0.25,20,65.01000213623047,6.607099600005313,"[27, 45, 49, 4, 31, 62, 9, 95, 69, 72]","[17400517, 17401514, 17402511, 17403508, 17404505, 17405502, 17406499, 17407496, 17408493, 17409490]",020ed7e878b28a258309564ce5ce8f596407fc4ad428eec841b61e2ba2bf967a,10,10,10,10,0,0,0,0,640,150,490,0.234375,3,0.02,147,5.8,2112800,True,0
174,TargetedFedPhoenix,1,0.25,20,71.9000015258789,7.9489370000083,"[27, 28, 1, 92, 55, 48, 74, 7, 99, 62]","[17500520, 17501517, 17502514, 17503511, 17504508, 17505505, 17506502, 17507499, 17508496, 17509493]",a8f95841fc78fb6453e17a415546b9f15a872f0a7551a956fc99c6faaf40977b,10,8,8,8,0,2,0,0,640,120,520,0.1875,3,0.025,117,7.875,2112800,True,0
175,TargetedFedPhoenix,1,0.25,20,74.16999816894531,8.429309499988449,"[24, 0, 9, 11, 31, 45, 58, 35, 69, 21]","[17600523, 17601520, 17602517, 17603514, 17604511, 17605508, 17606505, 17607502, 17608499, 17609496]",6712227ec230f2d7820a9c5708e4906db81c1b56d31dcf94353a0356772f7946,10,9,9,9,0,1,0,0,640,135,505,0.2109375,1,0.007407407407407408,134,6.222222222222222,2112800,True,0
176,TargetedFedPhoenix,1,0.25,20,74.02999877929688,8.46524259999569,"[42, 98, 67, 21, 24, 81, 20, 75, 29, 36]","[17700526, 17701523, 17702520, 17703517, 17704514, 17705511, 17706508, 17707505, 17708502, 17709499]",c635e1159618f3cceeee6c0951b38fae78f51983ce079f574e4cb61cc4bfff7d,10,9,9,9,0,1,0,0,640,135,505,0.2109375,1,0.007407407407407408,134,8.777777777777779,2112800,True,0
177,TargetedFedPhoenix,1,0.25,20,70.5999984741211,9.32501410000259,"[49, 75, 33, 60, 42, 64, 69, 11, 47, 70]","[17800529, 17801526, 17802523, 17803520, 17804517, 17805514, 17806511, 17807508, 17808505, 17809502]",154a54ba69c65735193f88df314891fb2200b5ae87c4aebd9faa5b0f16d55013,10,10,10,10,0,0,0,0,640,150,490,0.234375,0,0.0,150,5.0,2112800,True,0
178,TargetedFedPhoenix,1,0.25,20,67.93000030517578,8.912105299998075,"[96, 60, 16, 70, 73, 40, 11, 24, 87, 93]","[17900532, 17901529, 17902526, 17903523, 17904520, 17905517, 17906514, 17907511, 17908508, 17909505]",a4b00e4b35736bc019c508fb50bd95b3015ed90e5949a165415061f45ff1d412,10,10,10,10,0,0,0,0,640,150,490,0.234375,3,0.02,147,6.1,2112800,True,0
179,TargetedFedPhoenix,1,0.25,20,75.94999694824219,8.356140000003506,"[37, 16, 85, 31, 69, 36, 54, 25, 32, 38]","[18000535, 18001532, 18002529, 18003526, 18004523, 18005520, 18006517, 18007514, 18008511, 18009508]",e36de5b22541c0bda706fefed356f77211d36f4ea1f2de1a727c28e2aa118c03,10,7,7,7,0,3,0,0,640,105,535,0.1640625,0,0.0,105,7.0,2112800,True,0
180,TargetedFedPhoenix,1,0.25,20,70.5,8.584299800000736,"[80, 92, 61, 76, 19, 28, 7, 73, 67, 38]","[18100538, 18101535, 18102532, 18103529, 18104526, 18105523, 18106520, 18107517, 18108514, 18109511]",91d61d6c7417637fa9096307eb8211e6c9c034eb93868fd1060394a784df43a2,10,10,10,10,0,0,0,0,640,150,490,0.234375,2,0.013333333333333334,148,7.5,2112800,True,0
181,TargetedFedPhoenix,1,0.25,20,73.13999938964844,7.88515329999791,"[78, 26, 35, 44, 29, 85, 64, 66, 97, 21]","[18200541, 18201538, 18202535, 18203532, 18204529, 18205526, 18206523, 18207520, 18208517, 18209514]",48dc713e88233e0ee24bce22211b4d93822e9605effbe7d56410b600a45812a8,10,9,9,9,0,1,0,0,640,135,505,0.2109375,0,0.0,135,7.666666666666667,2112800,True,0
182,TargetedFedPhoenix,1,0.25,20,65.76000213623047,8.976102500004345,"[78, 73, 10, 52, 54, 24, 44, 70, 99, 90]","[18300544, 18301541, 18302538, 18303535, 18304532, 18305529, 18306526, 18307523, 18308520, 18309517]",1f52777996d8ef301cde0a8891cdd0f2312a60dc63295d8a9ddc7bc0264102a6,10,9,9,9,0,1,0,0,640,135,505,0.2109375,0,0.0,135,5.555555555555555,2112800,True,0
183,TargetedFedPhoenix,1,0.25,20,76.43000030517578,7.161927000008291,"[96, 38, 1, 4, 36, 19, 77, 52, 41, 49]","[18400547, 18401544, 18402541, 18403538, 18404535, 18405532, 18406529, 18407526, 18408523, 18409520]",0f4e3e72a8297d27d3f080441988e95d670d34afe9f8f6f28bc45da60e6b6b84,10,8,8,8,0,2,0,0,640,120,520,0.1875,4,0.03333333333333333,116,5.125,2112800,True,0
184,TargetedFedPhoenix,1,0.25,20,73.23999786376953,9.03650529999868,"[87, 55, 49, 7, 51, 67, 40, 21, 34, 0]","[18500550, 18501547, 18502544, 18503541, 18504538, 18505535, 18506532, 18507529, 18508526, 18509523]",9129ec1cb4f0eb2a6adfa791dc00adbb4a084b8857c626d3e08de03d8239b5ad,10,9,9,9,0,1,0,0,640,135,505,0.2109375,4,0.02962962962962963,131,6.666666666666667,2112800,True,0
185,TargetedFedPhoenix,1,0.25,20,76.88999938964844,7.39007729999139,"[74, 63, 39, 14, 96, 82, 21, 45, 88, 13]","[18600553, 18601550, 18602547, 18603544, 18604541, 18605538, 18606535, 18607532, 18608529, 18609526]",eee65d7789f1053f05ae6248513c58e1e96293296e0e59bfe2dfed15968bcbc5,10,6,6,6,0,4,0,0,640,90,550,0.140625,0,0.0,90,9.666666666666666,2112800,True,0
186,TargetedFedPhoenix,1,0.25,20,72.54000091552734,8.820828600000823,"[1, 26, 23, 59, 22, 57, 27, 60, 18, 69]","[18700556, 18701553, 18702550, 18703547, 18704544, 18705541, 18706538, 18707535, 18708532, 18709529]",159e877543f2c39f8ca349a8b311b2764c1304e6f291f91a3d6897ce7714c739,10,9,9,9,0,1,0,0,640,135,505,0.2109375,2,0.014814814814814815,133,11.666666666666666,2112800,True,0
187,TargetedFedPhoenix,1,0.25,20,69.19000244140625,7.626848200001405,"[34, 87, 43, 64, 27, 92, 78, 55, 68, 7]","[18800559, 18801556, 18802553, 18803550, 18804547, 18805544, 18806541, 18807538, 18808535, 18809532]",4cf92ea3bf7fc9d35f70cbc24a26367240abf669e6f296b1a078f0d1f51040a9,10,10,10,10,0,0,0,0,640,150,490,0.234375,1,0.006666666666666667,149,6.4,2112800,True,0
