round,stage,target_client_id,donor_client_id,target_local_seed,target_num_samples,donor_num_samples,target_dominant_class,donor_dominant_class,target_donor_label_cosine,target_baseline_loss,donor_baseline_loss,shadow_loss,norm_WA_minus_Wt_all,norm_WB_minus_Wt_all,norm_WBA_minus_WB_all,norm_WB_minus_WA_all,norm_WBA_minus_WA_all,recovery_pull_score_all,cos_WBA_minus_WB__WA_minus_Wt_all,cos_WBA_minus_WB__WB_minus_Wt_all,cos_WBA_minus_Wt__WA_minus_Wt_all,cos_WBA_minus_Wt__WB_minus_Wt_all,norm_WA_minus_Wt_conv,norm_WB_minus_Wt_conv,norm_WBA_minus_WB_conv,norm_WB_minus_WA_conv,norm_WBA_minus_WA_conv,recovery_pull_score_conv,cos_WBA_minus_WB__WA_minus_Wt_conv,cos_WBA_minus_WB__WB_minus_Wt_conv,cos_WBA_minus_Wt__WA_minus_Wt_conv,cos_WBA_minus_Wt__WB_minus_Wt_conv,norm_WA_minus_Wt_classifier,norm_WB_minus_Wt_classifier,norm_WBA_minus_WB_classifier,norm_WB_minus_WA_classifier,norm_WBA_minus_WA_classifier,recovery_pull_score_classifier,cos_WBA_minus_WB__WA_minus_Wt_classifier,cos_WBA_minus_WB__WB_minus_Wt_classifier,cos_WBA_minus_Wt__WA_minus_Wt_classifier,cos_WBA_minus_Wt__WB_minus_Wt_classifier
3,rounds_1_150,27,95,10326964,244,502,3,2,0.5867026462408974,1.1899088966846465,0.9160126176747408,1.6568808221817017,1.2769971629250636,2.651096431707871,0.9328503388939123,2.9272710460372116,2.965826986052704,-0.013171291420959186,0.12829215829676996,-0.06820260140659819,0.05635495249520829,0.9409815222744466,1.121958504963097,2.3667746533259195,0.6909060055093588,2.6162729984129998,2.6794662735266086,-0.024153930095193177,0.01949505532109138,-0.034390540558483285,0.00834736418084368,0.9592129199773938,0.6094583078668949,1.1935757145645538,0.6266180617356688,1.3120352844192802,1.2703528624675107,0.031769284291937705,0.3605849743623664,-0.15033593053461947,0.2275709280583734,0.871202979042294
3,rounds_1_150,71,96,10370832,547,181,6,9,0.39068872313454134,0.44207948944108055,0.8868309915065765,0.3675512413748286,1.4691939003090135,1.0268013269420007,1.3340877656669208,1.7010304209422153,1.972962759329234,-0.15986330111391722,0.21548335550011005,0.02335910876087997,0.23270603984300262,0.6214608874882825,1.3119514797132412,0.913145364247547,1.225379292700249,1.576133634065872,1.9060971777831974,-0.20934997933273913,0.11073637739058079,0.0015652464037286067,0.10638375726050506,0.5983373569500146,0.660787233499455,0.4692362958455909,0.5268687973924441,0.6390716786259509,0.5080240177443286,0.2050594092408915,0.701356692553988,0.12223062435792288,0.7461678252172236,0.7142428750595028
3,rounds_1_150,99,67,10398748,533,311,1,0,0.26848409074456686,0.230800938335332,0.5828190935509545,0.3213134949349544,1.3298065247158846,1.4056850179256557,1.2500175109388392,1.9239712289699682,2.1043993101154115,-0.093778991301257,0.17648583215236155,-0.07084684628936362,0.13048123208499046,0.7262076409353896,1.2244872935810343,1.3011614944104581,1.067273037253731,1.779584435814278,2.0242886161596854,-0.13750636127216898,0.05804596919632625,-0.020354340229671187,0.04342793576465566,0.7679692032607764,0.5180544830109743,0.531319534350254,0.6503787303715791,0.7304332567284223,0.573809116974578,0.2144263535526254,0.6453224935220627,-0.2784029249560093,0.6091587972143494,0.48907043682892226
3,rounds_1_150,67,27,10366844,311,244,0,3,0.27045261022390915,0.5828190935509545,1.1899088966846465,0.5578593030571938,1.4056850179256557,1.2769971629250636,1.3837177527141538,1.8608056591259523,2.1514092478215097,-0.15617084313471952,0.17875778954036123,-0.015086972596612635,0.15978792346509926,0.6721859916509116,1.3011614944104581,1.121958504963097,1.2834994051639512,1.7055756347067144,2.0542905160776326,-0.20445582961841624,0.09649953637215695,-0.004837830565559327,0.08250532540577908,0.656070147573853,0.531319534350254,0.6094583078668949,0.5163603856801964,0.7433233533040537,0.6379375963455449,0.14177646442839686,0.6794046728083081,-0.06260043243759876,0.5765043351681469,0.745905886910355
3,rounds_1_150,52,80,10351889,633,812,2,7,0.13604520194676606,0.5856302428704042,0.9658798393081216,0.514765772338097,1.9214715068347739,2.6174205484631803,1.5498529631284053,3.215207449317301,3.4534193388710364,-0.07408911969407006,0.11192661582241548,-0.018101718256213047,0.07519627490391564,0.8580801343508946,1.8037004520151014,2.460855845009525,1.3794825468392604,3.035711179212865,3.304905905636805,-0.08867600062458503,0.03293971129444625,-0.004741497451482267,0.025355946877229318,0.8717401847783578,0.6613648362887474,0.8901637824813677,0.7058468921143234,1.057580825332236,0.9997120712754107,0.054718043926946236,0.5380566203018525,-0.09144962815557624,0.427876084879432,0.7614307338304128
4,rounds_1_150,5,32,10405033,407,318,9,1,0.10152487777598901,0.6751625716686249,0.43218021712132865,0.8183208654324213,1.9927634906379144,1.4779541822965216,1.875634961341314,2.4620633183502663,2.8735216881539056,-0.1671193290346984,0.13430720217574724,-0.05747193261211852,0.11870146039516978,0.5905129208664229,1.8674788949939158,1.3743012774433576,1.6972737343693831,2.3130363339308984,2.801838725108126,-0.2113249947727931,0.05164482362607554,-0.011400696242384715,0.043573595520414676,0.6239143041485388,0.694439305613024,0.5430683689193894,0.797573156355569,0.842379444533612,0.6355833461074332,0.24549043755533784,0.6105746598170875,-0.30637738073379145,0.6565109763651945,0.366125672862977
4,rounds_1_150,55,10,10454883,508,512,3,3,0.8566285262391028,0.6101078445261175,0.8088055513121865,0.6731689955700527,1.8802653330966623,2.169008767057696,1.6758256147991466,2.8141930027581443,3.112678056395163,-0.10606417304871352,0.126990908035625,-0.032877721421030716,0.11048912587979462,0.783791982508712,1.746343041987555,2.0285243750546957,1.5288576041482986,2.648447682863257,2.997287773065339,-0.1317149258636472,0.051432925156343276,-0.015042629287842158,0.04825329225297229,0.7953046623680835,0.6961144405793507,0.7669100137839151,0.6856883282864626,0.9502345069213379,0.8378269227918101,0.11829457182492431,0.5503722658554071,-0.1385873849172685,0.522706989931116,0.7033338393030981
4,rounds_1_150,96,25,10495760,181,675,9,7,0.21529255372432776,0.6075183615088463,0.5148526651518686,0.9557452671229839,0.9677049219093204,2.1107449903075213,1.2896195671238337,2.2888844717213854,2.493782404009962,-0.0895186868625486,0.1503514194259766,-0.05655492756466864,0.11317058653447352,0.8453920151850856,0.8649143807521088,1.9987664463870483,1.1461052703230898,2.1591917771138407,2.4079885505036067,-0.11522680663517937,0.04928367437613408,-0.017362830426041323,0.04518704647944083,0.8653745587371752,0.43369710756361307,0.6771468701941642,0.5907734287638886,0.7583084579164551,0.6467474342114693,0.14711826373599113,0.5415410332018206,-0.2852949197486828,0.5287856457132137,0.6682410806665171
4,rounds_1_150,25,66,10424973,675,490,7,9,0.4039332939540289,0.5148526651518686,0.6942640343308448,0.5095363162457943,2.1107449903075213,1.614159574965802,2.128654490587248,2.598133590265125,3.1695183500374378,-0.219921239582606,0.13041480168624858,-0.009269809261527234,0.13203580528589473,0.5995198222806113,1.9987664463870483,1.4742888659293683,2.022064279843528,2.447498108556534,3.0807694204222176,-0.2587423089937215,0.07462908791238544,0.002582301123819765,0.07803519509501058,0.590498595393357,0.6771468701941642,0.6565907972244034,0.6639045959495519,0.8705407292898458,0.7425280726047612,0.14704958927023726,0.6316875795775717,-0.09095658933073171,0.5803840496032201,0.6696885984400266
4,rounds_1_150,89,95,10488781,533,502,0,2,0.26352442353294525,0.17524632335725157,0.8891949534416199,0.2922685605558482,1.1103713841385277,2.5953352667697147,0.8689515279623614,2.810314321446368,2.840260568133044,-0.010655835348432952,0.14875340105984525,-0.06624876628660606,0.060090754248762666,0.9462942485778808,1.0060164162617502,2.333100765928195,0.642842439685982,2.5430241485202587,2.598146155397335,-0.02167577012949362,0.03889525415772909,-0.026518874445462203,0.008015737041613223,0.9635963817385185,0.46952326951479845,1.1359975445322847,0.5844415857670722,1.1952338098274895,1.1463880020355564,0.04086715702845045,0.4311946040764938,-0.16515671312566169,0.28581011081429947,0.8745389635835401
