round,test_accuracy,test_loss,selected_clients,probe_pairs,round_seconds
148,70.51000213623047,1.0120914213180543,"[50, 29, 81, 33, 44, 69, 2, 68, 93, 85]","[[50, 81], [44, 69], [33, 68], [81, 68], [93, 29]]",19.37669610005105
149,71.54000091552734,0.9292081939697265,"[5, 84, 70, 73, 31, 62, 69, 13, 86, 74]","[[73, 70], [69, 86], [13, 5], [5, 86], [86, 5]]",16.419662700034678
150,71.19000244140625,0.9700769506454467,"[69, 9, 41, 83, 76, 63, 34, 67, 36, 87]","[[41, 67], [76, 34], [83, 67], [63, 34], [87, 9]]",16.10321179998573
151,63.4900016784668,1.3596979867935182,"[40, 77, 95, 52, 25, 38, 46, 47, 93, 88]","[[38, 40], [88, 40], [93, 88], [95, 25], [25, 93]]",16.460969500010833
152,68.11000061035156,1.1044066579818725,"[14, 22, 87, 6, 15, 36, 37, 44, 48, 38]","[[48, 44], [38, 14], [37, 36], [14, 36], [44, 37]]",18.617007400025614
153,71.55999755859375,0.9566454246520996,"[14, 66, 74, 62, 49, 45, 18, 79, 15, 68]","[[68, 62], [62, 68], [18, 45], [66, 74], [45, 14]]",17.39764700003434
154,69.77999877929688,1.0111930715560913,"[92, 32, 77, 87, 27, 13, 14, 47, 22, 73]","[[47, 77], [92, 77], [22, 47], [32, 22], [13, 87]]",14.612380500009749
155,69.56999969482422,1.055110093307495,"[60, 31, 44, 3, 84, 25, 98, 73, 52, 82]","[[3, 44], [73, 82], [25, 98], [60, 73], [31, 98]]",17.897891799977515
156,70.51000213623047,0.9879758003234863,"[66, 38, 74, 49, 46, 45, 12, 0, 81, 23]","[[49, 12], [66, 49], [46, 49], [81, 49], [38, 81]]",17.18550999998115
157,59.880001068115234,1.5937256244659423,"[6, 14, 56, 8, 37, 71, 68, 53, 88, 65]","[[53, 8], [68, 71], [71, 37], [56, 53], [88, 71]]",17.92202019999968
158,67.5999984741211,1.0810181879043579,"[76, 40, 68, 38, 91, 92, 18, 11, 69, 94]","[[92, 18], [94, 92], [40, 11], [18, 94], [91, 76]]",15.630529800022487
159,70.0199966430664,1.0206515022277831,"[0, 23, 91, 83, 98, 64, 90, 32, 84, 36]","[[23, 64], [98, 36], [91, 90], [83, 84], [84, 98]]",16.05677550000837
160,68.62999725341797,1.0297839237213136,"[15, 9, 95, 71, 80, 49, 39, 81, 30, 8]","[[81, 30], [15, 9], [95, 30], [8, 95], [30, 8]]",16.91700790001778
161,73.41999816894531,0.8858818042755127,"[29, 87, 67, 36, 35, 96, 15, 61, 24, 62]","[[67, 96], [61, 36], [36, 15], [87, 35], [35, 29]]",16.34885559999384
162,72.01000213623047,0.9540012786865234,"[13, 58, 87, 52, 50, 60, 3, 19, 35, 0]","[[35, 58], [13, 87], [0, 35], [60, 87], [50, 13]]",16.56737120001344
163,65.9800033569336,1.1895911628723144,"[55, 46, 66, 67, 73, 12, 51, 1, 57, 90]","[[67, 12], [12, 66], [66, 12], [57, 66], [46, 57]]",16.51869940001052
164,70.3499984741211,0.9481118377685547,"[40, 72, 92, 86, 89, 90, 16, 98, 73, 58]","[[16, 86], [86, 16], [89, 40], [90, 86], [73, 72]]",17.146756200003438
165,72.9000015258789,0.9315805072784424,"[0, 58, 47, 44, 94, 66, 4, 7, 27, 2]","[[4, 58], [7, 0], [27, 47], [94, 58], [47, 66]]",18.275112900009844
166,72.33000183105469,0.9825925594329834,"[58, 87, 14, 78, 40, 83, 73, 18, 52, 31]","[[18, 78], [40, 87], [31, 73], [52, 58], [73, 14]]",18.25096500001382
167,70.80999755859375,1.0011178888320922,"[99, 22, 62, 86, 5, 20, 9, 51, 7, 54]","[[9, 7], [20, 7], [86, 5], [22, 54], [99, 9]]",18.69731379998848
168,70.5199966430664,1.023407287979126,"[97, 37, 42, 7, 22, 5, 24, 56, 69, 12]","[[12, 56], [5, 24], [69, 56], [97, 5], [24, 42]]",17.075647999998182
169,72.12000274658203,0.9596005155563354,"[96, 22, 76, 44, 59, 78, 12, 68, 94, 87]","[[94, 44], [78, 44], [12, 76], [96, 87], [22, 87]]",15.985903699998744
170,70.6500015258789,1.0168125101089478,"[45, 7, 65, 19, 95, 16, 35, 23, 83, 88]","[[19, 83], [35, 16], [16, 83], [45, 7], [65, 95]]",20.190712500014342
171,69.7300033569336,1.1008120473861693,"[12, 91, 4, 90, 47, 66, 33, 9, 61, 84]","[[9, 91], [91, 47], [4, 66], [90, 12], [33, 12]]",16.797896199976094
172,70.08000183105469,1.0472831985473632,"[46, 60, 83, 2, 37, 70, 93, 29, 3, 43]","[[93, 60], [2, 3], [43, 46], [46, 83], [37, 29]]",16.152186100021936
173,68.1500015258789,1.1548439587593078,"[27, 45, 49, 4, 31, 62, 9, 95, 69, 72]","[[95, 72], [49, 9], [45, 9], [27, 72], [9, 72]]",14.601609300007112
174,68.77999877929688,0.9958601522445679,"[27, 28, 1, 92, 55, 48, 74, 7, 99, 62]","[[62, 55], [27, 99], [55, 92], [7, 48], [48, 27]]",17.322709800035227
175,72.45999908447266,0.9733705389022828,"[24, 0, 9, 11, 31, 45, 58, 35, 69, 21]","[[31, 21], [45, 11], [0, 45], [69, 45], [35, 24]]",15.890555699996185
176,71.80000305175781,0.9442753965377808,"[42, 98, 67, 21, 24, 81, 20, 75, 29, 36]","[[75, 81], [21, 36], [36, 42], [81, 20], [67, 98]]",17.65793460002169
177,69.69000244140625,1.0982898336410523,"[49, 75, 33, 60, 42, 64, 69, 11, 47, 70]","[[11, 64], [69, 60], [33, 75], [42, 49], [64, 11]]",18.115300000004936
178,69.75,1.1288797578811645,"[96, 60, 16, 70, 73, 40, 11, 24, 87, 93]","[[60, 96], [93, 24], [11, 73], [73, 96], [70, 87]]",18.470691700000316
179,74.02999877929688,0.8978215885162354,"[37, 16, 85, 31, 69, 36, 54, 25, 32, 38]","[[16, 25], [31, 38], [54, 38], [36, 31], [85, 16]]",17.046000799979083
180,70.48999786376953,1.0237738899230957,"[80, 92, 61, 76, 19, 28, 7, 73, 67, 38]","[[76, 61], [61, 7], [38, 73], [7, 80], [80, 38]]",17.810868499975186
181,70.36000061035156,1.0845481243133546,"[78, 26, 35, 44, 29, 85, 64, 66, 97, 21]","[[21, 44], [44, 21], [29, 78], [85, 66], [35, 64]]",15.949837099993601
182,66.08999633789062,1.1656261022567749,"[78, 73, 10, 52, 54, 24, 44, 70, 99, 90]","[[78, 44], [73, 70], [54, 44], [44, 54], [24, 73]]",17.754668000037782
183,73.16999816894531,0.9490941213607789,"[96, 38, 1, 4, 36, 19, 77, 52, 41, 49]","[[36, 38], [77, 96], [1, 49], [41, 52], [38, 96]]",14.696351799997501
184,71.13999938964844,1.028160057258606,"[87, 55, 49, 7, 51, 67, 40, 21, 34, 0]","[[49, 21], [34, 55], [51, 40], [87, 51], [21, 67]]",17.36630300001707
185,74.02999877929688,0.9331190498352051,"[74, 63, 39, 14, 96, 82, 21, 45, 88, 13]","[[96, 14], [45, 14], [21, 82], [39, 63], [82, 39]]",14.917614700039849
186,68.3499984741211,1.2385019632339478,"[1, 26, 23, 59, 22, 57, 27, 60, 18, 69]","[[60, 22], [69, 59], [59, 26], [22, 60], [1, 23]]",16.759787400020286
187,68.1500015258789,1.107396605682373,"[34, 87, 43, 64, 27, 92, 78, 55, 68, 7]","[[27, 7], [43, 55], [64, 7], [78, 55], [34, 55]]",14.484881700016558
188,70.3499984741211,1.0315212611198425,"[67, 20, 34, 69, 85, 14, 86, 81, 36, 76]","[[76, 36], [86, 36], [67, 69], [14, 81], [69, 86]]",18.90278559998842
189,67.91000366210938,1.2129726634979248,"[57, 7, 53, 49, 74, 65, 76, 29, 78, 80]","[[78, 76], [57, 65], [80, 57], [65, 80], [7, 78]]",22.81043439998757
190,70.54000091552734,1.0595957551002502,"[71, 25, 7, 77, 39, 51, 87, 5, 45, 11]","[[77, 11], [7, 5], [11, 51], [45, 51], [39, 71]]",16.62087079999037
191,66.44000244140625,1.2346723243713378,"[60, 21, 34, 0, 98, 92, 44, 65, 66, 3]","[[65, 21], [92, 66], [21, 66], [3, 0], [98, 3]]",18.472508000035305
192,69.19000244140625,1.0772186656951905,"[36, 59, 66, 20, 0, 16, 86, 71, 90, 56]","[[20, 90], [0, 71], [59, 86], [36, 0], [66, 71]]",18.780001399980392
193,74.26000213623047,0.9235207732200622,"[19, 22, 51, 45, 91, 26, 14, 83, 15, 67]","[[15, 22], [26, 83], [83, 14], [19, 14], [67, 45]]",15.365559600002598
194,66.36000061035156,1.2147662437438964,"[62, 14, 3, 92, 78, 33, 89, 48, 70, 31]","[[14, 78], [31, 89], [70, 31], [78, 48], [33, 48]]",19.055543900001794
195,71.23999786376953,0.9897248680114746,"[37, 10, 88, 63, 53, 68, 2, 52, 26, 59]","[[26, 2], [2, 53], [53, 63], [63, 88], [10, 63]]",16.40726960002212
196,73.93000030517578,0.9232745241165161,"[59, 71, 85, 49, 20, 10, 3, 86, 88, 33]","[[85, 20], [3, 59], [49, 86], [59, 86], [10, 33]]",18.370769199973438
197,54.41999816894531,1.755742975616455,"[9, 0, 18, 66, 44, 17, 92, 95, 64, 96]","[[44, 95], [95, 18], [92, 96], [64, 95], [96, 9]]",15.285942599992268
198,69.77999877929688,1.095209315109253,"[70, 58, 24, 57, 32, 19, 43, 65, 5, 88]","[[58, 65], [57, 32], [32, 65], [70, 57], [19, 43]]",19.461971600016113
199,59.9900016784668,1.553467214202881,"[61, 75, 68, 2, 6, 26, 1, 56, 78, 74]","[[68, 78], [78, 26], [56, 26], [1, 68], [75, 6]]",16.024065600009635
200,58.290000915527344,1.4623988409042359,"[8, 57, 22, 90, 46, 9, 56, 99, 89, 4]","[[4, 9], [9, 56], [22, 8], [57, 46], [8, 46]]",15.542212900007144
201,68.66999816894531,1.09064945602417,"[83, 41, 69, 7, 63, 51, 78, 89, 43, 81]","[[7, 43], [83, 78], [63, 43], [78, 83], [81, 69]]",18.003778900019825
202,68.2699966430664,1.1420014680862427,"[74, 76, 14, 98, 73, 37, 94, 68, 39, 11]","[[11, 68], [76, 68], [73, 68], [74, 68], [98, 39]]",15.858332599978894
203,59.88999938964844,1.4533918998718263,"[38, 78, 17, 56, 90, 34, 42, 0, 1, 12]","[[0, 90], [78, 34], [90, 17], [42, 17], [1, 17]]",14.474393200012855
204,71.08999633789062,0.9839684573173523,"[45, 36, 95, 8, 99, 75, 93, 4, 24, 58]","[[4, 75], [8, 99], [24, 58], [99, 4], [36, 99]]",17.475162899994757
205,69.01000213623047,1.0443167343139648,"[66, 46, 89, 23, 4, 97, 78, 26, 79, 52]","[[26, 46], [66, 26], [52, 26], [97, 4], [79, 89]]",18.315498499956448
206,71.76000213623047,0.9846162975311279,"[71, 79, 23, 7, 97, 86, 72, 57, 70, 64]","[[97, 64], [86, 72], [70, 71], [79, 71], [64, 97]]",19.310235000040848
207,68.19999694824219,1.0542798376083373,"[55, 14, 21, 43, 5, 30, 35, 15, 28, 34]","[[15, 34], [21, 34], [5, 43], [43, 5], [30, 35]]",15.639487200009171
208,69.94999694824219,1.0595806201934814,"[54, 51, 22, 85, 73, 90, 4, 69, 75, 6]","[[4, 90], [22, 4], [69, 22], [6, 75], [54, 69]]",16.502736199996434
209,70.58999633789062,1.007877160358429,"[78, 98, 48, 28, 76, 96, 97, 69, 66, 65]","[[65, 69], [28, 97], [78, 96], [76, 65], [69, 28]]",19.055556400038768
210,70.83999633789062,1.0128582414627074,"[52, 54, 70, 39, 89, 14, 77, 74, 15, 88]","[[74, 15], [52, 39], [89, 74], [70, 39], [54, 52]]",16.24883979995502
211,67.98999786376953,1.116299654006958,"[58, 12, 87, 84, 91, 62, 82, 57, 6, 21]","[[21, 57], [57, 6], [87, 82], [58, 91], [12, 62]]",20.110714500013273
212,74.87999725341797,0.8568168128967285,"[59, 99, 54, 55, 14, 63, 7, 88, 91, 52]","[[7, 52], [59, 88], [55, 7], [14, 54], [88, 7]]",18.564372199994978
213,72.06999969482422,0.9416922556877136,"[44, 73, 39, 28, 18, 92, 52, 79, 54, 77]","[[73, 77], [54, 44], [79, 54], [18, 77], [28, 44]]",17.059077800018713
214,73.19000244140625,0.9814905666351318,"[59, 70, 54, 27, 89, 21, 42, 25, 60, 49]","[[54, 49], [60, 25], [27, 54], [25, 59], [49, 54]]",16.638955000031274
215,72.9800033569336,0.9680427318572998,"[2, 56, 59, 80, 62, 19, 42, 33, 72, 35]","[[35, 80], [2, 19], [42, 72], [62, 56], [72, 62]]",15.569644499977585
216,71.52999877929688,1.015325012779236,"[53, 17, 11, 78, 66, 39, 94, 4, 47, 90]","[[66, 90], [4, 66], [90, 53], [53, 94], [94, 47]]",15.784951099951286
217,62.75,1.3526774278640747,"[48, 51, 34, 78, 92, 54, 96, 84, 88, 74]","[[84, 74], [88, 51], [48, 74], [78, 88], [34, 84]]",14.866248700011056
218,73.52999877929688,0.9064117869377136,"[15, 25, 50, 89, 72, 20, 85, 47, 1, 3]","[[15, 47], [50, 25], [25, 85], [72, 3], [1, 3]]",16.228792699985206
219,72.94000244140625,0.9540396570205688,"[91, 39, 11, 12, 93, 64, 30, 79, 29, 49]","[[39, 49], [64, 93], [30, 12], [93, 64], [12, 49]]",16.432507399993483
220,63.720001220703125,1.3853154474258422,"[21, 88, 95, 65, 60, 8, 46, 31, 63, 72]","[[95, 31], [8, 65], [21, 72], [63, 88], [72, 63]]",17.096860399993602
221,66.36000061035156,1.0921884126663208,"[96, 63, 58, 77, 95, 23, 61, 29, 91, 59]","[[61, 23], [23, 96], [77, 95], [59, 77], [58, 91]]",17.533677499974146
222,62.959999084472656,1.3511608253479004,"[8, 69, 44, 89, 49, 36, 77, 19, 92, 72]","[[69, 44], [49, 89], [19, 36], [89, 69], [77, 36]]",16.33777330000885
223,73.18000030517578,0.9420978830337524,"[47, 49, 1, 80, 27, 9, 83, 72, 76, 92]","[[80, 49], [27, 76], [9, 76], [47, 49], [83, 80]]",15.380462799977977
224,72.01000213623047,1.031095791244507,"[10, 57, 54, 1, 80, 76, 56, 39, 14, 20]","[[10, 20], [56, 80], [57, 20], [54, 20], [76, 80]]",17.717809199995827
225,67.33999633789062,1.1349396457672118,"[6, 62, 31, 90, 3, 51, 24, 91, 23, 55]","[[51, 55], [62, 31], [6, 24], [55, 23], [24, 23]]",17.872473899973556
226,67.52999877929688,1.1425229610443115,"[98, 18, 78, 89, 27, 80, 33, 86, 88, 15]","[[33, 78], [98, 89], [78, 18], [80, 89], [88, 33]]",17.799781599955168
227,72.12000274658203,1.0071522104263306,"[85, 12, 59, 60, 73, 80, 0, 10, 23, 13]","[[23, 85], [73, 23], [10, 23], [12, 10], [59, 13]]",18.74125619995175
228,67.61000061035156,1.162549520778656,"[35, 46, 54, 87, 84, 51, 27, 95, 21, 61]","[[84, 35], [21, 95], [95, 84], [54, 51], [35, 46]]",15.314847399946302
229,63.650001525878906,1.3188264389038087,"[64, 6, 96, 98, 27, 71, 18, 3, 1, 95]","[[3, 71], [18, 6], [96, 6], [95, 64], [1, 3]]",14.58304150000913
230,72.2300033569336,0.8983309197425843,"[88, 90, 96, 35, 69, 11, 60, 48, 23, 42]","[[60, 48], [23, 88], [96, 35], [90, 96], [42, 88]]",16.227955600013956
231,66.69999694824219,1.1368627141952514,"[98, 88, 43, 57, 48, 99, 63, 53, 94, 55]","[[98, 55], [99, 53], [53, 94], [57, 53], [55, 53]]",15.813177199976053
232,70.56999969482422,1.064344772529602,"[96, 75, 74, 76, 39, 80, 34, 12, 60, 20]","[[60, 12], [12, 39], [39, 34], [76, 39], [80, 75]]",17.421414499985985
233,69.22000122070312,1.0773081989288331,"[20, 47, 38, 59, 64, 82, 60, 45, 63, 85]","[[63, 85], [38, 63], [20, 82], [60, 63], [64, 63]]",16.153175999992527
234,61.13999938964844,1.5390313640594482,"[32, 6, 51, 4, 8, 22, 72, 86, 55, 12]","[[55, 12], [8, 72], [86, 51], [22, 32], [51, 6]]",15.75327240000479
235,62.470001220703125,1.3916931034088136,"[45, 71, 84, 65, 61, 83, 87, 53, 77, 51]","[[51, 61], [53, 61], [84, 51], [61, 77], [87, 83]]",16.139323999988846
236,73.83000183105469,0.8970790935516357,"[13, 71, 56, 63, 49, 44, 85, 76, 50, 93]","[[76, 71], [50, 85], [85, 76], [13, 93], [44, 13]]",16.066091800050344
237,70.94999694824219,1.0168444568634034,"[45, 52, 95, 68, 64, 15, 29, 54, 43, 93]","[[68, 54], [95, 93], [64, 15], [43, 64], [45, 52]]",14.61638750002021
238,70.16999816894531,1.0600706853866577,"[58, 70, 25, 56, 87, 27, 94, 1, 74, 44]","[[74, 70], [87, 74], [44, 70], [70, 27], [25, 70]]",17.061137399985455
239,72.19000244140625,0.962981809425354,"[2, 7, 31, 45, 81, 62, 23, 97, 18, 27]","[[7, 18], [81, 45], [23, 81], [62, 97], [45, 27]]",19.964288000017405
240,65.91999816894531,1.2056263195037842,"[25, 13, 40, 64, 52, 44, 22, 48, 3, 46]","[[52, 3], [44, 52], [40, 44], [22, 40], [46, 3]]",18.039445300004445
241,71.95999908447266,0.999841778755188,"[84, 9, 72, 56, 13, 98, 21, 79, 71, 32]","[[71, 56], [32, 72], [9, 72], [98, 32], [56, 9]]",13.695021499996074
242,74.18000030517578,0.9125844633102417,"[32, 2, 36, 91, 58, 81, 87, 68, 25, 5]","[[25, 81], [5, 68], [58, 68], [32, 68], [91, 5]]",18.520031700027175
243,72.80000305175781,0.9802171375274659,"[25, 41, 74, 21, 97, 69, 4, 17, 3, 88]","[[3, 17], [97, 4], [74, 69], [17, 88], [41, 17]]",17.262318400025833
244,73.01000213623047,1.0182910190582275,"[80, 19, 97, 75, 60, 93, 78, 40, 32, 87]","[[40, 75], [75, 97], [19, 32], [97, 19], [87, 40]]",17.96738320001168
245,75.11000061035156,0.9247282035827636,"[70, 59, 68, 16, 36, 72, 71, 45, 91, 56]","[[56, 71], [70, 36], [16, 70], [68, 36], [36, 59]]",17.68682689999696
246,74.37999725341797,0.9720346578598023,"[83, 81, 9, 39, 2, 67, 66, 98, 80, 51]","[[51, 83], [80, 81], [98, 83], [9, 39], [81, 2]]",15.074454699992202
247,55.810001373291016,2.142828958892822,"[43, 64, 42, 4, 78, 0, 39, 57, 37, 98]","[[4, 98], [0, 78], [37, 42], [57, 64], [42, 64]]",14.990927600010764
248,71.38999938964844,1.010541764831543,"[11, 6, 16, 48, 14, 19, 68, 82, 94, 39]","[[39, 19], [48, 16], [19, 16], [11, 82], [94, 11]]",18.374643800023478
249,65.80000305175781,1.3006014009475708,"[0, 7, 93, 77, 78, 38, 46, 99, 42, 54]","[[93, 46], [99, 78], [46, 77], [0, 54], [38, 77]]",16.7086646000389
250,72.05000305175781,0.9810901399612427,"[36, 70, 71, 57, 63, 73, 69, 17, 48, 47]","[[73, 17], [57, 47], [69, 63], [63, 48], [47, 63]]",19.92936439998448
251,73.62999725341797,0.9876810413360596,"[10, 42, 60, 43, 85, 48, 1, 91, 22, 26]","[[91, 43], [43, 26], [22, 60], [48, 42], [42, 91]]",12.922568999987561
252,69.3499984741211,1.065042409992218,"[46, 3, 23, 96, 47, 32, 52, 50, 82, 28]","[[46, 28], [3, 82], [52, 28], [50, 28], [82, 96]]",14.570496800006367
253,67.6500015258789,1.3992477886199952,"[2, 55, 26, 94, 14, 72, 5, 50, 91, 42]","[[14, 94], [55, 91], [42, 94], [94, 26], [72, 91]]",12.842541699996218
254,69.12000274658203,1.1625304943084718,"[75, 69, 0, 7, 53, 77, 67, 64, 62, 73]","[[0, 64], [75, 69], [62, 77], [77, 62], [53, 0]]",13.677012900006957
255,75.13999938964844,0.8785706031799316,"[14, 27, 66, 5, 15, 75, 91, 28, 63, 62]","[[62, 75], [66, 15], [5, 28], [63, 91], [27, 66]]",13.7090118000051
256,55.81999969482422,1.8592483253479004,"[74, 39, 76, 51, 46, 12, 95, 17, 68, 93]","[[51, 93], [17, 93], [76, 39], [74, 51], [68, 46]]",13.658119199972134
257,67.52999877929688,1.0975062615394593,"[46, 28, 88, 96, 20, 23, 19, 15, 91, 11]","[[23, 11], [11, 23], [91, 28], [28, 46], [15, 11]]",15.054108399956021
258,68.16000366210938,1.1564311700820922,"[18, 46, 87, 61, 79, 50, 69, 97, 72, 37]","[[79, 50], [69, 97], [61, 97], [37, 97], [72, 69]]",13.890396100003272
259,70.04000091552734,1.0882455184936524,"[34, 57, 53, 30, 72, 9, 37, 19, 5, 14]","[[30, 57], [9, 37], [5, 9], [53, 72], [14, 30]]",14.34024380001938
260,73.08999633789062,0.9496513553619385,"[4, 67, 61, 35, 96, 86, 63, 9, 8, 36]","[[4, 63], [96, 36], [36, 86], [86, 61], [9, 61]]",12.76862849999452
261,73.05999755859375,0.940557639503479,"[89, 41, 20, 92, 67, 44, 61, 77, 3, 9]","[[92, 89], [67, 92], [44, 41], [41, 44], [9, 41]]",12.697432700020727
262,73.4000015258789,1.003735095977783,"[87, 20, 97, 50, 35, 68, 33, 98, 53, 96]","[[53, 96], [33, 87], [20, 97], [68, 98], [87, 53]]",14.331480199994985
263,68.9800033569336,1.145351526260376,"[89, 57, 26, 69, 23, 54, 68, 92, 4, 82]","[[54, 69], [57, 68], [68, 69], [92, 54], [89, 4]]",14.505213900003582
264,72.23999786376953,0.9738539659500122,"[45, 31, 11, 28, 39, 71, 7, 91, 4, 93]","[[93, 31], [45, 91], [11, 93], [31, 71], [71, 7]]",13.559438399970531
265,72.11000061035156,0.989992193031311,"[2, 85, 50, 23, 46, 82, 83, 20, 49, 6]","[[83, 23], [50, 6], [2, 20], [46, 49], [49, 83]]",14.412789599969983
266,72.69999694824219,0.9869364301681518,"[3, 42, 84, 62, 69, 25, 23, 76, 52, 75]","[[84, 25], [23, 42], [3, 84], [52, 42], [69, 84]]",15.390348899993114
267,70.88999938964844,1.0729477754592895,"[4, 95, 1, 21, 83, 23, 48, 78, 42, 31]","[[83, 23], [95, 21], [78, 42], [42, 31], [23, 31]]",13.290782099997159
268,55.56999969482422,1.8030209175109864,"[38, 6, 37, 55, 34, 97, 98, 74, 56, 45]","[[6, 37], [37, 55], [45, 37], [97, 56], [55, 98]]",12.760579199995846
269,68.61000061035156,1.1213455949783324,"[54, 93, 74, 85, 16, 98, 50, 59, 70, 3]","[[59, 93], [16, 50], [3, 50], [74, 54], [70, 16]]",12.739428800006863
270,66.94000244140625,1.2449909833908082,"[39, 20, 43, 1, 78, 0, 60, 31, 15, 6]","[[1, 78], [39, 43], [20, 39], [78, 31], [60, 39]]",13.126416200015228
271,68.19000244140625,1.1188162405014037,"[42, 76, 2, 31, 19, 17, 83, 92, 44, 35]","[[92, 19], [42, 44], [35, 42], [44, 2], [76, 83]]",11.879474000015762
272,69.97000122070312,0.9740303406715393,"[56, 91, 92, 28, 38, 82, 32, 98, 63, 85]","[[91, 28], [92, 56], [63, 98], [28, 38], [98, 92]]",11.178370899986476
273,68.23999786376953,1.1642698225021362,"[5, 84, 60, 47, 3, 13, 65, 92, 19, 74]","[[3, 47], [84, 92], [65, 84], [60, 19], [5, 92]]",15.364715999981854
274,47.29999923706055,2.216988028717041,"[59, 45, 39, 67, 6, 78, 84, 80, 22, 57]","[[80, 39], [84, 39], [59, 57], [39, 84], [22, 80]]",13.579077299975324
275,73.0,0.897086125946045,"[64, 42, 43, 38, 94, 36, 68, 8, 11, 89]","[[11, 42], [36, 38], [43, 89], [94, 38], [64, 38]]",12.093557200045325
276,70.27999877929688,1.0851021398544312,"[23, 69, 89, 9, 42, 74, 62, 68, 57, 93]","[[69, 9], [62, 89], [89, 69], [74, 93], [9, 89]]",14.41763149999315
277,73.13999938964844,0.9751015563964843,"[85, 66, 93, 44, 48, 13, 3, 21, 23, 39]","[[66, 23], [23, 21], [39, 93], [21, 66], [44, 66]]",15.165710699977353
278,71.61000061035156,0.980806987953186,"[28, 94, 18, 68, 65, 53, 66, 75, 12, 92]","[[92, 65], [28, 92], [75, 28], [68, 94], [65, 12]]",16.06486650003353
279,75.0999984741211,0.9256936574935913,"[90, 75, 39, 64, 49, 44, 66, 50, 60, 98]","[[90, 66], [50, 44], [60, 98], [98, 64], [64, 75]]",11.933987299969885
280,73.33999633789062,0.964708776473999,"[61, 27, 77, 23, 66, 33, 26, 42, 37, 78]","[[66, 77], [26, 61], [27, 42], [23, 66], [61, 33]]",14.638184699986596
281,69.2300033569336,1.0853181100845337,"[0, 56, 5, 30, 76, 95, 53, 73, 63, 88]","[[95, 88], [53, 63], [0, 73], [76, 53], [63, 88]]",13.444545900041703
282,68.70999908447266,1.0842638998031615,"[84, 89, 68, 64, 78, 62, 28, 30, 49, 41]","[[49, 41], [84, 49], [28, 41], [30, 62], [62, 78]]",14.307265500014182
283,72.94999694824219,0.9860296566009521,"[67, 45, 94, 35, 39, 72, 5, 22, 7, 62]","[[5, 67], [62, 72], [72, 39], [94, 35], [67, 35]]",12.91019690001849
284,72.0199966430664,1.04357135181427,"[90, 91, 9, 58, 98, 5, 97, 92, 55, 12]","[[90, 91], [58, 97], [98, 91], [97, 12], [12, 90]]",12.685223000007682
285,71.5,1.113624854850769,"[84, 9, 22, 95, 91, 55, 21, 15, 13, 1]","[[91, 9], [15, 22], [21, 1], [55, 9], [84, 9]]",12.587250199983828
286,63.2400016784668,1.4302189445495606,"[1, 53, 10, 7, 6, 90, 21, 92, 78, 46]","[[1, 92], [7, 10], [78, 46], [92, 53], [46, 7]]",13.698009799991269
287,69.9800033569336,1.1413436244964599,"[85, 92, 66, 58, 24, 86, 82, 2, 7, 64]","[[92, 85], [24, 85], [58, 92], [7, 86], [64, 85]]",14.933310399996117
288,72.30000305175781,0.978157147026062,"[40, 50, 36, 99, 33, 79, 62, 74, 16, 22]","[[79, 62], [62, 79], [16, 99], [36, 33], [74, 79]]",15.176713499997277
289,70.7699966430664,1.0940516111373901,"[25, 33, 10, 14, 87, 8, 51, 83, 69, 57]","[[69, 10], [14, 83], [25, 83], [10, 14], [83, 8]]",14.51928130001761
290,73.9000015258789,0.9590972177505493,"[35, 15, 38, 19, 52, 46, 71, 9, 47, 75]","[[38, 52], [35, 71], [52, 15], [19, 47], [47, 71]]",12.884362299984787
291,71.9800033569336,1.0527167764663696,"[86, 92, 14, 8, 45, 38, 60, 63, 82, 46]","[[63, 82], [14, 45], [82, 46], [46, 82], [86, 8]]",13.921312400023453
292,69.33000183105469,1.2284580186843872,"[73, 57, 67, 14, 40, 24, 63, 35, 72, 69]","[[63, 72], [72, 14], [69, 67], [40, 14], [57, 73]]",14.533395900041796
293,68.87000274658203,1.2095365131378173,"[77, 55, 61, 34, 18, 35, 0, 97, 98, 26]","[[0, 34], [98, 35], [26, 98], [55, 98], [77, 55]]",11.979917199991178
294,69.9800033569336,1.0862490888595582,"[90, 30, 53, 77, 76, 85, 8, 35, 81, 69]","[[77, 35], [69, 77], [30, 77], [35, 69], [85, 77]]",11.765867099980824
295,68.83000183105469,1.1555014539718629,"[52, 30, 46, 49, 35, 90, 6, 40, 20, 97]","[[97, 90], [6, 52], [20, 97], [46, 40], [90, 35]]",14.965392900048755
296,72.11000061035156,1.0494589969635009,"[42, 21, 97, 18, 44, 48, 98, 45, 7, 95]","[[44, 18], [98, 42], [42, 95], [18, 95], [21, 95]]",12.918958400026895
297,73.81999969482422,1.0165348690032958,"[67, 72, 49, 58, 2, 66, 55, 98, 25, 53]","[[66, 53], [72, 55], [49, 2], [98, 25], [58, 72]]",13.475262199994177
298,63.13999938964844,1.4931428993225098,"[16, 2, 36, 77, 86, 40, 87, 33, 95, 75]","[[33, 16], [2, 75], [87, 95], [77, 36], [40, 87]]",14.52352610003436
299,70.30999755859375,1.1532525867462158,"[1, 66, 81, 52, 47, 99, 38, 56, 65, 4]","[[1, 66], [4, 66], [81, 1], [66, 47], [56, 38]]",13.2990601999918
