round,algorithm,seed,tfp_target_ratio,tfp_max_history_gap,tfp_score_type,tfp_target_layers,tfp_start_round,test_accuracy,round_train_seconds,selected_clients,task_seeds,global_state_sha256,clients_with_history,clients_history_eligible,clients_targeted,clients_dispatch_changed,clients_cold_start,clients_stale,clients_no_valid_history,clients_no_target_slots,clients_before_start_round,total_reset_slots,targeted_reset_slots,random_reset_slots,actual_target_fraction,baseline_random_overlap_slots,baseline_random_overlap_rate,replaced_reset_slots,mean_history_gap_for_targeted,history_memory_bytes,controller_rng_unchanged,failed_client_updates,residual_total_kernels,residual_valid_kernels,residual_valid_fraction,residual_own_reset_invalid,residual_no_clean_peer_invalid
53,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,60.849998474121094,12.054189000002225,"[87, 42, 55, 74, 37, 10, 26, 23, 57, 62]","[5400157, 5401154, 5402151, 5403148, 5404145, 5405142, 5406139, 5407136, 5408133, 5409130]",2497c4fb1a22e1594b718bf4c2fe103db648c63f04621bab96bce75701049ace,10,8,8,8,0,2,0,0,0,660,56,604,0.08484848484848485,0,0.0,56,6.625,2112800,True,0,42240,41580,0.984375,660,0
54,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,52.47999954223633,9.158245300001,"[84, 2, 76, 48, 68, 40, 92, 8, 42, 46]","[5500160, 5501157, 5502154, 5503151, 5504148, 5505145, 5506142, 5507139, 5508136, 5509133]",92b75e0879d154f19f1676e439d6f6c4ed1c62d8738e260f66b2ddc5568bc4ae,10,6,6,6,0,4,0,0,0,660,42,618,0.06363636363636363,0,0.0,42,4.333333333333333,2112800,True,0,42240,41580,0.984375,660,0
55,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,66.9800033569336,11.697683299993514,"[91, 70, 16, 58, 10, 35, 31, 86, 62, 54]","[5600163, 5601160, 5602157, 5603154, 5604151, 5605148, 5606145, 5607142, 5608139, 5609136]",3990d28770dbb8b5293360bb61f6e9a357aaf72ca78465b87e76f69368f37c76,10,7,7,7,0,3,0,0,0,660,49,611,0.07424242424242425,0,0.0,49,3.0,2112800,True,0,42240,41580,0.984375,660,0
56,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,62.63999938964844,11.89311990000715,"[32, 41, 20, 75, 69, 62, 74, 38, 80, 58]","[5700166, 5701163, 5702160, 5703157, 5704154, 5705151, 5706148, 5707145, 5708142, 5709139]",4641f938cdf0ca738e869d474edd534355a4dde032379f4b5a3d233643e6d852,10,6,6,6,0,4,0,0,0,660,42,618,0.06363636363636363,0,0.0,42,4.333333333333333,2112800,True,0,42240,41580,0.984375,660,0
57,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,61.689998626708984,9.823499899997842,"[89, 0, 84, 16, 97, 67, 41, 38, 59, 60]","[5800169, 5801166, 5802163, 5803160, 5804157, 5805154, 5806151, 5807148, 5808145, 5809142]",1694da46a81eee522245b74c2efb46dbe9a7771672dfe7c646185980164e5bdf,10,7,7,7,0,3,0,0,0,660,49,611,0.07424242424242425,1,0.02040816326530612,48,4.0,2112800,True,0,42240,41580,0.984375,660,0
58,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,52.470001220703125,9.87592350000341,"[59, 21, 34, 35, 95, 41, 9, 12, 47, 42]","[5900172, 5901169, 5902166, 5903163, 5904160, 5905157, 5906154, 5907151, 5908148, 5909145]",d007378b91944a2775cf7566a5bf20245bb7d757928b25b3811f078a2a8b5300,10,8,8,8,0,2,0,0,0,660,56,604,0.08484848484848485,1,0.017857142857142856,55,5.0,2112800,True,0,42240,41580,0.984375,660,0
59,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,62.54999923706055,11.914957000000868,"[88, 78, 75, 43, 57, 63, 34, 79, 17, 93]","[6000175, 6001172, 6002169, 6003166, 6004163, 6005160, 6006157, 6007154, 6008151, 6009148]",fdd9e4e601669f37f2981eb8e8732d68aa8e009ef606ad7b43a1b873bf149b96,10,7,7,7,0,3,0,0,0,660,49,611,0.07424242424242425,0,0.0,49,6.285714285714286,2112800,True,0,42240,41580,0.984375,660,0
60,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,65.41000366210938,9.123395300004631,"[76, 35, 9, 75, 32, 97, 53, 72, 27, 91]","[6100178, 6101175, 6102172, 6103169, 6104166, 6105163, 6106160, 6107157, 6108154, 6109151]",c9516998c4ff65ae7820b13240480b341e274db8bcf34ba359f6e34b7c9122db,10,7,7,7,0,3,0,0,0,660,49,611,0.07424242424242425,1,0.02040816326530612,48,3.2857142857142856,2112800,True,0,42240,41580,0.984375,660,0
61,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,65.25,13.732703800007585,"[60, 14, 9, 43, 15, 68, 7, 44, 65, 89]","[6200181, 6201178, 6202175, 6203172, 6204169, 6205166, 6206163, 6207160, 6208157, 6209154]",a2999df7319da07e8702e6aa44782265f0dbab2c2d836b291f2989274286f0aa,10,5,5,5,0,5,0,0,0,660,35,625,0.05303030303030303,1,0.02857142857142857,34,3.6,2112800,True,0,42240,41580,0.984375,660,0
62,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,63.72999954223633,11.373780200010515,"[56, 67, 28, 93, 30, 71, 78, 48, 25, 19]","[6300184, 6301181, 6302178, 6303175, 6304172, 6305169, 6306166, 6307163, 6308160, 6309157]",8d90349ef0b49a82963449088c8f62b6be72c09f23178c1e4fc5e092760a6ef9,10,5,5,5,0,5,0,0,0,660,35,625,0.05303030303030303,2,0.05714285714285714,33,5.8,2112800,True,0,42240,41580,0.984375,660,0
63,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,65.45999908447266,11.252386399995885,"[61, 18, 63, 89, 0, 99, 42, 76, 81, 9]","[6400187, 6401184, 6402181, 6403178, 6404175, 6405172, 6406169, 6407166, 6408163, 6409160]",575ca2e7df2d13fc84c6984581eb9a06f20786feffa32b4dbfd35de370793b14,10,6,6,6,0,4,0,0,0,660,42,618,0.06363636363636363,0,0.0,42,3.6666666666666665,2112800,True,0,42240,41580,0.984375,660,0
64,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,64.13999938964844,12.304496700002346,"[14, 22, 8, 93, 29, 90, 73, 28, 57, 58]","[6500190, 6501187, 6502184, 6503181, 6504178, 6505175, 6506172, 6507169, 6508166, 6509163]",c4b33281ce0125e859a30128260c1c4ef3e793e3fad3123a062a35b95f872825,10,6,6,6,0,4,0,0,0,660,42,618,0.06363636363636363,0,0.0,42,5.0,2112800,True,0,42240,41580,0.984375,660,0
65,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,66.80999755859375,12.274887000006856,"[16, 90, 78, 23, 55, 61, 31, 0, 11, 82]","[6600193, 6601190, 6602187, 6603184, 6604181, 6605178, 6606175, 6607172, 6608169, 6609166]",feedd928c50a9a38a48700a7c3d4e6dd339139c6c4c5b2ee0534a352f3983d85,10,6,6,6,0,4,0,0,0,660,42,618,0.06363636363636363,1,0.023809523809523808,41,4.333333333333333,2112800,True,0,42240,41580,0.984375,660,0
66,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,64.16999816894531,13.324713399997563,"[28, 65, 16, 72, 11, 36, 19, 51, 81, 53]","[6700196, 6701193, 6702190, 6703187, 6704184, 6705181, 6706178, 6707175, 6708172, 6709169]",1a547430da0b354c19184e623edb09c9a39b27d9e06a84b3d44ed28711040083,10,8,8,8,0,2,0,0,0,660,56,604,0.08484848484848485,2,0.03571428571428571,54,3.5,2112800,True,0,42240,41580,0.984375,660,0
67,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,60.33000183105469,10.844064199991408,"[53, 63, 96, 28, 78, 90, 58, 73, 34, 4]","[6800199, 6801196, 6802193, 6803190, 6804187, 6805184, 6806181, 6807178, 6808175, 6809172]",07c9dfdc260b4960be45d5cedada5de8caa3fdc2d06831f001a19304a6b7d850,10,8,8,8,0,2,0,0,0,660,56,604,0.08484848484848485,1,0.017857142857142856,55,3.0,2112800,True,0,42240,41580,0.984375,660,0
68,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,57.45000076293945,10.969683899995289,"[38, 57, 22, 41, 70, 39, 10, 5, 17, 32]","[6900202, 6901199, 6902196, 6903193, 6904190, 6905187, 6906184, 6907181, 6908178, 6909175]",0f112ca3986412a3f04635ec7ced6b69ae677318f6d846d4e91c855df64f61a4,10,5,5,5,0,5,0,0,0,660,35,625,0.05303030303030303,2,0.05714285714285714,33,7.0,2112800,True,0,42240,41580,0.984375,660,0
69,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,70.30999755859375,10.077344799996354,"[60, 67, 48, 59, 46, 94, 22, 29, 53, 97]","[7000205, 7001202, 7002199, 7003196, 7004193, 7005190, 7006187, 7007184, 7008181, 7009178]",8dbe6978b95eb7c70d42084772d822da102d8a96cfcb27e65b0c3d83c65b2693,10,7,7,7,0,3,0,0,0,660,49,611,0.07424242424242425,0,0.0,49,5.571428571428571,2112800,True,0,42240,41580,0.984375,660,0
70,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,64.95999908447266,9.843301899993094,"[61, 33, 76, 48, 37, 54, 38, 13, 8, 39]","[7100208, 7101205, 7102202, 7103199, 7104196, 7105193, 7106190, 7107187, 7108184, 7109181]",a27bf383621d1a9c50bd69f8806306cf42195895fcff9488602e10f41ab37b26,10,6,6,6,0,4,0,0,0,660,42,618,0.06363636363636363,1,0.023809523809523808,41,3.8333333333333335,2112800,True,0,42240,41580,0.984375,660,0
71,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,61.290000915527344,10.37869509999291,"[31, 88, 91, 25, 50, 95, 67, 45, 80, 70]","[7200211, 7201208, 7202205, 7203202, 7204199, 7205196, 7206193, 7207190, 7208187, 7209184]",fa90d059727ec949228461d00029c9347c4c93336978f0b6df956192a3fd75ae,10,4,4,4,0,6,0,0,0,660,28,632,0.04242424242424243,0,0.0,28,5.0,2112800,True,0,42240,41580,0.984375,660,0
72,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,63.220001220703125,11.99776140000904,"[3, 23, 17, 94, 61, 43, 63, 91, 37, 84]","[7300214, 7301211, 7302208, 7303205, 7304202, 7305199, 7306196, 7307193, 7308190, 7309187]",62a945c2e52699907112c90c2ed381920836b3669d01d442acd6f2f11673122d,10,7,7,7,0,3,0,0,0,660,49,611,0.07424242424242425,1,0.02040816326530612,48,3.4285714285714284,2112800,True,0,42240,41580,0.984375,660,0
73,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,67.7300033569336,11.881086800000048,"[11, 73, 78, 47, 45, 83, 36, 75, 91, 57]","[7400217, 7401214, 7402211, 7403208, 7404205, 7405202, 7406199, 7407196, 7408193, 7409190]",96e2a10057453400b73640f7830649505eb451d569e158bea88dc94cf5015a60,10,7,7,7,0,3,0,0,0,660,49,611,0.07424242424242425,0,0.0,49,4.857142857142857,2112800,True,0,42240,41580,0.984375,660,0
74,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,67.26000213623047,11.367569499998353,"[46, 54, 66, 62, 96, 49, 24, 75, 60, 52]","[7500220, 7501217, 7502214, 7503211, 7504208, 7505205, 7506202, 7507199, 7508196, 7509193]",02ecbc0a131920f29992e095a294c6c97d620328e7ea3348d175a9932c108858,10,5,5,5,0,5,0,0,0,660,35,625,0.05303030303030303,0,0.0,35,4.4,2112800,True,0,42240,41580,0.984375,660,0
75,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,72.23999786376953,11.539741700005834,"[75, 51, 39, 89, 14, 54, 41, 30, 24, 80]","[7600223, 7601220, 7602217, 7603214, 7604211, 7605208, 7606205, 7607202, 7608199, 7609196]",9a93e198bde5cbe19ae4baf24704b239d923f072e20bc79415b58b751fe0bfd1,10,7,7,7,0,3,0,0,0,660,49,611,0.07424242424242425,0,0.0,49,4.0,2112800,True,0,42240,41580,0.984375,660,0
76,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,62.09000015258789,10.92821479999111,"[67, 90, 45, 78, 32, 86, 50, 55, 33, 60]","[7700226, 7701223, 7702220, 7703217, 7704214, 7705211, 7706208, 7707205, 7708202, 7709199]",5ac0d9aedc336e23430aaf06dbfe1875956f9274dc458c54566a2bd3e9bd9f25,10,8,8,8,0,2,0,0,0,660,56,604,0.08484848484848485,0,0.0,56,5.125,2112800,True,0,42240,41580,0.984375,660,0
77,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,65.91999816894531,9.376653700004681,"[4, 16, 51, 33, 89, 30, 13, 77, 43, 85]","[7800229, 7801226, 7802223, 7803220, 7804217, 7805214, 7806211, 7807208, 7808205, 7809202]",a5162b160f0c44c4fa45f96a40be132ac3503a4ff2789d4bbe24fd4e7902c237,10,7,7,7,0,3,0,0,0,660,49,611,0.07424242424242425,0,0.0,49,4.142857142857143,2112800,True,0,42240,41580,0.984375,660,0
78,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,65.5999984741211,11.373115299997153,"[97, 76, 96, 72, 42, 17, 33, 51, 24, 36]","[7900232, 7901229, 7902226, 7903223, 7904220, 7905217, 7906214, 7907211, 7908208, 7909205]",b7be90eea1a538dc7a64709fcfb72024404644a20fcbfc34f37566509bb441ae,10,8,8,8,0,2,0,0,0,650,56,594,0.08615384615384615,0,0.0,56,4.625,2112800,True,0,42240,41590,0.9846117424242424,650,0
79,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,70.31999969482422,9.948666099997354,"[22, 47, 61, 27, 50, 96, 89, 97, 85, 30]","[8000235, 8001232, 8002229, 8003226, 8004223, 8005220, 8006217, 8007214, 8008211, 8009208]",907a7fc2ca54be79189d49d09fc616c92d86efa236b3f020f28f4024766b5cd0,10,9,9,9,0,1,0,0,0,650,63,587,0.09692307692307692,0,0.0,63,3.7777777777777777,2112800,True,0,42240,41590,0.9846117424242424,650,0
80,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,65.19000244140625,10.305858700012323,"[44, 70, 23, 38, 74, 21, 82, 4, 88, 98]","[8100238, 8101235, 8102232, 8103229, 8104226, 8105223, 8106220, 8107217, 8108214, 8109211]",92ce54c491a48efa96915d66021980ffca07aca58a4cd1c80345138103aeefd4,10,5,5,5,0,5,0,0,0,650,35,615,0.05384615384615385,2,0.05714285714285714,33,7.8,2112800,True,0,42240,41590,0.9846117424242424,650,0
81,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,62.45000076293945,11.98615620000055,"[90, 72, 65, 50, 85, 56, 4, 80, 31, 17]","[8200241, 8201238, 8202235, 8203232, 8204229, 8205226, 8206223, 8207220, 8208217, 8209214]",978c197db62742031b9dee9ecbc73fbb443e3fabc99959d4619e7db77dc0c1af,10,8,8,8,0,2,0,0,0,650,56,594,0.08615384615384615,0,0.0,56,4.0,2112800,True,0,42240,41590,0.9846117424242424,650,0
82,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,68.05999755859375,9.744238900006167,"[61, 40, 41, 34, 97, 51, 50, 13, 22, 8]","[8300244, 8301241, 8302238, 8303235, 8304232, 8305229, 8306226, 8307223, 8308220, 8309217]",7f249e7b773654da385cc90056e134553c8ef7e45044a3b32a680bd55c9832e6,10,7,7,7,0,3,0,0,0,650,49,601,0.07538461538461538,0,0.0,49,3.7142857142857144,2112800,True,0,42240,41590,0.9846117424242424,650,0
83,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,69.02999877929688,10.299934700000449,"[87, 54, 63, 83, 96, 26, 0, 59, 69, 14]","[8400247, 8401244, 8402241, 8403238, 8404235, 8405232, 8406229, 8407226, 8408223, 8409220]",879c6b42fb56b16aed73bf88cc888fe7db6aefb21f08f96dc0a879399f62896a,10,4,4,4,0,6,0,0,0,650,28,622,0.043076923076923075,0,0.0,28,7.5,2112800,True,0,42240,41590,0.9846117424242424,650,0
84,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,64.62999725341797,10.901202399996691,"[58, 47, 83, 36, 8, 2, 56, 49, 10, 38]","[8500250, 8501247, 8502244, 8503241, 8504238, 8505235, 8506232, 8507229, 8508226, 8509223]",acbf521511562b2c56bc01410e56d0574bcebc7ec5283a6e5225ab1e8c465e3e,10,7,7,7,0,3,0,0,0,650,49,601,0.07538461538461538,0,0.0,49,4.428571428571429,2112800,True,0,42240,41590,0.9846117424242424,650,0
85,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,67.26000213623047,10.745376000006218,"[89, 90, 81, 54, 59, 4, 53, 47, 52, 19]","[8600253, 8601250, 8602247, 8603244, 8604241, 8605238, 8606235, 8607232, 8608229, 8609226]",bfa637e22c10314696b9d5248785709cda7e706b003957251b227a1d0c612f79,10,6,6,6,0,4,0,0,0,650,42,608,0.06461538461538462,0,0.0,42,3.1666666666666665,2112800,True,0,42240,41590,0.9846117424242424,650,0
86,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,68.79000091552734,11.26855139998952,"[24, 13, 81, 73, 19, 55, 40, 76, 57, 96]","[8700256, 8701253, 8702250, 8703247, 8704244, 8705241, 8706238, 8707235, 8708232, 8709229]",0e05362b335748e88d89a750c7705403c20cffa65c828f90a3422da61b852484,10,8,8,8,0,2,0,0,0,650,56,594,0.08615384615384615,1,0.017857142857142856,55,4.875,2112800,True,0,42240,41590,0.9846117424242424,650,0
87,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,68.9800033569336,10.850802900007693,"[31, 75, 94, 20, 87, 26, 29, 70, 2, 50]","[8800259, 8801256, 8802253, 8803250, 8804247, 8805244, 8806241, 8807238, 8808235, 8809232]",338aac9641b17fbaff69e088aa21843f444cf4c9b0746d2de91020cb555ae8f2,10,6,6,6,0,4,0,0,0,650,42,608,0.06461538461538462,1,0.023809523809523808,41,4.833333333333333,2112800,True,0,42240,41590,0.9846117424242424,650,0
88,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,69.7300033569336,10.647488999995403,"[0, 9, 46, 37, 72, 83, 73, 16, 55, 27]","[8900262, 8901259, 8902256, 8903253, 8904250, 8905247, 8906244, 8907241, 8908238, 8909235]",d7794834be65a58f3e344fe35c130b89aa9042acff049f6c94bedc984b90104b,10,6,6,6,0,4,0,0,0,650,42,608,0.06461538461538462,1,0.023809523809523808,41,4.833333333333333,2112800,True,0,42240,41590,0.9846117424242424,650,0
89,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,71.56999969482422,11.948768599992036,"[80, 29, 9, 50, 26, 81, 48, 82, 37, 15]","[9000265, 9001262, 9002259, 9003256, 9004253, 9005250, 9006247, 9007244, 9008241, 9009238]",a286fc74bdfd0672cdb411d8fbe59656ed48e29f546fc8dcc15c3c0c6a87224c,10,8,8,8,0,2,0,0,0,650,56,594,0.08615384615384615,4,0.07142857142857142,52,3.5,2112800,True,0,42240,41590,0.9846117424242424,650,0
90,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,67.16999816894531,10.40860770001018,"[82, 6, 87, 74, 29, 50, 62, 67, 12, 83]","[9100268, 9101265, 9102262, 9103259, 9104256, 9105253, 9106250, 9107247, 9108244, 9109241]",9954b9ced0a8e21610baceae32c22ac7d2aebcff7415197ebccb6c3561974929,10,6,6,6,0,4,0,0,0,650,42,608,0.06461538461538462,1,0.023809523809523808,41,3.0,2112800,True,0,42240,41590,0.9846117424242424,650,0
91,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,69.58999633789062,11.37881720000587,"[36, 75, 89, 43, 12, 21, 95, 72, 24, 63]","[9200271, 9201268, 9202265, 9203262, 9204259, 9205256, 9206253, 9207250, 9208247, 9209244]",a88773ec970ee60e6bb2510c9173534d79386d0d4ba31568fa9a94ebae369b7e,10,7,7,7,0,3,0,0,0,650,49,601,0.07538461538461538,1,0.02040816326530612,48,4.857142857142857,2112800,True,0,42240,41590,0.9846117424242424,650,0
92,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,66.30000305175781,12.409947699998156,"[34, 15, 31, 94, 46, 70, 19, 80, 6, 88]","[9300274, 9301271, 9302268, 9303265, 9304262, 9305259, 9306256, 9307253, 9308250, 9309247]",8a11cc8836cee0458151bd7664a9048b435181136a090e705085bd3f589aa0c9,10,9,9,9,0,1,0,0,0,650,63,587,0.09692307692307692,2,0.031746031746031744,61,4.777777777777778,2112800,True,0,42240,41590,0.9846117424242424,650,0
93,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,67.2699966430664,12.601624499991885,"[70, 92, 72, 77, 23, 53, 1, 12, 97, 93]","[9400277, 9401274, 9402271, 9403268, 9404265, 9405262, 9406259, 9407256, 9408253, 9409250]",2d79c6aa979cc1951e77be517443ac897daf694e16bd8f8be3a4d1e7e8043040,10,4,4,4,0,6,0,0,0,650,28,622,0.043076923076923075,1,0.03571428571428571,27,3.25,2112800,True,0,42240,41590,0.9846117424242424,650,0
94,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,68.08999633789062,13.412901600007899,"[13, 38, 36, 14, 57, 77, 66, 73, 3, 0]","[9500280, 9501277, 9502274, 9503271, 9504268, 9505265, 9506262, 9507259, 9508256, 9509253]",72c448049f9f9c54371c08c1e7ac819709fb6e078806463ca619ab6e8b6f43ad,10,7,7,7,0,3,0,0,0,650,49,601,0.07538461538461538,1,0.02040816326530612,48,6.0,2112800,True,0,42240,41590,0.9846117424242424,650,0
95,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,69.16000366210938,12.631544500007294,"[13, 19, 10, 24, 76, 57, 88, 23, 61, 31]","[9600283, 9601280, 9602277, 9603274, 9604271, 9605268, 9606265, 9607262, 9608259, 9609256]",96ca478755397a60621c85f308c3944af0baf1b330c75a2bc19dc922235a194f,10,8,8,8,0,2,0,0,0,650,56,594,0.08615384615384615,1,0.017857142857142856,55,3.25,2112800,True,0,42240,41590,0.9846117424242424,650,0
96,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,67.51000213623047,10.999183699997957,"[18, 45, 94, 24, 56, 67, 10, 14, 13, 9]","[9700286, 9701283, 9702280, 9703277, 9704274, 9705271, 9706268, 9707265, 9708262, 9709259]",4d1fa3e11f75392a74a457d729df655cbc534be585cb8d5d706c3ad6002358d5,10,7,7,7,0,3,0,0,0,650,49,601,0.07538461538461538,1,0.02040816326530612,48,3.142857142857143,2112800,True,0,42240,41590,0.9846117424242424,650,0
97,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,66.41999816894531,9.68488059999072,"[13, 48, 73, 93, 70, 1, 43, 77, 76, 88]","[9800289, 9801286, 9802283, 9803280, 9804277, 9805274, 9806271, 9807268, 9808265, 9809262]",6824122ace3d51b200ab4d7e6af0e68580711a892585f56f375ca87c4a549f76,10,10,10,10,0,0,0,0,0,650,70,580,0.1076923076923077,1,0.014285714285714285,69,3.7,2112800,True,0,42240,41590,0.9846117424242424,650,0
98,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,62.08000183105469,11.674264999994193,"[21, 45, 83, 68, 75, 65, 96, 1, 77, 73]","[9900292, 9901289, 9902286, 9903283, 9904280, 9905277, 9906274, 9907271, 9908268, 9909265]",67e6add06377b1c93cb9d281055f520075e007432d45e14782d3e601db5a6a0c,10,7,7,7,0,3,0,0,0,650,49,601,0.07538461538461538,2,0.04081632653061224,47,3.857142857142857,2112800,True,0,42240,41590,0.9846117424242424,650,0
99,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,60.2599983215332,11.669601100002183,"[81, 84, 60, 18, 45, 47, 94, 83, 76, 22]","[10000295, 10001292, 10002289, 10003286, 10004283, 10005280, 10006277, 10007274, 10008271, 10009268]",184fe23af71bc4ae6f9b920a411a684753b41704bd2ed7595c573996196bdd4c,10,6,6,6,0,4,0,0,0,650,42,608,0.06461538461538462,0,0.0,42,3.3333333333333335,2112800,True,0,42240,41590,0.9846117424242424,650,0
100,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,62.97999954223633,15.214618800004246,"[21, 69, 47, 34, 65, 81, 93, 44, 30, 84]","[10100298, 10101295, 10102292, 10103289, 10104286, 10105283, 10106280, 10107277, 10108274, 10109271]",5ad1775552b5ee89301e4078afca962d0a11b51d56fff0f3ecdd625dfbb96a31,10,7,7,7,0,3,0,0,0,650,49,601,0.07538461538461538,0,0.0,49,2.5714285714285716,2112800,True,0,42240,41590,0.9846117424242424,650,0
101,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,68.0199966430664,10.854477300003055,"[22, 38, 77, 15, 11, 61, 37, 34, 87, 3]","[10200301, 10201298, 10202295, 10203292, 10204289, 10205286, 10206283, 10207280, 10208277, 10209274]",fe1bd797824af9aef671cec64e0e88009528c282391d5a3a030aa0210d39454b,10,7,7,7,0,3,0,0,0,650,49,601,0.07538461538461538,2,0.04081632653061224,47,5.0,2112800,True,0,42240,41590,0.9846117424242424,650,0
102,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,71.45999908447266,11.810750899996492,"[96, 9, 26, 58, 69, 44, 13, 93, 61, 43]","[10300304, 10301301, 10302298, 10303295, 10304292, 10305289, 10306286, 10307283, 10308280, 10309277]",d7374e238fcadbd082177f9389ff487c7a796df143084641caa91593f7481b29,10,8,8,8,0,2,0,0,0,650,56,594,0.08615384615384615,3,0.05357142857142857,53,3.375,2112800,True,0,42240,41590,0.9846117424242424,650,0
103,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,72.12000274658203,10.40190199999779,"[13, 34, 27, 16, 72, 98, 14, 19, 9, 46]","[10400307, 10401304, 10402301, 10403298, 10404295, 10405292, 10406289, 10407286, 10408283, 10409280]",9bee37cffc744b3b93927e0cb32d84af2d9151f69b4500e5d0906f65c6a4193e,10,6,6,6,0,4,0,0,0,650,42,608,0.06461538461538462,0,0.0,42,4.833333333333333,2112800,True,0,42240,41590,0.9846117424242424,650,0
104,TargetedFedPhoenix,1,0.25,10,residual,"features.20,features.24,features.27,features.30",1,71.54000091552734,14.023729000007734,"[29, 72, 81, 80, 68, 85, 14, 0, 93, 52]","[10500310, 10501307, 10502304, 10503301, 10504298, 10505295, 10506292, 10507289, 10508286, 10509283]",fdcb11cfc6687236bc80fbb019cbbdc0f47130d17a0f8d13523100ca447f50aa,10,6,6,6,0,4,0,0,0,650,42,608,0.06461538461538462,4,0.09523809523809523,38,4.0,2112800,True,0,42240,41590,0.9846117424242424,650,0
